"school ID";"ChildcareCenterus ID";"schood name";"addr";"addr2";"city";"state";"zip";"county";"area_code";"phone";"LocationPhone";"Email";"Director Name";"days open";"time_open";"time_close";"URL";"welcome message/school description";" programs available (200 chars max)";"Age Range";"License No";"Capacity";"Accept Subsidy (Y/N)";"Any Accreditation";"Logo url";"schools served"
"0380";707035;"The Goddard School";"3000 Brooktree Road";;"Wexford";"PA";"15090";;724;"9351100";7249351100;"WexfordPA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/pittsburgh/wexford-brooktree-road-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0396";714929;"The Goddard School";"825 E. McMurray Road";;"Venetia";"PA";"15367";;724;"9416464";7249416464;"PetersTwpPA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/pittsburgh/peters-township-mcmurray-road-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0149";662586;"The Goddard School";"36 Bey Lea Road";;"Toms River";"NJ";"08753";;732;"2402121";7322402121;"TomsRiver1NJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/toms-river-bey-lea-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0014";661566;"The Goddard School";"399 Ridge Road";"Suite 1";"Dayton";"NJ";"08810";;732;"2749631";7322749631;"DaytonNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/dayton-ridge-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0170";661640;"The Goddard School";"400 Gill Lane";;"Iselin";"NJ";"08830";;732;"2830090";7322830090;"WoodbridgeNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";7:00 PM;"http://www.goddardschool.com/nj-ny/woodbridge-gill-lane-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0275";661945;"The Goddard School";"350 Pond Road";;"Freehold";"NJ";"07728";;732;"3036996";7323036996;"Freehold2NJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/freehold-pond-road-plaza-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0610";960367;"The Goddard School";"15 School Road E.";;"Marlboro";"NJ";"07746";;732;"3037877";7323037877;"Marlboro1NJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/marlboro-school-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0423";661961;"The Goddard School";"560 Holmdel Road";;"Hazlet";"NJ";"07730";;732;"3354400";7323354400;"HazletNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/hazlet-holmdel-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0633";662585;"The Goddard School";"255 Route 70";;"Toms River";"NJ";"08755";;732;"3635530";7323635530;"TomsRiver2NJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/toms-river-route-70-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0759";1155890;"The Goddard School";"149 Pierce Street";;"Somerset";"NJ";"08873";;732;"3661010";7323661010;"SomersetNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/somerset-pierce-street-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0226";661774;"The Goddard School";"1480 Englishtown Road";;"Old Bridge";"NJ";"08857";;732;"4169600";7324169600;"OldBridge2NJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/old-bridge-englishtown-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0422";661946;"The Goddard School";"230 Schanck Road";;"Freehold";"NJ";"07728";;732;"4312555";7324312555;"Freehold1NJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/freehold-schanck-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0765";661654;"The Goddard School";"300 Belchase Court";;"Matawan";"NJ";"07747";;732;"4413500";7324413500;"OldBridge1NJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/old-bridge-matawan-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0224";662025;"The Goddard School";"22 Wilson Avenue";;"Manalapan";"NJ";"07726";;732;"4465155";7324465155;"ManalapanNJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/manalapan-wilson-avenue-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0294";661782;"The Goddard School";"3079 Bordentown Avenue";;"Parlin";"NJ";"08859";;732;"5251300";7325251300;"SayrevilleNJ@goddardschools.com";;"Monday - Friday";"7:00 AM";6:30 PM;"http://www.goddardschool.com/nj-ny/sayreville-bordentown-avenue-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0048";662162;"The Goddard School";"361R Monmouth Road";;"West Long Branch";"NJ";"07764";;732;"5712244";7325712244;"WestLongBranchNJ@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/nj-ny/west-long-branch-monmouth-road-nj";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
