"Id";"Letter Grade";"Name";"School Type";"Street";"City";"State";"Zip";"Phone";"Email";"Mon";"Tue";"Wed";"Thu";"Fri";"Website";"Twitter";"Facebook";"District Name";"Principal";"License Type";"License Number";"Transportation";"Before Care";"After Care";"CCAP";"Star Rating";"Grades Available";"Enrollment";"Capacity";"Academic Offerings";"Music Art";"Opportunities & Clubs";"Sports"
"EE-51478";;"Miracle Fulton";"Exempt Center";"4801 Gabriel Drive";"New Orleans";"LA";70127;"504-302-1865";"miraclefulton@gmail.com";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Orleans Parish";"Information Coming Soon!";"R (Family Home)";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-50402";;"Chandra Thompson";"Exempt Center";"706 Millikin Street";"Lake Providence";"LA";71254;"318-559-6818";"SANDERSMALIK2@AOL.COM";"3:00pm to 11:00pm";"3:00pm to 11:00pm";"3:00pm to 11:00pm";"3:00pm to 11:00pm";"3:00pm to 11:00pm";;;;"East Carroll Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-12302";;"Kids in Motion Daycare Inc.";"Licensed Center";"11026 Laird Ln.";"Denham Springs";"LA";70726;"225-665-7931";"kellyjub@yahoo.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Livingston Parish";"Ms. Kelly Juban, kelly juban";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;93;;;;
"EE-50191";;"The Tot Spot Early Learning Center";"Licensed Center";"5057 West Park Avenue";"Houma";"LA";70364;"985-868-7768";"dhmckay@att.net";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Terrebonne Parish";"Ms. Hannah A Becnel";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;36;;;;
"EE-1982";;"Early Advantage Inc dba Bright Beginning";"Licensed Center";"146 Richland Drive";"Thibodaux";"LA";70301;"985-446-5008";"chris.polaski@aol.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Lafourche Parish";"Ms. Christine T Polaski";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;52;;;;
9073;"C";"Woodlawn Leadership Academy";"Traditional public school";"7340 Wyngate Drive";"Shreveport";"LA";71106;"318-686-3161";;;;;;;"http://www.woodlawnknights.com";"http://www.twitter.com/WLAknights1";;"Caddo Parish";"Grady Smith";;;;;"Yes";;;"Toddler (ages 1-2), PK (ages 3-4), Grade 9, Grade 10, Grade 11, Grade 12";836;;"Advanced Placement Details, Gifted programs, Jump Start Pathways (career focused) Details";"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, STEM, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Honor Society, School Community Organizations, Speech and Debate, Career Focus, Games and Gaming";"Cross-Country, Football, Wrestling, Indoor Track and Field, Soccer, Basketball, Softball, Golf, Outdoor Track and Field, Baseball, Spirit, Tennis"
9110;"A";"Caddo Virtual Academy";"Traditional public school";"8028 Shreve Park Drive";"Shreveport";"LA";71129;"318-603-5910";;;;;;;"http://cva.caddoschools.org";;"https://www.facebook.com/caddovirtualacademyonline/#";"Caddo Parish";"Tyron Lacy";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";66;;"Dual enrollment (college credit) Details, Gifted programs, Jump Start Pathways (career focused) Details";"Art";"Clubs, Adult Mentoring, National or Statewide Leadership Associations, School Community Organizations, Other";
"EE-10845";;"Family Daycare Center, LLC dba Mini Me Learning Center";"Licensed Center";"3044 Verot School Road";"Lafayette";"LA";70508;"337-856-5969";"info@minimelafayette.com";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"Lafayette Parish";"Mrs. Jackie M Cassidy, Mrs. Meghan E Myers";"I";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;99;;;;
"EE-51536";;"Play and Learn Preschool";"Licensed Center";"943 Prater Road";"Sulphur";"LA";70663;"337-429-5520";"playandlearn19@gmail.com";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"Calcasieu Parish";"Mrs. Sherry A Leger";"II";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;33;;;;
"EE-50428";;"Deborah  Dowles";"Exempt Center";"317 Harrington";"Bastrop";"LA";71220;"318-281-6141";"ddowles1@yahoo.com";"06:00am to 06:00pm";"06:00am to 06:00pm";"06:00am to 06:00pm";"06:00am to 06:00pm";"06:00am to 06:00pm";;;;"Morehouse Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-12906";;"Family Christian Academy Preschool";"Licensed Center";"8919 World Ministry Ave.";"Baton Rouge";"LA";70810;"225-768-3024";"fcapreschool@jsm.org";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"East Baton Rouge Parish";"Mrs. Shandi Floyd";"I";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;328;;;;
"EE-50237";;"St. Philip Neri Early Learning Center";"Licensed Center";"6500 Kawanee Avenue";"Metairie";"LA";70003;"504-887-2322";"lrobinette@stphilipneri.org";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"Jefferson Parish";"Mrs. Lora Robinette, Jennifer Bryant";"I";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;137;;;;
"EE-283";;"Don Avenue Baptist Daycare";"Licensed Center";"1010 Don Avenue";"Denham Springs";"LA";70726;"225-369-2334";"DonAveDaycare@gmail.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Livingston Parish";"Ms. Karmen S Smith, Ms. Jessica J Hullinghorst";"I";;"YES";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;132;;;;
9091;"F";"Midway Professional Development Center";"Traditional public school";"3840 Greenwood Road";"Shreveport";"LA";71109;"318-636-1861";;;;;;;"http://www.midwayprek3mustangs.com";;;"Caddo Parish";"Christopher Jackson";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";298;;;"Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, National or Statewide Leadership Associations, School Community Organizations, Games and Gaming";"Basketball"
993001;;"Knights Academy and High School";"Scholarship";"2059 Bonn Street";"Harvey";"LA";70058;"504-328-8223";;;;;;;"http:";;;"Knights Academy and High School";"N/A";;;;;;;;"Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";;;;;;
"EE-11588";;"George Cottage at St. Martin's Episcopal";"Licensed Center";"225 Green Acres Rd";"Metairie";"LA";70003;"504-736-9901";"holly.dalferes@stmsaints.com";"7:30am to 6:00pm";"7:30am to 6:00pm";"7:30am to 6:00pm";"7:30am to 6:00pm";"7:30am to 6:00pm";;;;"Jefferson Parish";"Ms. Holly C Dalferes, Mrs. Katherine R McGowan";"II";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;155;;;;
"EE-51551";;"First Baptist Church Mother's Day Out";"Licensed Center";"16333 Highway 1085";"Covington";"LA";70433;"985-867-9052";"bbryan@fbccov.org";"9:00am to 2:30pm";"9:00am to 2:30pm";"9:00am to 2:30pm";"9:00am to 2:30pm";;;;;"St. Tammany Parish";"Mrs. Betty B Bryan, Mrs. Natalie K Brown";"I";;"No";;;;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;285;;;;
"EE-5044";;"Early Years Nursery School";"Licensed Center";"1211 N Herpin Avenue";"Kaplan";"LA";70548;"337-643-3200";"SEYNS@YAHOO.COM";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";;;;"Vermilion Parish";"Mrs. Sonia A Frith";"II";;"No";;"Yes";;;"Toddler (ages 1-2), PK (ages 3-4)";;34;;;;
"EE-13008";;"Primary Colors Learning Center of Mandeville, LLC";"Licensed Center";"330 Lakeview Court";"Covington";"LA";70433;"985-674-0086";"terri@primarycolorspreschool.com";"6:30am to 6:30pm";"6:30am to 6:30pm";"6:30am to 6:30pm";"6:30am to 6:30pm";"6:30am to 6:30pm";;;;"St. Tammany Parish";"Ms. Terri Abney, Ms. Heidi Serpas";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;231;;;;
"EE-50423";;"Dana T Ragas Chinn";"Exempt Center";"2500 Cypress Lawn Drive";"Marrero";"LA";70072;"504-371-5816";"DANA7529@BELLSOUTH.NET";"5:00 to 10:00";"5:00 to 10:00";"5:00 to 10:00";"5:00 to 10:00";"5:00 to 10:00";;;;"Jefferson Parish";"Information Coming Soon!";"R (Family Home)";;"No";;;"YES";;"Infant (Under 1)";;6;;;;
"EE-462";;"Trinity Heights Baptist Church Daycare";"Licensed Center";"3820 Old Mooringsport Road";"Shreveport";"La";71107;"318-221-1971";"sylvia@trinityheights.org";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Caddo Parish";"Mrs. SYLVIA K GUYTON";"I";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;114;;;;
962001;;"Covington Montessori School";"Licensed Center";"116 North Monroe Street";"Covington";"LA";70433;"N/A";;;;;;;"http:";;;"St. Tammany Parish";"N/A";;;;;;;;"Toddler (ages 1-2), PK (ages 3-4)";21;;;;;
"9BN001";;"Cornerstone Christian Academy";"Scholarship";"1104 Porter St.";"Deridder";"LA";70634;"337-463-7823";;;;;;;"http://www.cornerstonederidder.com/";;"https://www.facebook.com/CCAderidder/";"Cornerstone Christian Academy";"Pylla Turner";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";;;;;"Clubs, Drama, Theater and Dance, Music, Visual Arts, STEM, School Community Organizations, Games and Gaming, Other";
"EE-13275";;"St. Paul's United Methodist Church";"Licensed Center";"1901 Lexington Avenue";"Monroe";"LA";71201;"318-325-8831";"mdoday@hotmail.com";"8:00am to 5:30pm";"8:00am to 5:30pm";"8:00am to 5:30pm";"8:00am to 5:30pm";"8:00am to 5:30pm";;;;"Ouachita Parish";"Ms. Jill B Mouk";"I";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;102;;;;
"EE-51559";;"Mini Cats Daycare";"Licensed Center";"1507 N. Lewis Ave.";"Basile";"LA";70515;"337-580-2980";"minicatsdaycare@gmail.com";"7:00am to 5:15pm";"7:00am to 5:15pm";"7:00am to 5:15pm";"7:00am to 5:15pm";"7:00am to 5:15pm";;;;"Evangeline Parish";"Chelsie Guidry";"II";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;30;;;;
"EE-50443";;"Dionne Harvey";"Exempt Center";"1240 Touro St";"New Orleans";"LA";70116;"504-205-5242";"dionneharvey2417@gmail.com";"05:00am to 06:00pm";"05:00am to 06:00pm";"05:00am to 06:00pm";"05:00am to 06:00pm";"05:00am to 06:00pm";;;;"Orleans Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-13537";;"ABC Daycare & Learning Center Inc.";"Licensed Center";"2110 North University Avenue";"Lafayette";"LA";70507;"337-232-5815";"gilabcdaycare@aol.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Lafayette Parish";"Ms. Shirley J Guillotte";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;40;;;;
"EE-50449";;"Doris Wilson";"Exempt Center";"131 Oak St";"Lake Providence";"LA";71254;"318-559-4528";"doris7496@att.net";"06:00am to 5:00pm";"06:00am to 5:00pm";"06:00am to 5:00pm";"06:00am to 5:00pm";"06:00am to 5:00pm";;;;"East Carroll Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-50007";;"Gateway Baptist Church Day School";"Licensed Center";"7074 Monroe Hwy";"Ball";"LA";71405;"318-528-8065";"dayschool@gatewaynow.net";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Rapides Parish";"Ms. Ashley Hudson";"I";;"YES";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;100;;;;
994001;;"Ecole Bilingue de la Nouvelle-Orleans";"Traditional public school";"735 General Pershing St";"New Orleans";"LA";70115;"504-896-4500";;;;;;;"http://ebnola.net/";"https://twitter.com/search?q=EB_NOLA";"https://www.facebook.com/ecole.bilingue.nola/";"Orleans Parish";"N/A";;;;;;;;"Toddler (ages 1-2), PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";267;;;;"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, STEM, Games and Gaming, Other";"Cross-Country, Swimming, Soccer, Gymnastics, Tennis"
"A02002";"F";"Riverside Alternative High School";"Alternative school";"3225 River Road";"Bridge City";"LA";70094;"504-437-3050";;;;;;;"http:";;;"Office of Juvenile Justice";"Trenisha Stanislas";;;;;;;;"Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";61;;"Jump Start Pathways (career focused) Details";;;
"EE-13803";;"St. Therese 'Little Flower' School of Early Learning";"Licensed Center";"1233 Attakapas Drive";"Opelousas";"LA";70570;"337-948-0036";"sttherese_littleflower@yahoo.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"St. Landry Parish";"Mrs. Pamela Olson, Mrs. Charmaine Miller";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;42;;;;
"EE-51580";;"Humble Hearts Early Learning Center";"Licensed Center";"20899 Nevada Street";"Livingston";"LA";70754;"225-435-0392";"humbleheartselc@gmail.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Livingston Parish";"Kayla B Mccullough";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;76;;;;
"EE-50470";;"Felicia S Terry";"Exempt Center";"1602 Dawnview Lane";"Monroe";"LA";71202;"318-803-2444";"MZTERRY78@GMAIL.COM";"07:00am to 12:00pm";"07:00am to 12:00pm";"07:00am to 12:00pm";"07:00am to 12:00pm";"07:00am to 12:00pm";;;;"Ouachita Parish";"Information Coming Soon!";"R (Family Home)";;"No";;"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-13918";;"Kaleidoscope The Learning Center, LLC";"Licensed Center";"36374 Highway 74";"Geismar";"LA";70734;"225-313-3852";"kscope70734@gmail.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Ascension Parish";"Ms. Rachel S Morvant";"I";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;186;;;;
"EE-50512";;"Joyce B Richardson";"Exempt Center";"7637 Phebus Drive";"Baton Rouge";"LA";70812;"225-358-0434";"JOYCERIC58@YAHOO.COM";"06:00am to 06:00pm";"06:00am to 06:00pm";"06:00am to 06:00pm";"06:00am to 06:00pm";"06:00am to 06:00pm";;;;"East Baton Rouge Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-50053";;"Bethany Cub Club";"Licensed Center";"11107 Honore Lane";"Baton Rouge";"LA";70809;"225-412-5337";"cubclub@mybcsmail.com";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"East Baton Rouge Parish";"Mrs. Susan Bickham, Ms. Joann Stearns-Schlamp";"I";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;141;;;;
"9B4001";;"Lakeside Christian Academy";"Scholarship";"3401 Ponchartrain Drive";"Slidell";"LA";70458;"985-781-8751";;;;;;;"http://www.lakesidechristian.academy/";;;"Lakeside Christian Academy";"Gail Grieco";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";102;;;;;
"B52001";;"Mimi's Preschool Inc.";"Licensed Center";"1300 Saint Mary Street";"Scott";"LA";70583;"337-232-6100";"mimism@bellsouth.net";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";;;;"Lafayette Parish";"Ms. Brenda Bourque, Ms. Maglin R Perkins";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;82;;;;
"EE-13923";;"Lil Magic Kingdom Daycare";"Licensed Center";"54300 Highway 1062";"Loranger";"LA";70446;"985-878-3940";"lilmagickingdom@bellsouth.net";"6:15am to 6:00pm";"6:15am to 6:00pm";"6:15am to 6:00pm";"6:15am to 6:00pm";"6:15am to 6:00pm";;;;"Tangipahoa Parish";"Ms. Karen Stevens";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;48;;;;
"EE-51601";;"Felicia Holmes";"Exempt Center";"109 Rowan Court Apt116";"Sicily Island";"LA";71368;"318-389-8009";"feliciaholmes70.fh@gmail.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Catahoula Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-50498";;"Jeanette George Lewis";"Exempt Center";"109 Rimrock Dr.";"Lafayette";"LA";70506;"337-993-2717";"JMLEWIS60@HOTMAIL.COM";"07:00am to 05:00pm";"07:00am to 05:00pm";"07:00am to 05:00pm";"07:00am to 05:00pm";"07:00am to 05:00pm";;;;"Lafayette Parish";"Information Coming Soon!";"R (Family Home)";;"No";;"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-13927";;"Angels Unlimited";"Licensed Center";"8063 Olivia Drive";"Denham Springs";"LA";70706;"225-664-1164";"angelsunltd@att.net";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Livingston Parish";"Ms. Julie M Belgard, Ms. Natalie A Sharon";"II";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;144;;;;
"EE-50538";;"Lakeisha Dade";"Exempt Center";"404 Edgewood St.";"Ruston";"LA";71270;"318-278-1453";"KLOVE@SUDDENLINK.NET";"08:00am to 07:00pm";"08:00am to 07:00pm";"08:00am to 07:00pm";"08:00am to 07:00pm";"08:00am to 07:00pm";;;;"Lincoln Parish";"Information Coming Soon!";"R (Family Home)";;"No";;"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-50109";;"The Gathering's Early Childhood Prep School";"Licensed Center";"7265 St. Claude Ave.";"Arabi";"LA";70032;"504-708-1711";"ecprep@thegatheringcc.com";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";;;;"St. Bernard Parish";"Ms. Emily Alphonso, Ms. Lauren Denley";"I";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;54;;;;
"A02004";;"Central Southwest Alternative High School";"Alternative school";"1536 Bordelon Rd.";"Bunkie";"LA";71322;"318-346-0120";;;;;;;"http://ojj.la.gov/";;;"Office of Juvenile Justice";"Quentin Calhoun";;;;;;;;"Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";36;;"Jump Start Pathways (career focused) Details";;"Athletics, Clubs, Peer Tutoring or Mentoring, Adult Mentoring, Career Focus, Other";"Other Sports"
"EE-10702";;"First Years Early Childhood Development Program, Inc.";"Licensed Center";"417 Bertrand Drive";"Lafayette";"LA";70506;"337-237-3206";"mooay@cox.net";"6:30am to 5:45pm";"6:30am to 5:45pm";"6:30am to 5:45pm";"6:30am to 5:45pm";"6:30am to 5:45pm";;;;"Lafayette Parish";"Mrs. Kathy M Aycock, Mrs. Wendy H LaVergne";"I";;"No";"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;185;;;;
"EE-14199";;"Broadmoor United Methodist Church Early Learning Center";"Licensed Center";"204 Albany";"Shreveport";"LA";71105;"318-861-0586";"jpnorthen@yahoo.com";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";;;;"Caddo Parish";"Mrs. Janet P Northen";"I";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;32;;;;
"EE-51618";;"Peggy Sue Brown";"Exempt Center";"6007 Willard Avenue";"Shreveport";"LA";71106;"318-869-2062";"peggyskid71@gmail.com";;;;;;;;;"Caddo Parish";"Information Coming Soon!";"R (Family Home)";;"No";;;"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-50518";;"Judy Price";"Exempt Center";"2061 E Jeff Davis Ave";"Rayne";"LA";70578;"337-334-5354";"tonprice123@gmail.com";"06:00am to 07:00pm";"06:00am to 07:00pm";"06:00am to 07:00pm";"06:00am to 07:00pm";"06:00am to 07:00pm";;;;"Acadia Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-15050";;"Jefferson Presbyterian Day School";"Licensed Center";"4450 Jefferson Highway";"Jefferson";"LA";70121;"504-733-2090";"jeffpresdyschool@att.net";"8:15am to 5:00pm";"8:15am to 5:00pm";"8:15am to 5:00pm";"8:15am to 5:00pm";"8:15am to 3:00pm";;;;"Jefferson Parish";"Mrs. Becky S Eiserloh";"I";;"No";;"Yes";;;"Toddler (ages 1-2), PK (ages 3-4)";;30;;;;
"EE-50560";;"Lisa G Journet";"Exempt Center";"920 N Pierce St";"Lafayette";"LA";70501;"337-232-6174";"MRSJOURNET1964@GMAIL.COM";"05:00am to 05:00pm";"05:00am to 05:00pm";"05:00am to 05:00pm";"05:00am to 05:00pm";"05:00am to 05:00pm";;;;"Lafayette Parish";"Information Coming Soon!";"R (Family Home)";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;6;;;;
"EE-50201";;"The Growing Patch, LLC";"Licensed Center";"613 1/2 N Theater Street";"Saint Martinville";"LA";70582;"337-394-4513";"brandyprimeaux49@gmail.com";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";;;;"St. Martin Parish";"Mrs. Brandy Primeaux";"II";;"No";;"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;46;;;;
"B64001";;"ABC Academy";"Licensed Center";"47275 N Morrison Blvd";"Hammond";"LA";70401;"985-340-8860";"abcacademypreschool@gmail.com";"6:15am to 6:15pm";"6:15am to 6:15pm";"6:15am to 6:15pm";"6:15am to 6:15pm";"6:15am to 6:15pm";;;;"Tangipahoa Parish";"Ms. Shirley West, Brittney Anderson";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;171;;;;
