"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";;;;;"bad url?";
57511;"Emmanuel Day Care/Pre School";"923 Main Street Road";"Bowling Green";"KY";42101;"WARREN";"270-781-3525";"https://www.facebook.com/pages/Emmanuel-Preschool/150077101701990?sk=info&tab=page_info";;"Mission:  Providing quality, christian childcare, we have proudly served our community since 1969.";"https://www.facebook.com/pages/Emmanuel-Preschool/150077101701990?sk=info&tab=page_info";"https://www.facebook.com/pages/Emmanuel-Preschool/150077101701990?sk=info&tab=page_info";"Monday-Friday 5:30 A.M-5:30 P.M. ";;;;"n";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/36046_150239511685749_8290154_n.jpg?oh=ae594a1fb01d2c6e5f19712b7250e041&oe=55CF8A88&__gda__=1440771229_f3a61fc3e1b660b1469be69ab739f053";;;;;;
57512;"Warren County Head Start & Child Care Center";"200 East Fourth Street";"Bowling Green";"KY";42101;"WARREN";"270-783-4484";"http://www.casoky.org/locations";"sbrooks@casoky.org";"Head Start is a child development program serving three and four year old children from primarily income-eligible families, in each of our 10-counties. Ten percent of the funded enrollment is set aside for children with documented disabilities.";"http://www.casoky.org/locations";"https://www.facebook.com/casoky";;"http://www.casoky.org/employment";;;"n";"n";"y";"y";"n";"n";"http://static1.1.sqspcdn.com/static/f/333141/14578335/1318346756123/casoky-header-logo.png?token=lX4u9KmN1GtlY2xZAOzUaajB%2FWU%3D";;;;;;
57513;"Gatorland Learning Center";"5065 Scottsville Road";"Bowling Green";"KY";42104;"WARREN";"270-467-0815";;;;;;;;;;;;;;;;;;;;;"Y";
57514;"Lost River Academy";"2611 Nashville Road";"Bowling Green";"KY";42101;"WARREN";"270-782-5976";"https://www.facebook.com/pages/Lost-River-Academy/126133434107825";;;"https://www.facebook.com/pages/Lost-River-Academy/126133434107825";"https://www.facebook.com/pages/Lost-River-Academy/126133434107825";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57515;"We Love Angels Daycare Center";"420 Webb Drive";"Bowling Green";"KY";42101;"WARREN";"270-781-5051";;;;;;;;;;;;;;;;;;;;;"Y";
57516;"Kidsworld Childcare 2, Inc.";"2549 Mount Victor Lane";"Bowling Green";"KY";42103;"WARREN";"270-842-5500";"https://www.facebook.com/pages/Kidsworld-2-Inc/263974220383385?sk=info&tab=page_info";"Kidsworld2@insightbb.com";"We offer quality childcare services to children from age 6 weeks to age 12 years. Call to set up an appointment today. ";"https://www.facebook.com/pages/Kidsworld-2-Inc/263974220383385?sk=info&tab=page_info";"https://www.facebook.com/pages/Kidsworld-2-Inc/263974220383385?sk=info&tab=page_info";"Mon - Fri: 
6:30 am - 5:30 pm";;;;"y";"y";"y";"y";"y";"y";"https://scontent-sin.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/486105_339694792811327_1475886951_n.jpg?oh=c8736eff842a82cf2af9c5a0694216b0&oe=55E4174D";;;;;;
57523;"The Academy For Little People";"1710 Old Louisville Road";"Bowling Green";"KY";42101;"WARREN";"270-782-5437";"http://www.academyforlittlepeople.com/";"academy4littlepeople@gmail.com";"Our Center has educated Hundreds of children since 1980's, and was founded by Kathy Arsenault now owned by Dennis Plante, parent of three wonderful children.  Gail Plante, a former Head Start Teacher, decided to take up formal child development education at the local  college.  She received her  degree and few years later she encouraged  for her husband, Dennis to open a Child Development Center, which he runs and supervisors.
 
Our  Child Development Center focuses on problem solving, decision making and self-help, while promoting interpersonal communications.  These are key elements which contribute to the child’s development, self esteem and confidence.";"http://www.academyforlittlepeople.com/";"https://www.facebook.com/pages/Academy-for-Little-People-Child-Development-Center/309912993044?sk=info&tab=page_info";"Mon - Fri: 
6:30 am - 5:30 pm";;;;"y";"y";"y";"y";"n";"n";"http://www.academyforlittlepeople.com/publishImages/logo_LogoB.jpg";;;;;;
57524;"Creative Learning Child Care, Inc.";"520 Nellums Avenue (1-BLDG) 111 Nellums Avenue (2-";"Bowling Green";"KY";42103;"WARREN";"270-781-2054";;;;;;;;;;;;;;;;;;;;;"Y";
57525;"Plano After-School Program";"2632 Plano Road";"Bowling Green";"KY";42104;"WARREN";"270-467-0411";;;;;;;;;;;;;;;;;;;;;"Y";
57526;"Center Street Head Start";"171 Center Street";"Bowling Green";"KY";42101;"WARREN";"270-782-4437";;;;;;;;;;;;;;;;;;;;;"Y";
57527;"Holy Spirit Parent's Day Out";"2232 Small House Road";"Bowling Green";"KY";42104;"WARREN";"270-842-7777";;;;;;;;;;;;;;;;;;;;;"Y";
57531;"Little Scholars Child Care";"701 Brownslock";"Bowling Green";"KY";42102;"WARREN";"270-904-0247";;;;;;;;;;;;;;;;;;;;;"Y";"Thursday"
57533;"Liberty Kids Child Care";"1347 KY HWY 185 Suites 5&6";"Bowling Green";"KY";42101;"WARREN";"270-393-2302";;;;;;;;;;;;;;;;;;;;;"Y";
57536;"Small World Day Care";"206 North Walnut Street";"Springfield";"KY";40069;"WASHINGTON";"859-336-9850";;;;;;;;;;;;;;;;;;;;;"Y";
57538;"St. Catherine College Day Care/Head Start";"100 Callahan Drive";"Saint Catharine";"KY";40061;"WASHINGTON";"859-336-0897";;;;;;;;;;;;;;;;;;;;;"Y";
57540;"North Washington BEST Extended Care";"5658 HWY 433";"Willisburg";"KY";40078;"WASHINGTON";"859-375-4038";;;;;;;;;;;;;;;;;;;;;"Y";
57542;"Cute As A Button";"2421 Bearwallow Rd";"Springfield";"KY";40069;"WASHINGTON";"859-336-3352";;;;;;;;;;;;;;;;;;;;;"Y";
57545;"Monticello Head Start";"230 College Street";"Monticello";"KY";42633;"WAYNE";"606-348-4078";"http://lc-hs.org/";"info@lc-caa.org";" Established in 1965, Head Start promotes school readiness for children, ages three to five, in low-income families by offering educational, nutritional, health, social and other services. Head Start programs promote school readiness by enhancing the social and cognitive development of children through the provision of educational, health, nutritional, social and other services to enrolled children and families. Programs actively engage parents in their children's learning and help them in making progress toward their educational, literacy and employment goals. Significant emphasis is placed on the involvement of parents in the administration of local Head Start programs.";"http://lc-hs.org/";;;"http://www.lc-caa.org/employment/APPLICATION.pdf";;;"n";"n";"y";"y";"n";"n";;;;;;;
57546;"McGinnis Day Care";"177High Street";"Monticello";"KY";42633;"WAYNE";"606-348-6806";"https://www.facebook.com/pages/McGinnis-Day-Care/160048750692223";;;"https://www.facebook.com/pages/McGinnis-Day-Care/160048750692223";"https://www.facebook.com/pages/McGinnis-Day-Care/160048750692223";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57547;"Betty's Day Care";"653 Old Zula Road";"Monticello";"KY";42633;"WAYNE";"606-348-8701";;;;;;;;;;;;;;;;;;;;;"Y";
57548;"Thelma's Child Care";"456 Green Acres Drive";"Monticello";"KY";42633;"WAYNE";"606-348-5364";;;;;;;;;;;;;;;;;;;;;"Y";
57552;"Cardinal Kids Campus";"678 Worsham Lane";"Monticello";"KY";42633;"WAYNE";"606-348-1591";;;;;;;;;;;;;;;;;;;;;"Y";
57556;"Gehring Child Care Center, Inc.";"65 Dugan St";"Monticello";"KY";42633;"WAYNE";"606-343-5035";;;;;;;;;;;;;;;;;;;;;"Y";
57559;"Learn 'N Grow Preschool";"401 North Laurel Avenue";"Corbin";"KY";40701;"WHITLEY";"606-528-4049";"https://www.facebook.com/pages/Learn-N-Grow-Preschool/1804888433069858?sk=info&tab=page_info";"learnngrowpreschool@yahoo.com";;"https://www.facebook.com/pages/Learn-N-Grow-Preschool/1804888433069858?sk=info&tab=page_info";"https://www.facebook.com/pages/Learn-N-Grow-Preschool/1804888433069858?sk=info&tab=page_info";"Monday-Thursday 7:30-11:30am";;;;"y";"y";"y";"y";"n";"n";"https://scontent-nrt.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/11038123_1804892659736102_7811698092350366641_n.jpg?oh=953a84ad0c721c8f417b11accd5b3b61&oe=55CA9113";;;;;;
57566;"Little Lambs Preschool of Grace on the Hill A Unit";"1632 Cumberland Falls Highway";"Corbin";"KY";40701;"WHITLEY";"(606) 528-6875";"http://www.graceonthehill.org/ministries/little-lambs-preschool";;"Little Lambs Preschool and After-school is dedicated to making Jesus known to our children and their families by providing a Christ-centered program in a nurturing and affirming environment that will enhance the development of each child. We offer preschool services for ages 1-5, and after-school services for ages 5-12.";"http://www.graceonthehill.org/ministries/little-lambs-preschool";;;;;;"n";"n";"y";"y";"y";"y";;;;;;;
57567;"Whitley County After School Program II";"2940 N US 25 West";"Williamsburg";"KY";40769;"WHITLEY";"606-549-7012";;;;;;;;;;;;;;;;;;;;;"Y";
57572;"Beautiful Beginnings Child Development Center";"8797 KY 1232";"Corbin";"KY";40701;"WHITLEY";"606-528-0022";;;;;;;;;;;;;;;;;;;;;"Y";
57573;"Whitley County Child Development";"1321 Highway 25";"Williamsburg";"KY";40769;"WHITLEY";"606-549-7401";;;;;;;;;;;;;;;;;;;;;"Y";
57574;"Soggy Bottoms Too";"965 South Hwy 25 W Suite 2";"Williamsburg";"KY";40769;"WHITLEY";"606-539-9858";"https://www.facebook.com/pages/Soggy-Bottoms-Too/138609106186181";;;"https://www.facebook.com/pages/Soggy-Bottoms-Too/138609106186181";"https://www.facebook.com/pages/Soggy-Bottoms-Too/138609106186181";;;;;"n";"y";"y";"y";"y";"y";;;;;;;
57576;"Wolfe County Head Start Center";"200 Park Road";"Campton";"KY";41301;"WOLFE";"606-668-7879";;;;;;;;;;;;;;;;;;;;;"Y";
57577;"Bethany Christian Daycare";"6000 KY Hwy 15";"Bethany";"KY";41313;"WOLFE";"606-668-6353";;;;;;;;;;;;;;;;;;;;;"Y";
57579;"Glenda's Day Care #2";"389 Amsden Avenue";"Versailles";"KY";40383;"WOODFORD";"859-873-1711";;;;;;;;;;;;;;;;;;;;;"Y";
57581;"Explorer Time Company-Huntertown";"120 Woodburn Hall Road";"Versailles";"KY";40383;"WOODFORD";"859-873-3731";"http://www.woodford.kyschools.us/3/Home";;"The mission of Huntertown Elementary School is to facilitate the development of each student's intellect, character, and physical and mental health.  We aspire to help each student to become a productive, responsible citizen.";"http://www.woodford.kyschools.us/3/Home";;"7:40 a.m. until 2:45 p.m.";"http://www.woodford.kyschools.us/Content/10";"http://www.woodford.kyschools.us/docs/EnrollmentandResidency.pdf";"http://www.woodford.kyschools.us.schools.bz/UserFiles/7/Huntertown/Huntertown%20Student%20Handbook%202012-13.pdf";"n";"n";"y";"y";"y";"y";;;;;;;
57582;"Explorer Time Company-Northside";"500 Northside Drive";"Midway";"KY";40347;"WOODFORD";"859-879-4690";"http://www.woodford.kyschools.us/4/Home";;"Our mission at Northside Elementary is to ensure that students are learning academic, life, and leadership skills through methods that engage and challenge our students.  We provide a rigorous academic program through which effective educators lead students to take responsibility for learning.  We monitor our students' academic growth through continuous and varied assessments.  The application of life and leadership skills are modeled and monitored to meet school-wide expectations.  Northside Elementary respects the individual needs of students and will meet those needs by working together to provide enrichment and support.";"http://www.woodford.kyschools.us/4/Home";;"7:40 am -2:45 pm";"http://www.woodford.kyschools.us/Content/10";;;"n";"n";"y";"y";"y";"y";;;;;;;
57583;"Explorer Time Company-Simmons";"830 Tyrone Pike";"Versailles";"KY";40383;"WOODFORD";"859-873-4889";"http://www.woodford.kyschools.us/5/Content2/206";"larry.caudill@woodford.kyschools.us";;"http://www.woodford.kyschools.us/5/Content2/206";;"7:40am - 2:45pm";"http://www.woodford.kyschools.us/Content/10";"http://www.woodford.kyschools.us/5/Content2/216";;"n";"n";"y";"y";"y";"y";;;;;;;
57584;"Explorer Time Company-Southside";"1300 Troy Pike";"Versailles";"KY";40383;"WOODFORD";"859-879-4660";"http://www.woodford.kyschools.us/6/Home";;"Here at Southside we pride ourselves on love for our students and the dedication to see them achieve at the highest level possible! By placing emphasis on areas such as high student engagement, excellent communication and maintaining a safe school environment, our staff exhibits professionalism, respect and responsibility toward school and community members. We invite and welcome you to be a part of our school family.";"http://www.woodford.kyschools.us/6/Home";;"7:40 am - 2:45 pm";"http://www.woodford.kyschools.us/Content/10";"http://www.woodford.kyschools.us/6/userfiles/2/Student%20Services/Enrollment%20and%20Residency.pdf";"http://www.woodford.kyschools.us/6/UserFiles/6/SSStudentHandbook_2012_2013.pdf";"n";"n";"y";"y";"y";"y";;;;;;;
57586;"Academy (The)";"110 North Court Street";"Versailles";"KY";40383;"WOODFORD";"859-879-1743";;;;;;;;;;;;;;;;;;;;;"Y";
57590;"Versailles Presbyterian Pre- School";"130 North Main Street";"Versailles";"KY";40383;"WOODFORD";"859-576-0594";"http://www.vpc1.org/";"office@vpc1.org";;"http://www.vpc1.org/";;"Monday-Friday, 8:30 a.m. – 2:30 p.m. ";;;;"n";"n";"y";"y";"n";"n";;;;;;;
57592;"Little Jenny's Child Care Center";"110 Owens Road South";"Clearfield";"KY";40313;"WOODFORD";"606-780-7748";"https://www.facebook.com/pages/Little-Jennys-Child-Cre-Center/167109259972522?rf=316566635028646";;;"https://www.facebook.com/pages/Little-Jennys-Child-Cre-Center/167109259972522?rf=316566635028646";"https://www.facebook.com/pages/Little-Jennys-Child-Cre-Center/167109259972522?rf=316566635028646";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57596;"Woodford County Early Childhood Center";"299 S. Main Street";"Versailles";"KY";40383;"WOODFORD";"859-873-2421";;;;;;;;;;;;;;;;;;;;;"Y";
57597;"Kidz Kingdom";"123 Big Sink Pike";"Versailles";"KY";40383;"WOODFORD";"859-873-4207";"https://www.facebook.com/pages/Kidz-Kingdom/116579835033735?sk=info&tab=page_info";;;"https://www.facebook.com/pages/Kidz-Kingdom/116579835033735?sk=info&tab=page_info";"https://www.facebook.com/pages/Kidz-Kingdom/116579835033735?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
941816;"Watch Me Grow In Excellence";"9115 Galene Drive";"Louisville";"KY";40299;"JEFFERSON";5026182814;;;;;;;;;;;;;;;;;;;;;"Y";
941805;"Playhouse Child Care Center, Inc.";"5186 North Dixie Avenue";"Elizabethtown";"KY";42701;"HARDIN";2707661772;"https://www.facebook.com/pages/Playhouse-Child-Care-Center/117502108309241";;;"https://www.facebook.com/pages/Playhouse-Child-Care-Center/117502108309241";"https://www.facebook.com/pages/Playhouse-Child-Care-Center/117502108309241";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
941804;"Brightside Childcare and Learning Center";"1107 North Dixie Avenue";"Elizabethtown";"KY";42701;"HARDIN";2707379799;;;;;;;;;;;;;;;;;;;;;"Y";
941802;"Cindy's Teddy Bear Day Care";"671 Knox Blvd.";"Radcliff";"KY";40160;"HARDIN";2702721115;"https://www.facebook.com/pages/Cindys-Teddy-Bear-Daycare/157589354274054";;;"https://www.facebook.com/pages/Cindys-Teddy-Bear-Daycare/157589354274054";"https://www.facebook.com/pages/Cindys-Teddy-Bear-Daycare/157589354274054";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
941800;"Little People's Child Development Center";"1109 Julianna Court";"Elizabethtown";"KY";42701;"HARDIN";2707351422;"https://www.facebook.com/pages/Little-Peoples-Child-Development-Center/109912609071982";;;"https://www.facebook.com/pages/Little-Peoples-Child-Development-Center/109912609071982";"https://www.facebook.com/pages/Little-Peoples-Child-Development-Center/109912609071982";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
941799;"Little People's Child Development Center";"165 West Lincoln Trail Blvd";"Radcliff";"KY";40160;"HARDIN";2703522985;;;;;;;;;;;;;;;;;;;;;"Y";
941796;"Lifelong Learning Center & Resources Preschool";"419 Diederich Blvd.";"Ashland";"KY";41101;"BOYD";6063261107;;;;;;;;;;;;;;;;;;;;;"Y";
941795;"Wurtland Head Start";"700 Center Street";;"KY";41144;"GREENUP";6068348070;;;;;;;;;;;;;;;;;;;;;"Y";
941792;"The Place For Kids Daycare North";"385 Violet Road, STE D";"Crittenden";"KY";41030;"GRANT";8594660610;"https://www.facebook.com/pages/The-Place-For-Kids-North-Daycare/196554910438565";;;"https://www.facebook.com/pages/The-Place-For-Kids-North-Daycare/196554910438565";"https://www.facebook.com/pages/The-Place-For-Kids-North-Daycare/196554910438565";;;;;"y";"y";"y";"y";"n";"n";;;;;;;
941790;"Brooks Chapel Daycare";"230 Brooks Chapel Road";"Fulton";"KY";42041;"FULTON";2704720585;;;;;;;;;;;;;;;;;;;;;"Y";
941782;"Seton Catholic School Aftercare";"1740 Summerhill Drive";"Lexington";"KY";40515;"FAYETTE";8592737827;"http://setonstars.com/programs/afterschool-care/";;"Seton Catholic School’s aftercare program is licensed by the state of Kentucky to provide a safe environment for all participants. We strive to provide a fun, loving and enjoyable atmosphere for your children.

Students are provided with a nutritional snack and drink after school, followed by a quiet, structured homework period. During this time, a majority of the students are able to complete all of their homework, study, work on school projects, read, and complete IXL assignments. The children are divided into groups according to age to better facilitate homework time.

After homework is completed the students are taken outside for supervised free play. This involves foursquare, basketball, pretend play, chalk art, soccer and simply socializing with friends. This is a relaxed, fun time. During inclement weather, the children can play in the gym, where they are provided with basketballs, jump ropes etc. We also provide many indoor activities in the school including puzzles, games, play-dough, painting, movies and supervised computer time. ";"http://setonstars.com/programs/afterschool-care/";;;;"http://setonstars.com/admissions/2015-2016-registration/";;"n";"n";"n";"n";"y";"y";"http://setonstars.com/wp-content/themes/school/images/headers/seton-logo.png";;;;;;
