"FacilityId";"Name";"Type";"Address";"City";"State";"Zip";"Phone";"Capacity";"Accepts Vouchers";"CACFP";"Infant";"Toddler";"Pre-School";"School Age";"Quality Rating";"Accreditation Type";"Expiration Date";"Schedule";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Other Hours";"License Type";"License Definition";"License Begin Date";"License Expiration Date"
2284;"Delores Woods";"CDH (Child Development Home)";"3668 Hayes ST, NE, APT 103";"Washington";"D.C.";20019;"(202) 396-8906";5;1;;"Yes";"Yes";"Yes";"No";"Developing";"CHILD AND FAMILY CARE SERVICES";;"All Year";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 16, 2017";"Jun 30, 2020"
2309;"Diane Jackson";"CDH (Child Development Home)";"4962 Just ST, NE";"Washington";"D.C.";20019;"(202) 248-1184";6;1;;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Oct 16, 2019";"May 31, 2020"
2117;"Educare of Washington DC";"CDC (Child Development Center)";"640 Anacostia AVE, NE";"Washington";"D.C.";20019;"(202) 727-5604";175;1;1;"Yes";"Yes";"Yes";"No";"Quality";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 21, 2018";"Jan 31, 2021"
2734;"Erin Roxborough/Ms. Rox's Child Care, LLC";"CDH (Child Development Home)";"4506 Lee ST, NE";"Washington";"D.C.";20019;"(202) 841-2830";6;;;"Yes";"Yes";"Yes";"No";"N/A";;;;"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 14, 2019";"Oct 31, 2021"
1927;"First Rock Baptist Child Development Center";"CDC (Child Development Center)";"4638 H ST, SE";"Washington";"D.C.";20019;"(202) 575-5859";118;1;1;"Yes";"Yes";"Yes";"No";"Quality";"NAEYC";"Dec 01, 2022";"All Year";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"May 17, 2017";"May 31, 2020"
2606;"Growth Spurts Child Learning Center @ Stoneridge";"CDC (Child Development Center)";"320 Anacostia RD, SE";"Washington";"D.C.";20019;"(202) 256-6753";40;1;;"Yes";"Yes";"Yes";"Yes";"Developing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"May 25, 2017";"May 31, 2020"
1965;"Kids Are People Too CDC II";"CDC (Child Development Center)";"408 61st ST, NE";"Washington";"D.C.";20019;"(202) 397-1099";21;1;;"No";"Yes";"Yes";"No";"Quality";"NAEYC";"Oct 01, 2016";"All Year";"5:30AM - 12:00AM";"5:30AM - 12:00AM";"5:30AM - 12:00AM";"5:30AM - 12:00AM";"5:30AM - 12:00AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 16, 2018";"Jan 31, 2021"
2141;"Kids Are People Too CDC V";"CDC (Child Development Center)";"4315 Nannie Helen Burroughs AVE, NE";"Washington";"D.C.";20019;"(202) 397-1200";100;1;1;"Yes";"Yes";"Yes";"No";"Quality";"NAEYC";;"All Year";"5:30AM - 11:59PM";"5:30AM - 11:59PM";"5:30AM - 11:59PM";"5:30AM - 11:59PM";"5:30AM - 11:59PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 16, 2018";"Jan 31, 2021"
2719;"KinderCare Champions @ Benning Elementary Campus";"CDC (Child Development Center)";"100 41st ST, NE";"Washington";"D.C.";20019;"(240) 988-4923";108;;;"No";"No";"Yes";"Yes";"N/A";;;"All Year";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 26, 2019";"Aug 31, 2022"
2554;"La Juanda Hill";"CDX (Child Development Home Expanded)";"4634 H ST, SE";"Washington ";"D.C.";20019;"(202) 582-2505";9;1;;"Yes";"Yes";"Yes";"Yes";"Developing";;;"All Year";"6:00AM - 6:00AM";"6:00AM - 6:00AM";"6:00AM - 6:00AM";"6:00AM - 6:00AM";"6:00AM - 6:00AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Dec 08, 2017";"Aug 31, 2020"
2536;"Latrell Duncan-Fitchett";"CDX (Child Development Home Expanded)";"508 60th ST, NE";"Washington";"D.C.";20019;"(202) 455-9081";12;1;;"Yes";"Yes";"Yes";"No";"Quality";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Apr 24, 2019";"Jun 30, 2020"
2557;"Lia's Rainbow";"CDC (Child Development Center)";"4428 Ord ST, NE";"Washington ";"D.C.";20019;"(202) 885-9778";22;1;;"Yes";"Yes";"Yes";"Yes";"Progressing";;;"All Year";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Sep 06, 2017";"Sep 30, 2020"
1897;"Little Samaritan Child Dev. Center";"CDC (Child Development Center)";"5100 E ST, SE";"Washington";"D.C.";20019;"(202) 581-2866";50;1;1;"Yes";"Yes";"Yes";"Yes";"Progressing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"May 14, 2018";"Mar 31, 2021"
2069;"Manley Science and Technology Center";"CDC (Child Development Center)";"4628 H ST, SE";"Washington";"D.C.";20019;"(202) 584-7334";30;1;1;"Yes";"Yes";"Yes";"No";"Progressing";;;"All Year";"8:00AM - 7:00AM";"8:00AM - 7:00AM";"8:00AM - 7:00AM";"8:00AM - 7:00AM";"8:00AM - 7:00AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 23, 2018";"Dec 31, 2020"
2289;"Marlene A Hudson";"CDH (Child Development Home)";"708 Adrian ST, SE";"Washington";"D.C.";20019;"(202) 423-8099";6;1;;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 28, 2018";"Feb 28, 2021"
2594;"Muluwork Kenea/Amen Family Child Care";"CDX (Child Development Home Expanded)";"5357 Gay ST, NE";"Washingfton";"D.C.";20019;"(202) 492-5510";9;1;1;"Yes";"Yes";"Yes";"No";"Quality";"NAFCC";"Jan 14, 2020";"All Year";"5:00AM - 4:00AM";"5:00AM - 4:00AM";"5:00AM - 4:00AM";"5:00AM - 4:00AM";"5:00AM - 4:00AM";"5:00AM - 4:00AM";"5:00AM - 4:00AM";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Dec 18, 2017";"Dec 31, 2020"
2699;"Nicole J. Jasper";"CDX (Child Development Home Expanded)";"4540 C ST, SE";"Washington";"D.C.";20019;"(301) 442-6443";9;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 28, 2019";"Mar 31, 2022"
2504;"Octavia Riddick";"CDH (Child Development Home)";"1024 49th ST, NE";"Washington";"D.C.";20019;"(202) 528-6516";6;1;;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 07, 2017";"Jun 30, 2020"
1712;"Peaches N Cream Child Development Center";"CDC (Child Development Center)";"356 Eastern AVE, NE";"Washington";"D.C.";20019;"(202) 398-7200";74;1;1;"Yes";"Yes";"Yes";"No";"Quality";"NAEYC";"Sep 01, 2018";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 23, 2018";"Feb 28, 2021"
1945;"Rainbow Child Learning Center, Inc.";"CDC (Child Development Center)";"505 57th ST, NE";"Washington";"D.C.";20019;"(202) 396-4112";40;1;;"Yes";"Yes";"Yes";"No";"Quality";"NAEYC";"Apr 01, 2021";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jul 01, 2019";"Nov 30, 2020"
1817;"Randall Hyland Private School";"CDC (Child Development Center)";"4339 Bowen RD, SE";"Washington";"D.C.";20019;"(202) 582-2966";70;1;;"No";"No";"Yes";"Yes";"Quality";"NAEYC";"Aug 01, 2022";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 30, 2017";"Jun 30, 2020"
1820;"Safe And Sound Day Care Center";"CDC (Child Development Center)";"4922 Nannie Helen Burroughs AVE, NE";"Washington";"D.C.";20019;"(202) 398-6054";15;1;;"Yes";"Yes";"Yes";"Yes";"Quality";"NAEYC";"Sep 17, 2022";"All Year";"6:00AM - 5:00AM";"6:00AM - 5:00AM";"6:00AM - 5:00AM";"6:00AM - 5:00AM";"6:00AM - 5:00AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Oct 29, 2017";"Oct 31, 2020"
2392;"Sheila J. Harley";"CDH (Child Development Home)";"3926 Burns CT, SE";"Washington";"D.C.";20019;"(202) 581-0853";6;1;1;"Yes";"Yes";"Yes";"No";"Developing";"NAFCC";"Oct 17, 2017";"All Year";"6:30AM - 5:30AM";"6:30AM - 5:30AM";"6:30AM - 5:30AM";"6:30AM - 5:30AM";"6:30AM - 5:30AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Oct 22, 2018";"Dec 31, 2020"
2651;"Shining Star 2 Early Learning Center";"CDC (Child Development Center)";"5325 East Capitol ST, SE";"Washington ";"D.C.";20019;"(202) 506-5830";32;1;;"Yes";"Yes";"Yes";"No";"Quality";;;"All Year";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 27, 2018";"Jun 30, 2021"
2231;"Shining Star Early Learning Center";"CDC (Child Development Center)";"5307 East Capitol ST, SE";"Washington";"D.C.";20019;"(202) 506-5830";24;1;;"Yes";"Yes";"Yes";"No";"Quality";;;"All Year";"5:00AM - 6:00AM";"5:00AM - 6:00AM";"5:00AM - 6:00AM";"5:00AM - 6:00AM";"5:00AM - 6:00AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"May 26, 2017";"May 31, 2020"
2530;"Shirley Cox";"CDX (Child Development Home Expanded)";"3008 K ST, SE";"Washington";"D.C.";20019;"(202) 746-0536";12;1;;"Yes";"Yes";"Yes";"Yes";"Developing";;;"All Year";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 07, 2018";"Mar 31, 2021"
2437;"Stephanie Dobson";"CDH (Child Development Home)";"3327 Ames ST, NE";"Washington";"D.C.";20019;"(202) 399-8727";6;1;;"Yes";"Yes";"Yes";"Yes";"Developing";;;"All Year";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 28, 2017";"May 31, 2020"
2582;"Sylvia Crews - LTH Infants and Toddlers";"CDX (Child Development Home Expanded)";"5036 Queens Stroll PL, SE";"Washington";"D.C.";20019;"(202) 733-3794";9;1;1;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Nov 17, 2017";"Nov 30, 2020"
1861;"The Child Center B/A School Program";"CDC (Child Development Center)";"801 Division AVE, NE";"Washington";"D.C.";20019;"(202) 671-6020";50;1;1;"No";"No";"Yes";"Yes";"Developing";;;"School Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"May 17, 2017";"May 31, 2020"
2125;"The Elizabeth Ministry/Asa Early Learning Academy";"CDC (Child Development Center)";"200 55th ST, NE";"Washington";"D.C.";20019;"(202) 827-8854";18;1;;"Yes";"Yes";"Yes";"No";"Quality";"NAEYC";"Nov 01, 2021";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Nov 29, 2017";"Nov 30, 2020"
2753;"UPO @ C. W. Harris Elementary School";"CDC (Child Development Center)";"301 53rd ST, SE";"Washington";"D.C.";20019;"(202) 445-4042";16;;;"Yes";"Yes";"No";"No";"N/A";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Oct 01, 2019";"Oct 31, 2022"
2158;"UPO @ H. D. Woodson High School";"CDC (Child Development Center)";"540 55th ST, NE";"Washington";"D.C.";20019;"(202) 724-8841";11;1;;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"8:00AM - 4:30AM";"8:00AM - 4:30AM";"8:00AM - 4:30AM";"8:00AM - 4:30AM";"8:00AM - 4:30AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Nov 16, 2017";"Nov 30, 2020"
2221;"UPO @ Paradise Early Childhood Center";"CDC (Child Development Center)";"3513 Jay ST, NE";"Washington";"D.C.";20019;"(202) 627-2220";20;1;1;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Apr 01, 2018";"Mar 31, 2021"
2680;"Wanda Yvette Thomas Smith";"CDX (Child Development Home Expanded)";"3919 Clay PL, NE";"Washington";"D.C.";20019;"(202) 398-4759";9;1;;"Yes";"Yes";"Yes";"Yes";"Developing";;;;"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 15, 2018";"Aug 31, 2021"
1736;"Wibble Wobble Child Development Center";"CDC (Child Development Center)";"1 Randle Circle, SE";"Washington";"D.C.";20019;"(202) 582-1011";35;1;;"No";"No";"Yes";"Yes";"Quality";"NAEYC";"Sep 01, 2019";"All Year";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 27, 2017";"Mar 31, 2020"
2195;"YMCA @ Kipp Benning Road";"CDC (Child Development Center)";"4801 Benning RD, SE";"Washington";"D.C.";20019;"(240) 640-0684";99;1;;"No";"No";"No";"Yes";"Preliminary";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 23, 2017";"Jun 30, 2020"
2235;"Agape Woodland Tiger Children Academy Agape Cabbbage Patch #3";"CDC (Child Development Center)";"3200 S ST, SE";"Washington";"D.C.";20020;"(202) 575-0694";76;1;;"Yes";"Yes";"Yes";"Yes";"Developing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Dec 21, 2017";"Dec 31, 2020"
2299;"Alfreda Offutt";"CDH (Child Development Home)";"1607 28th PL, SE";"Washington";"D.C.";20020;"(202) 581-4384";6;;;"Yes";"Yes";"Yes";"Yes";"N/A";;;"All Year";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jan 18, 2018";"Jan 31, 2021"
2319;"Alfreda Wright Brown";"CDH (Child Development Home)";"3217 Alabama AVE, SE";"Washington";"D.C.";20020;"(202) 584-0597";6;;;"Yes";"Yes";"Yes";"Yes";"N/A";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Dec 21, 2017";"Dec 31, 2020"
2741;"AlphaBEST Education @ KIPP DC Douglass Campus";"CDC (Child Development Center)";"2600 Douglass RD, SE";"Washington";"D.C.";20020;"(703) 659-3092";190;1;;"No";"No";"Yes";"Yes";"Preliminary";;;"School Year";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"CLOSED";"CLOSED";"BEFORE CARE 6:30AM-8:00AM AFTER CARE 3:30PM-6:30PM";"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Oct 31, 2019";"Aug 31, 2022"
