"ProviderID";"Name";"Type";"PTQ Level";"State";"County";"City";"ZIP";"Address";"Status";"License Start Date";"License End Date";"License Status";"Child Care Ages";"Capacity";"Accreditations";"Programs";"Applicants";"Phone";"Sunday";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday"
166085;"The Growing Patch Daycare";"Licensed Home";;"IN";"HENDRICKS";;46167;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Fourteen";12;;"CCDF Provider";"Ruth Dickerson";"317-442-2766";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
168440;"Jessica's Daycare";"Licensed Home";;"IN";"HENDRICKS";;46167;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Fourteen";12;;"CCDF Provider";"Jessica Cook";"317-892-8056";;"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";
166634;"El Camino Day Care Ministry";"Unlicensed Registered Ministry";;"IN";"CLINTON";"Frankfort";46041;"918 West Armstrong Street";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"Missions Internationals - Jesucristo El Camino";"765-659-3962";;"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";
166076;"Safe Harbor Schools James Cole Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"TIPPECANOE";"Lafayette";47909;"6418 E 900 S";"Open";"1/19/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"NC Justice LLC";"765-464-8800";;"3:00 PM-6:00 PM";"3:00 PM-6:00 PM";"3:00 PM-6:00 PM";"3:00 PM-6:00 PM";"3:00 PM-6:00 PM";
167919;"Candieland Daycare";"Licensed Home";1;"IN";"CLINTON";;46041;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Candie Roberts";"765-601-2101";;"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";
167645;"Learning Ladder - Early Learning Preschool & Childcare";"Unlicensed Registered Ministry";3;"IN";"CLINTON";"Frankfort";46041;"950 South Maish Road";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider; On My Way Pre-K";"Clinton County Family YMCA";"765-659-5523";;"5:45 AM-6:00 PM";"5:45 AM-6:00 PM";"5:45 AM-6:00 PM";"5:45 AM-6:00 PM";"5:45 AM-6:00 PM";
517018;"St. Matthew Community Preschool, Inc.";"Unlicensed Registered Ministry";3;"IN";"CLINTON";"Frankfort";46041;"1951 Wilshire Drive";"Open";"7/1/2021";"6/30/2023";"Registration";;;;"CCDF Provider; On My Way Pre-K";"St. Matthew Community Preschool, Inc.";"765-654-4546";;"8:30 AM-3:30 PM";"8:30 AM-3:30 PM";"8:30 AM-3:30 PM";"8:30 AM-3:30 PM";"8:30 AM-3:30 PM";
366409;"Bauer Head Start - Suncrest";"Licensed Center";3;"IN";"CLINTON";"Frankfort";46041;"1608 Kyger St";"Open";"7/1/2021";"6/30/2023";"Regular";"Three-Six";20;;"CCDF Provider";"Shannon Staller";"765-742-4848";;"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";
169856;"Treasured Tots Daycare";"Licensed Home";1;"IN";"CLINTON";;46041;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Rachel Creasy";"765-654-7126";;"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";
366705;"Little Fox Family Child";"Licensed Home";3;"IN";"CLINTON";;46041;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Meghan Huffer";"765-652-0277";;"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";
169517;"TEDDY BEAR DAYCARE";"Licensed Home";1;"IN";"CLINTON";;46041;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";12;;"CCDF Provider";"DEANNA VICE";"765-659-2755";;"6:30 AM-4:30 PM";"6:30 AM-4:30 PM";"6:30 AM-4:30 PM";"6:30 AM-4:30 PM";"6:30 AM-4:30 PM";
168323;"LI'L ANGELS HOME DAY CARE";"Licensed Home";1;"IN";"CLINTON";;46041;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"ANGELA HIRSCH";"765-654-7745";;"8:00 AM-5:30 PM";"8:00 AM-5:30 PM";"8:00 AM-5:30 PM";"8:00 AM-5:30 PM";"8:00 AM-5:30 PM";
166884;"Heritage Child Care Ministry";"Unlicensed Registered Ministry";;"IN";"CLINTON";"Frankfort";46041;"3000 East Wabash Street";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"New Life In Christ Ministries";"765-659-4662";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
167671;"Roxanne's Daycare";"Licensed Home";1;"IN";"HENDRICKS";;46167;;"Open";"1/1/2020";"12/31/2021";"Regular";"Infant-Eighteen";12;;;"Roxanne Louden";"317-892-5457";;"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";
422556;"WWS/MGES";"Licensed Center";;"IN";"HAMILTON";"Westfield";46074;"17171 Ditch Rd";"Open";"7/1/2021";"6/30/2023";"Regular";"Toddler; Four-Five";58;;"CCDF Provider";"Marci Derado";"317-867-8069";;"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";
581948;"The Goddard School Westfield";"Licensed Center";1;"IN";"HAMILTON";"Westfield";46074;"55 E. Spring Mill Pointe";"Open";"4/1/2021";"12/31/2021";"Regular";"Infant-Toddler; Two-Twelve";188;;"CCDF Provider";"Lauren Budimir";"317-415-0408";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
500917;"St. Maria Goretti";"Unlicensed CCDF Certified Center/School";;"IN";"HAMILTON";"Indianapolis";46074;"17104 SpringMill Rd";"Open";"5/11/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider";"AYS INC,";"317-540-2123";;"2:30 PM-6:00 PM";"2:30 PM-6:00 PM";"2:30 PM-6:00 PM";"2:30 PM-6:00 PM";"2:30 PM-6:00 PM";
167881;"HeartPointe Daycare & Preschool";"Unlicensed Registered Ministry";;"IN";"HAMILTON";"Westfield";46069;"445 East 206th Street";"Open";"4/1/2021";"3/31/2023";"Registration";;;;;"HeartPointe Church";"317-832-5906";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
446064;"KinderCare Learning Center";"Licensed Center";1;"IN";"HAMILTON";"Westfield";46074;"16060 Spring Mill Depot Dr";"Open";"7/1/2021";"6/30/2023";"Regular";"Infant; Toddler-Two; Three-Twelve";124;;"CCDF Provider";"Pamela Kennedy";"248-519-1930";;"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"12:00 AM-12:00 AM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";
401592;"Arts Smarts and Happy Hearts";"Licensed Home";;"IN";"HAMILTON";;46074;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Chelsie Markland";"765-585-9952";;"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";
165772;"Kristy's Little Rascals Childcare LLC";"Licensed Home";1;"IN";"BOONE";;46077;;"Open";"7/1/2019";"6/30/2021";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Kristy Holmes";"317-695-5385";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
168864;"Centennial Kinder Care";"Licensed Center";4;"IN";"HAMILTON";"Westfield";46074;"15401 Clearbrook Street";"Open";"4/1/2021";"3/31/2023";"Regular";"Infant; Toddler; Two-Twelve";142;"National Association for the Education of Young Children (NAEYC)";"CCDF Provider; On My Way Pre-K";"Erica Siegel";"317-569-5150";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
619157;"Kiddie Academy of Carmel-Westfield";"Licensed Center";1;"IN";"HAMILTON";"Westfield";46074;"1367  South Waterleaf Drive";"Open";"6/11/2021";"11/30/2021";"Provisional";"Infant; Toddler; Two-School Age";172;;"CCDF Provider";"Luciana Aguiar de Melo Madsen";"317-688-1525";;"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";
422554;"WWS/MTES";"Licensed Center";;"IN";"HAMILTON";"Westfield";46074;"19400 Tomlinson Rd";"Open";"7/1/2021";"6/30/2023";"Regular";"Infant; Toddler; Three-Five";72;;"CCDF Provider";"Marci Derado";"317-867-8069";;"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";
425041;"WWS/OTES";"Licensed Center";;"IN";"HAMILTON";"Westfield";46074;"16504 Oakridge Rd";"Open";"7/1/2021";"6/30/2023";"Regular";"Three-Five";48;;"CCDF Provider";"Marci Derado";"317-867-8069";;"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";
168816;"Abacus Early Learning Center";"Licensed Center";4;"IN";"HAMILTON";"Westfield";46074;"16410 Southpark Drive";"Open";"1/1/2020";"12/31/2021";"Regular";"Infant; Toddler; Two-Twelve";281;"National Early Childhood Program Accreditation (NECPA)";"CCDF Provider; On My Way Pre-K";"Carla Moore";"317-867-3536";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
167836;"COUNTRY HOME DAYCARE";"Licensed Home";;"IN";"HAMILTON";;46069;;"Open";"7/1/2019";"6/30/2021";"Regular";"Infant-Twelve";12;;"CCDF Provider";"JANE Giles";"317-758-6308";;"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";
366480;"Interactive Academy";"Licensed Center";;"IN";"BOONE";"Zionsville";46077;"3795 S US 421";"Open";"4/1/2021";"3/31/2023";"Regular";"Two-Six";212;;"CCDF Provider";"Barb Weaver";"317-733-3000";;"7:30 AM-6:00 PM";"7:30 AM-6:00 PM";"7:30 AM-6:00 PM";"7:30 AM-6:00 PM";"7:30 AM-6:00 PM";
568806;"Kiddie Academy of Chatham Hills";"Licensed Center";;"IN";"HAMILTON";"Westfield";46074;"1324 Chatham Commons Blvd";"Open";"2/1/2021";"3/31/2022";"Regular";"6 Weeks-12 Months; Toddler-Two; Three-Twelve";176;;"CCDF Provider";"Kelley E Pritchard";"317-343-0654";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
528507;"Trinity Kidz! Child Care";"Unlicensed Registered Ministry";;"IN";"HAMILTON";"Westfield";46074;"1415 East 191st Street";"Open";"7/1/2021";"6/30/2023";"Registration";;;;"CCDF Provider";"Trinity Baptist Church";"317-896-9104";;"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";
166796;"Primrose School at West Clay";"Licensed Center";1;"IN";"HAMILTON";"Carmel";46032;"13096 Moultrie Street";"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Toddler; Two-Twelve";235;"Cognia";"CCDF Provider";"Kendra Dunagan";"317-873-0123";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
168073;"Children's Learning Program";"Unlicensed Registered Ministry";;"IN";"BOONE";"Zionsville";46077;"9644 B. Whitestown Road";"Open";"2/25/2021";"3/31/2023";"Registration";;;;;"Zionsville United Methodist Church";"317-873-5706";;"9:00 AM-3:00 PM";"9:00 AM-3:00 PM";"9:00 AM-3:00 PM";"9:00 AM-3:00 PM";"9:00 AM-3:00 PM";
168641;"Zionsville Maria Montessori International Academy";"Unlicensed Registered Ministry";;"IN";"HAMILTON";"Zionsville";46077;"4370 Weston Point Drive";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"Montessori Educational Charity";"317-873-9400";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
425044;"WWS/WWES";"Licensed Center";;"IN";"HAMILTON";"Westfield";46074;"17950 Grassy Branch Rd";"Open";"7/1/2021";"6/30/2023";"Regular";"Toddler; Three-Four";54;;"CCDF Provider";"Marci Derado";"317-867-8069";;"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";"6:45 AM-5:30 PM";
170228;"The Little Lamb Daycare Inc";"Licensed Center";3;"IN";"HAMILTON";"Carmel";46032;"1609 Greyhound Pass";"Open";"4/1/2021";"3/31/2023";"Regular";"Infant; Toddler; Two-Twelve";104;;"CCDF Provider";"Debbie Duke";"317-848-3580";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
168679;"Abacus Preschool";"Licensed Center";4;"IN";"HAMILTON";"Carmel";46032;"13101 Illinois Street";"Open";"1/1/2021";"12/31/2022";"Regular";"Infant; Toddler; Two-Twelve";237;"National Early Childhood Program Accreditation (NECPA)";"CCDF Provider; On My Way Pre-K";"Kayla Singleton";"317-581-1222";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
169413;"KinderCare Learning Center";"Licensed Center";3;"IN";"HAMILTON";"Westfield";46074;"17457 Gunther Blvd. ";"Open";"7/1/2020";"6/30/2022";"Regular";"Infant; Toddler; Two-Twelve";205;;"CCDF Provider; On My Way Pre-K";"Cynthia Harmon";"317-896-6868";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
169861;"R.O.C.K. Really Outrageous Christian Kids";"Unlicensed Registered Ministry";;"IN";"BOONE";"Zionsville";46077;"9644 Whitestown Road";"Open";"2/25/2021";"3/31/2023";"Registration";;;;;"Zionsville United Methodist Church";"317-733-4081";;"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";"6:45 AM-6:00 PM";
168999;"Noah's Ark Christian Child Care / Preschool";"Unlicensed Registered Ministry";1;"IN";"BOONE";"Zionsville";46077;"4775 West 116th Street ";"Open";"4/1/2021";"3/31/2023";"Registration";;;;"CCDF Provider";"Zionsville Presbyterian Church";"317-873-3190";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
167143;"Goddard School, The";"Licensed Center";3;"IN";"HAMILTON";"Carmel";46033;"14777 Oak Road";"Open";"1/1/2020";"12/31/2021";"Regular";"Infant; Toddler; Two-Eight";138;;;"Kathryn Bylinowski";"317-569-0599";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
586821;"Primrose School at Grand Park";"Licensed Center";1;"IN";"HAMILTON";"Westfield";46032;"18170 Grand Park Blvd.";"Open";"6/1/2021";"6/30/2022";"Regular";"Infant; Toddler; Two-Twelve";168;;"CCDF Provider";"Amanda Thompson";"317-763-1223";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM"
165989;"DAWN TIL DUSK PRESCHOOL";"Licensed Home";1;"IN";"BOONE";;46077;;"Open";"7/1/2021";"6/30/2023";"Regular";"Two-Twelve";16;;"CCDF Provider";"DAWN LANTZ";"317-873-0505";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
169661;"DAWN TIL DUSK NURSERY";"Licensed Home";1;"IN";"BOONE";;46077;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-35 Months";16;;"CCDF Provider";"DAWN LANTZ";"317-873-0505";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
168661;"DAWN TIL DUSK TODDLERS";"Licensed Home";1;"IN";"BOONE";;46077;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";16;;"CCDF Provider";"DAWN LANTZ";"317-873-0505";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
166822;"DAWN TIL DUSK PRE-K";"Licensed Home";1;"IN";"BOONE";;46077;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"DAWN LANTZ";"317-873-0505";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
167954;"Pasitos, Inc";"Licensed Home";3;"IN";"HAMILTON";;46032;;"Open";"7/1/2020";"6/30/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Virginia Rodriguez";"317-922-9311";;"7:30 AM-5:30 PM";"7:30 AM-6:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";
366055;"Creative Works Childcare";"Licensed Home";;"IN";"HAMILTON";;46032;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Jessi Roberts";"317-416-0165";;"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";
169954;"Christ Lutheran Church Preschool";"Unlicensed Registered Ministry";3;"IN";"BOONE";"Zionsville";46077;"600 North Ford Road";"Open";"4/1/2021";"3/31/2023";"Registration";;;;"CCDF Provider";"Christ Lutheran Church-Zionsville";"317-873-3232";;"9:00 AM-3:00 PM";"9:00 AM-3:00 PM";"9:00 AM-3:00 PM";"9:00 AM-3:00 PM";"9:00 AM-12:00 PM";
168074;"Primrose School of Carmel";"Licensed Center";1;"IN";"HAMILTON";"Carmel";46032;"780 W. Carmel Drive";"Open";"7/1/2020";"6/30/2022";"Regular";"Infant; Toddler; Two-Twelve";184;"Cognia";"CCDF Provider";"Scott Smith";"317-848-8771";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
169540;"Goddard School";"Licensed Center";4;"IN";"BOONE";"Zionsville";46077;"1640 West Oak Street";"Open";"4/1/2021";"3/31/2023";"Regular";"Infant; Toddler; Two-Twelve";138;"National Association for the Education of Young Children (NAEYC)";"CCDF Provider";"Dea Walls";"317-733-8855";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
170078;"Pebble Brook Play School";"Licensed Center";3;"IN";"HAMILTON";"Noblesville";46062;"17920 Pebble Brook Boulevard";"Open";"7/1/2021";"6/30/2023";"Regular";"Infant; Toddler; Two-Twelve";148;;"CCDF Provider";"Debbie Wilson";"317-896-1233";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
184674;"ABC's & 123's Learning Center";"Licensed Center";3;"IN";"HAMILTON";"Noblesville";46062;"3100 Westfield Rd";"Open";"7/1/2020";"6/30/2022";"Regular";"Infant; Toddler-Two; Three-Twelve";207;;"CCDF Provider; On My Way Pre-K";"Nazli R Khan";"317-399-7551";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
170212;"The Goddard School";"Licensed Center";4;"IN";"HAMILTON";"Carmel";46032;"10445 Commerce Dr";"Open";"1/1/2021";"12/31/2022";"Regular";"Infant; Toddler; Two-Twelve";145;"National Association for the Education of Young Children (NAEYC)";"CCDF Provider; On My Way Pre-K";"Lynn Newkirk";"317-415-0408";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
169536;"MAKE-A-WISH DAY CARE";"Licensed Home";;"IN";"HAMILTON";;46033;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";16;;"CCDF Provider";"SHIRLYNN SCHACK";"317-844-7207";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
166576;"Primrose School at Bridgewater";"Licensed Center";1;"IN";"HAMILTON";"Westfield";46062;"14711 N. Gray Road";"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Toddler; Two-Twelve";235;"Cognia";"CCDF Provider";"Julia J. Bowman";"317-848-0123";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
514703;"Creme de la Creme";"Licensed Center";;"IN";"HAMILTON";"Carmel";46032;"760 E 116th Street";"Open";"2/1/2020";"12/31/2021";"Regular";"Infant-Toddler; Two-Twelve";486;;"CCDF Provider";"Tere Ann Holmes";"317-975-7282";;"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";
165790;"Heartland Hall Child Development Center";"Licensed Center";;"IN";"HAMILTON";"Carmel";46032;"11540 North Meridian Street";"Open - Enforcement Pending";"10/1/2020";"3/31/2022";"Regular";"Infant; Toddler; Two-Twelve";287;;;"Carrie M Crandley";"317-815-4000";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
165837;"PAM'S DAYCARE";"Licensed Home";;"IN";"BOONE";;46077;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;;"PAMELA SHEETS";"317-428-8089";;"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";
168186;"Kinder Care";"Licensed Center";4;"IN";"HAMILTON";"Carmel";46032;"1001 South Rangeline Road";"Open";"5/11/2021";"8/31/2021";"Probationary";"Infant-Toddler; Two-Twelve";109;;"CCDF Provider";"Ashley Archie";"317-844-3464";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
170151;"Primrose School at West Carmel";"Licensed Center";4;"IN";"HAMILTON";"Carmel";46032;"3746 W 98th St";"Open";"7/1/2020";"6/30/2022";"Regular";"Infant-Toddler; Two-Twelve";184;"Cognia";"CCDF Provider";"Lisa Housh";"317-876-0123";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
166515;"The Goddard School";"Licensed Center";4;"IN";"HAMILTON";"Carmel";46032;"160 Medical Dr";"Open";"1/1/2020";"12/31/2022";"Regular";"Infant; Toddler; Two-Eight";128;"National Association for the Education of Young Children (NAEYC)";"CCDF Provider";"Megan Greek";"317-705-0875";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
166580;"TRACEY'S DAYCARE";"Licensed Home";;"IN";"HAMILTON";;46280;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";12;;;"TRACEY HYATT";"317-846-2182";;"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";
514712;"Funshine Children's Center";"Licensed Center";1;"IN";"MARION";"Indianapolis";46268;"3535 West 96th Street";"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Toddler; Two-Twelve";147;;"CCDF Provider";"Teea Marie Shouse";"317-218-4717";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
366291;"KinderCare";"Licensed Center";1;"IN";"BOONE";"Zionsville";46077;"7061 E Whitestown Pkwy";"Open";"4/6/2021";"9/30/2021";"Probationary";"Infant-Toddler; Two-Twelve";130;;"CCDF Provider";"Victoria Kilanowski";"317-769-0761";;"6:30 AM-6:00 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";
513033;"The Children's Courtyard, Inc";"Licensed Center";3;"IN";"BOONE";"Indianapolis";46278;"5909 Technology Center Dr";"Open";"6/22/2021";"9/30/2021";"Probationary";"Infant-Toddler; Two-Twelve";238;;"CCDF Provider; On My Way Pre-K";"Stacey LaPlante";"317-873-3340";;"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";"6:30 AM-6:30 PM";
540999;"Cornerstone Lutheran Preschool";"Unlicensed Registered Ministry";;"IN";"HAMILTON";"Carmel";46033;"4850 E Main St";"Open";"1/1/2021";"12/31/2022";"Registration";;;;;"Cornerstone Lutheran Church";"317-814-4252";;"9:00 AM-1:15 PM";"9:00 AM-1:15 PM";"9:00 AM-1:15 PM";"9:00 AM-1:15 PM";"9:00 AM-1:15 PM";
166366;"Tot Time, LLC";"Licensed Home";1;"IN";"HAMILTON";;46062;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Sarah Scholl";"317-509-3476";;"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";
166195;"Little Angels Home-Life Daycare, LLC";"Licensed Home";4;"IN";"HAMILTON";;46033;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";12;;;"Latrina Johanning";"317-706-0425";;"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";
