"PID";"LID";"Date";"Type";"InspectionForm";"InspectionResult"
18042543;30172;"03/26/19";"Program Inspection";"018042543_2019-03-26_InspectionForm.pdf";"018042543_2019-03-26_InspectionResults.pdf"
18042543;30172;"03/18/19";"Facility Safety Inspection";"018042543_2019-03-18_InspectionForm.pdf";"018042543_2019-03-18_InspectionResults.pdf"
18042543;30172;"03/29/18";"Program Inspection";"018042543_2018-03-29_InspectionForm.pdf";"018042543_2018-03-29_InspectionResults.pdf"
18042543;30172;"03/29/18";"Facility Safety Inspection";"018042543_2018-03-29_InspectionForm.pdf";"018042543_2018-03-29_InspectionResults.pdf"
18042108;30164;"09/02/20";"Program Inspection";"018042108_2020-09-02_InspectionForm.pdf";"018042108_2020-09-02_InspectionResults.pdf"
18042108;30164;"03/02/20";"Facility Safety Inspection";"018042108_2020-03-02_InspectionForm.pdf";"018042108_2020-03-02_InspectionResults.pdf"
18042108;30164;"03/19/19";"Program Inspection";"018042108_2019-03-19_InspectionForm.pdf";"018042108_2019-03-19_InspectionResults.pdf"
18042108;30164;"03/05/19";"Facility Safety Inspection";"018042108_2019-03-05_InspectionForm.pdf";"018042108_2019-03-05_InspectionResults.pdf"
18042108;30164;"03/05/18";"Facility Safety Inspection";"018042108_2018-03-05_InspectionForm.pdf";"018042108_2018-03-05_InspectionResults.pdf"
18042108;30164;"03/05/18";"Program Inspection";"018042108_2018-03-05_InspectionForm.pdf";"018042108_2018-03-05_InspectionResults.pdf"
18042547;30175;"07/21/20";"Facility Safety Inspection";"018042547_2020-07-21_InspectionForm.pdf";"018042547_2020-07-21_InspectionResults.pdf"
18042547;30175;"06/16/20";"Program Inspection";"018042547_2020-06-16_InspectionForm.pdf";"018042547_2020-06-16_InspectionResults.pdf"
18042547;30175;"06/14/19";"Program Inspection";"018042547_2019-06-14_InspectionForm.pdf";"018042547_2019-06-14_InspectionResults.pdf"
18042547;30175;"06/12/19";"Facility Safety Inspection";"018042547_2019-06-12_InspectionForm.pdf";"018042547_2019-06-12_InspectionResults.pdf"
18042547;30175;"03/07/18";"Program Inspection";"018042547_2018-03-07_InspectionForm.pdf";"018042547_2018-03-07_InspectionResults.pdf"
18042547;30175;"03/07/18";"Facility Safety Inspection";"018042547_2018-03-07_InspectionForm.pdf";"018042547_2018-03-07_InspectionResults.pdf"
18041874;30163;"07/08/20";"Facility Safety Inspection";"018041874_2020-07-08_InspectionForm.pdf";"018041874_2020-07-08_InspectionResults.pdf"
18041874;30163;"06/11/20";"Program Inspection";"018041874_2020-06-11_InspectionForm.pdf";"018041874_2020-06-11_InspectionResults.pdf"
18041874;30163;"06/17/19";"Program Inspection";"018041874_2019-06-17_InspectionForm.pdf";"018041874_2019-06-17_InspectionResults.pdf"
18041874;30163;"06/11/19";"Facility Safety Inspection";"018041874_2019-06-11_InspectionForm.pdf";"018041874_2019-06-11_InspectionResults.pdf"
18041874;30163;"03/28/18";"Facility Safety Inspection";"018041874_2018-03-28_InspectionForm.pdf";"018041874_2018-03-28_InspectionResults.pdf"
18041874;30163;"03/28/18";"Program Inspection";"018041874_2018-03-28_InspectionForm.pdf";"018041874_2018-03-28_InspectionResults.pdf"
18042224;30166;"07/06/20";"Facility Safety Inspection";"018042224_2020-07-06_InspectionForm.pdf";"018042224_2020-07-06_InspectionResults.pdf"
18042224;30166;"06/15/20";"Program Inspection";"018042224_2020-06-15_InspectionForm.pdf";"018042224_2020-06-15_InspectionResults.pdf"
18042224;30166;"06/05/19";"Program Inspection";"018042224_2019-06-05_InspectionForm.pdf";"018042224_2019-06-05_InspectionResults.pdf"
18042224;30166;"06/03/19";"Facility Safety Inspection";"018042224_2019-06-03_InspectionForm.pdf";"018042224_2019-06-03_InspectionResults.pdf"
18042224;30166;"03/05/18";"Facility Safety Inspection";"018042224_2018-03-05_InspectionForm.pdf";"018042224_2018-03-05_InspectionResults.pdf"
18042224;30166;"03/05/18";"Program Inspection";"018042224_2018-03-05_InspectionForm.pdf";"018042224_2018-03-05_InspectionResults.pdf"
18042546;30174;"10/14/20";"Facility Safety Inspection";"018042546_2020-10-14_InspectionForm.pdf";"018042546_2020-10-14_InspectionResults.pdf"
18042546;30174;"09/14/20";"Program Inspection";"018042546_2020-09-14_InspectionForm.pdf";"018042546_2020-09-14_InspectionResults.pdf"
18042546;30174;"03/27/19";"Program Inspection";"018042546_2019-03-27_InspectionForm.pdf";"018042546_2019-03-27_InspectionResults.pdf"
18042546;30174;"03/13/19";"Facility Safety Inspection";"018042546_2019-03-13_InspectionForm.pdf";"018042546_2019-03-13_InspectionResults.pdf"
18042546;30174;"03/27/18";"Facility Safety Inspection";"018042546_2018-03-27_InspectionForm.pdf";"018042546_2018-03-27_InspectionResults.pdf"
18042546;30174;"03/27/18";"Program Inspection";"018042546_2018-03-27_InspectionForm.pdf";"018042546_2018-03-27_InspectionResults.pdf"
18042490;30171;"09/10/20";"Program Inspection";"018042490_2020-09-10_InspectionForm.pdf";"018042490_2020-09-10_InspectionResults.pdf"
18042490;30171;"09/03/20";"Self-reported incident";;"018042490_2020-09-03_InspectionResults.pdf"
18042490;30171;"01/22/20";"Facility Safety Inspection";"018042490_2020-01-22_InspectionForm.pdf";"018042490_2020-01-22_InspectionResults.pdf"
18042490;30171;"04/08/19";"Program Inspection";"018042490_2019-04-08_InspectionForm.pdf";"018042490_2019-04-08_InspectionResults.pdf"
18042490;30171;"02/27/19";"Facility Safety Inspection";"018042490_2019-02-27_InspectionForm.pdf";"018042490_2019-02-27_InspectionResults.pdf"
18042490;30171;"02/26/18";"Program Inspection";"018042490_2018-02-26_InspectionForm.pdf";"018042490_2018-02-26_InspectionResults.pdf"
18042490;30171;"02/26/18";"Facility Safety Inspection";"018042490_2018-02-26_InspectionForm.pdf";"018042490_2018-02-26_InspectionResults.pdf"
10605116;30143;"09/08/20";"Program Inspection";"010605116_2020-09-08_InspectionForm.pdf";"010605116_2020-09-08_InspectionResults.pdf"
10605116;30143;"03/03/20";"Facility Safety Inspection";"010605116_2020-03-03_InspectionForm.pdf";"010605116_2020-03-03_InspectionResults.pdf"
10605116;30143;"03/27/19";"Program Inspection";"010605116_2019-03-27_InspectionForm.pdf";"010605116_2019-03-27_InspectionResults.pdf"
10605116;30143;"03/06/19";"Facility Safety Inspection";"010605116_2019-03-06_InspectionForm.pdf";"010605116_2019-03-06_InspectionResults.pdf"
10605116;30143;"03/26/18";"Program Inspection";"010605116_2018-03-26_InspectionForm.pdf";"010605116_2018-03-26_InspectionResults.pdf"
10605116;30143;"03/26/18";"Facility Safety Inspection";"010605116_2018-03-26_InspectionForm.pdf";"010605116_2018-03-26_InspectionResults.pdf"
18042545;30173;"09/16/20";"Program Inspection";"018042545_2020-09-16_InspectionForm.pdf";"018042545_2020-09-16_InspectionResults.pdf"
18042545;30173;"01/09/20";"Facility Safety Inspection";"018042545_2020-01-09_InspectionForm.pdf";"018042545_2020-01-09_InspectionResults.pdf"
18042545;30173;"03/26/19";"Program Inspection";"018042545_2019-03-26_InspectionForm.pdf";"018042545_2019-03-26_InspectionResults.pdf"
18042545;30173;"03/07/19";"Facility Safety Inspection";"018042545_2019-03-07_InspectionForm.pdf";"018042545_2019-03-07_InspectionResults.pdf"
18042545;30173;"03/27/18";"Facility Safety Inspection";"018042545_2018-03-27_InspectionForm.pdf";"018042545_2018-03-27_InspectionResults.pdf"
18042545;30173;"03/27/18";"Program Inspection";"018042545_2018-03-27_InspectionForm.pdf";"018042545_2018-03-27_InspectionResults.pdf"
18042549;30176;"06/12/20";"Program Inspection";"018042549_2020-06-12_InspectionForm.pdf";"018042549_2020-06-12_InspectionResults.pdf"
18042549;30176;"01/14/20";"Facility Safety Inspection";"018042549_2020-01-14_InspectionForm.pdf";"018042549_2020-01-14_InspectionResults.pdf"
18042549;30176;"03/25/19";"Program Inspection";"018042549_2019-03-25_InspectionForm.pdf";"018042549_2019-03-25_InspectionResults.pdf"
18042549;30176;"01/14/19";"Facility Safety Inspection";"018042549_2019-01-14_InspectionForm.pdf";"018042549_2019-01-14_InspectionResults.pdf"
18042549;30176;"03/28/18";"Program Inspection";"018042549_2018-03-28_InspectionForm.pdf";"018042549_2018-03-28_InspectionResults.pdf"
18042549;30176;"03/28/18";"Facility Safety Inspection";"018042549_2018-03-28_InspectionForm.pdf";"018042549_2018-03-28_InspectionResults.pdf"
10605527;30150;"09/10/20";"Program Inspection";"010605527_2020-09-10_InspectionForm.pdf";"010605527_2020-09-10_InspectionResults.pdf"
10605527;30150;"03/02/20";"Facility Safety Inspection";"010605527_2020-03-02_InspectionForm.pdf";"010605527_2020-03-02_InspectionResults.pdf"
10605527;30150;"04/02/19";"Program Inspection";"010605527_2019-04-02_InspectionForm.pdf";"010605527_2019-04-02_InspectionResults.pdf"
10605527;30150;"01/15/19";"Facility Safety Inspection";"010605527_2019-01-15_InspectionForm.pdf";"010605527_2019-01-15_InspectionResults.pdf"
10605527;30150;"02/26/18";"Program Inspection";"010605527_2018-02-26_InspectionForm.pdf";"010605527_2018-02-26_InspectionResults.pdf"
10605527;30150;"02/26/18";"Facility Safety Inspection";"010605527_2018-02-26_InspectionForm.pdf";"010605527_2018-02-26_InspectionResults.pdf"
18036423;30160;"09/02/20";"Program Inspection";"018036423_2020-09-02_InspectionForm.pdf";"018036423_2020-09-02_InspectionResults.pdf"
18036423;30160;"04/03/19";"Program Inspection";"018036423_2019-04-03_InspectionForm.pdf";"018036423_2019-04-03_InspectionResults.pdf"
18036423;30160;"02/26/19";"Facility Safety Inspection";"018036423_2019-02-26_InspectionForm.pdf";"018036423_2019-02-26_InspectionResults.pdf"
18036423;30160;"02/27/18";"Program Inspection";"018036423_2018-02-27_InspectionForm.pdf";"018036423_2018-02-27_InspectionResults.pdf"
18036423;30160;"02/27/18";"Facility Safety Inspection";"018036423_2018-02-27_InspectionForm.pdf";"018036423_2018-02-27_InspectionResults.pdf"
10605525;30145;"09/16/20";"Program Inspection";"010605525_2020-09-16_InspectionForm.pdf";"010605525_2020-09-16_InspectionResults.pdf"
10605525;30145;"06/19/19";"Program Inspection";"010605525_2019-06-19_InspectionForm.pdf";"010605525_2019-06-19_InspectionResults.pdf"
10605525;30145;"06/12/19";"Facility Safety Inspection";"010605525_2019-06-12_InspectionForm.pdf";"010605525_2019-06-12_InspectionResults.pdf"
10605525;30145;"03/29/18";"Facility Safety Inspection";"010605525_2018-03-29_InspectionForm.pdf";"010605525_2018-03-29_InspectionResults.pdf"
10605525;30145;"03/29/18";"Program Inspection";"010605525_2018-03-29_InspectionForm.pdf";"010605525_2018-03-29_InspectionResults.pdf"
18036517;30237;"09/03/20";"Program Inspection";"018036517_2020-09-03_InspectionForm.pdf";"018036517_2020-09-03_InspectionResults.pdf"
18036517;30237;"02/27/20";"Facility Safety Inspection";"018036517_2020-02-27_InspectionForm.pdf";"018036517_2020-02-27_InspectionResults.pdf"
18036517;30237;"04/08/19";"Program Inspection";"018036517_2019-04-08_InspectionForm.pdf";"018036517_2019-04-08_InspectionResults.pdf"
18036517;30237;"03/18/19";"Facility Safety Inspection";"018036517_2019-03-18_InspectionForm.pdf";"018036517_2019-03-18_InspectionResults.pdf"
18036517;30237;"03/29/18";"Program Inspection";"018036517_2018-03-29_InspectionForm.pdf";"018036517_2018-03-29_InspectionResults.pdf"
18036517;30237;"03/29/18";"Facility Safety Inspection";"018036517_2018-03-29_InspectionForm.pdf";"018036517_2018-03-29_InspectionResults.pdf"
18036424;30161;"09/02/20";"Program Inspection";"018036424_2020-09-02_InspectionForm.pdf";"018036424_2020-09-02_InspectionResults.pdf"
18036424;30161;"01/09/20";"Facility Safety Inspection";"018036424_2020-01-09_InspectionForm.pdf";"018036424_2020-01-09_InspectionResults.pdf"
18036424;30161;"09/04/19";"Facility Safety Inspection";"018036424_2019-09-04_InspectionForm.pdf";"018036424_2019-09-04_InspectionResults.pdf"
18036424;30161;"04/01/19";"Program Inspection";"018036424_2019-04-01_InspectionForm.pdf";"018036424_2019-04-01_InspectionResults.pdf"
18036424;30161;"06/19/18";"Program Inspection";"018036424_2018-06-19_InspectionForm.pdf";"018036424_2018-06-19_InspectionResults.pdf"
18036424;30161;"06/19/18";"Facility Safety Inspection";"018036424_2018-06-19_InspectionForm.pdf";"018036424_2018-06-19_InspectionResults.pdf"
18042668;30177;"09/15/20";"Program Inspection";"018042668_2020-09-15_InspectionForm.pdf";"018042668_2020-09-15_InspectionResults.pdf"
18042668;30177;"01/15/20";"Facility Safety Inspection";"018042668_2020-01-15_InspectionForm.pdf";"018042668_2020-01-15_InspectionResults.pdf"
18042668;30177;"04/03/19";"Program Inspection";"018042668_2019-04-03_InspectionForm.pdf";"018042668_2019-04-03_InspectionResults.pdf"
18042668;30177;"02/27/19";"Facility Safety Inspection";"018042668_2019-02-27_InspectionForm.pdf";"018042668_2019-02-27_InspectionResults.pdf"
18042668;30177;"03/02/18";"Program Inspection";"018042668_2018-03-02_InspectionForm.pdf";"018042668_2018-03-02_InspectionResults.pdf"
18042668;30177;"03/02/18";"Facility Safety Inspection";"018042668_2018-03-02_InspectionForm.pdf";"018042668_2018-03-02_InspectionResults.pdf"
18042425;30170;"09/17/20";"Program Inspection";"018042425_2020-09-17_InspectionForm.pdf";"018042425_2020-09-17_InspectionResults.pdf"
18042425;30170;"09/04/19";"Facility Safety Inspection";"018042425_2019-09-04_InspectionForm.pdf";"018042425_2019-09-04_InspectionResults.pdf"
18042425;30170;"03/25/19";"Program Inspection";"018042425_2019-03-25_InspectionForm.pdf";"018042425_2019-03-25_InspectionResults.pdf"
18042425;30170;"06/18/18";"Facility Safety Inspection";"018042425_2018-06-18_InspectionForm.pdf";"018042425_2018-06-18_InspectionResults.pdf"
18042425;30170;"06/18/18";"Program Inspection";"018042425_2018-06-18_InspectionForm.pdf";"018042425_2018-06-18_InspectionResults.pdf"
18042425;30170;"04/17/18";"Complaint Inspection";;"018042425_2018-04-17_InspectionResults.pdf"
18042326;30169;"09/14/20";"Program Inspection";"018042326_2020-09-14_InspectionForm.pdf";"018042326_2020-09-14_InspectionResults.pdf"
18042326;30169;"03/03/20";"Facility Safety Inspection";"018042326_2020-03-03_InspectionForm.pdf";"018042326_2020-03-03_InspectionResults.pdf"
18042326;30169;"04/02/19";"Program Inspection";"018042326_2019-04-02_InspectionForm.pdf";"018042326_2019-04-02_InspectionResults.pdf"
18042326;30169;"02/28/19";"Facility Safety Inspection";"018042326_2019-02-28_InspectionForm.pdf";"018042326_2019-02-28_InspectionResults.pdf"
18042326;30169;"03/07/18";"Facility Safety Inspection";"018042326_2018-03-07_InspectionForm.pdf";"018042326_2018-03-07_InspectionResults.pdf"
18042326;30169;"03/05/18";"Program Inspection";"018042326_2018-03-05_InspectionForm.pdf";"018042326_2018-03-05_InspectionResults.pdf"
18042225;30168;"09/16/20";"Program Inspection";"018042225_2020-09-16_InspectionForm.pdf";"018042225_2020-09-16_InspectionResults.pdf"
18042225;30168;"09/17/19";"Facility Safety Inspection";"018042225_2019-09-17_InspectionForm.pdf";"018042225_2019-09-17_InspectionResults.pdf"
18042225;30168;"04/08/19";"Program Inspection";"018042225_2019-04-08_InspectionForm.pdf";"018042225_2019-04-08_InspectionResults.pdf"
18042225;30168;"06/14/18";"Facility Safety Inspection";"018042225_2018-06-14_InspectionForm.pdf";"018042225_2018-06-14_InspectionResults.pdf"
18042225;30168;"06/14/18";"Program Inspection";"018042225_2018-06-14_InspectionForm.pdf";"018042225_2018-06-14_InspectionResults.pdf"
18042809;24604;"09/14/20";"Program Inspection";"018042809_2020-09-14_InspectionForm.pdf";"018042809_2020-09-14_InspectionResults.pdf"
18042809;24604;"04/08/19";"Program Inspection";"018042809_2019-04-08_InspectionForm.pdf";"018042809_2019-04-08_InspectionResults.pdf"
18042809;24604;"03/19/19";"Facility Safety Inspection";"018042809_2019-03-19_InspectionForm.pdf";"018042809_2019-03-19_InspectionResults.pdf"
18042809;24604;"03/26/18";"Program Inspection";"018042809_2018-03-26_InspectionForm.pdf";"018042809_2018-03-26_InspectionResults.pdf"
18042809;24604;"03/26/18";"Facility Safety Inspection";"018042809_2018-03-26_InspectionForm.pdf";"018042809_2018-03-26_InspectionResults.pdf"
18042779;30179;"09/14/20";"Program Inspection";"018042779_2020-09-14_InspectionForm.pdf";"018042779_2020-09-14_InspectionResults.pdf"
18042779;30179;"09/09/19";"Facility Safety Inspection";"018042779_2019-09-09_InspectionForm.pdf";"018042779_2019-09-09_InspectionResults.pdf"
18042779;30179;"03/18/19";"Program Inspection";"018042779_2019-03-18_InspectionForm.pdf";"018042779_2019-03-18_InspectionResults.pdf"
18042779;30179;"06/13/18";"Facility Safety Inspection";"018042779_2018-06-13_InspectionForm.pdf";"018042779_2018-06-13_InspectionResults.pdf"
18042779;30179;"06/13/18";"Program Inspection";"018042779_2018-06-13_InspectionForm.pdf";"018042779_2018-06-13_InspectionResults.pdf"
10605526;30147;"09/15/20";"Program Inspection";"010605526_2020-09-15_InspectionForm.pdf";"010605526_2020-09-15_InspectionResults.pdf"
10605526;30147;"02/26/20";"Facility Safety Inspection";"010605526_2020-02-26_InspectionForm.pdf";"010605526_2020-02-26_InspectionResults.pdf"
10605526;30147;"03/19/19";"Program Inspection";"010605526_2019-03-19_InspectionForm.pdf";"010605526_2019-03-19_InspectionResults.pdf"
10605526;30147;"01/14/19";"Facility Safety Inspection";"010605526_2019-01-14_InspectionForm.pdf";"010605526_2019-01-14_InspectionResults.pdf"
10605526;30147;"02/27/18";"Program Inspection";"010605526_2018-02-27_InspectionForm.pdf";"010605526_2018-02-27_InspectionResults.pdf"
10605526;30147;"02/27/18";"Facility Safety Inspection";"010605526_2018-02-27_InspectionForm.pdf";"010605526_2018-02-27_InspectionResults.pdf"
18042497;27045;"03/12/20";"Program Inspection";"018042497_2020-03-12_InspectionForm.pdf";"018042497_2020-03-12_InspectionResults.pdf"
18042497;27045;"09/17/19";"Facility Safety Inspection";"018042497_2019-09-17_InspectionForm.pdf";"018042497_2019-09-17_InspectionResults.pdf"
18042497;27045;"06/06/19";"Program Inspection";"018042497_2019-06-06_InspectionForm.pdf";"018042497_2019-06-06_InspectionResults.pdf"
18042497;27045;"10/29/18";"Facility Safety Inspection";"018042497_2018-10-29_InspectionForm.pdf";"018042497_2018-10-29_InspectionResults.pdf"
18042386;29732;"09/08/20";"Facility Safety Inspection";"018042386_2020-09-08_InspectionForm.pdf";"018042386_2020-09-08_InspectionResults.pdf"
