"FacilityID";"Name";"State";"County";"City";"Zip";"Address";"Phone";"Fax";"Licensee";"License Number";"Facility Type";"FacilityUrl"
"SGH17477";"ABC CHILD CARE";"AZ";"Maricopa";"LAVEEN";85339;"5415 WEST ST KATER DRIVE";"(480) 694-5703";"( ) -";"ANISHA LOGAN";"SGH-17477";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14185";"CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTER";"AZ";"Maricopa";"LAVEEN";85339;"7616 SOUTH 55TH AVENUE";"(602) 237-1317";"(602) 237-3544";"C L A LAVEEN L L C";"CDC-14185";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH19056";"HAPPY KIDS KARE LEARNING CENTER";"AZ";"Maricopa";"LAVEEN";85339;"8217 S0UTH 45TH LANE";"(602) 281-2971";"( ) -";"JONES EMERGING BUSINESS GROUP LLC";"SGH-19056";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18088";"JAYNAES DAYCARE CENTER, L.L.C.";"AZ";"Maricopa";"LAVEEN";85339;"7212 WEST BEVERLY ROAD";"(602) 218-6460";"( ) -";"JANAE'S DAYCARE CENTERL.L.C.";"SGH-18088";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18432";"KINDER ACADEMY";"AZ";"Maricopa";"LAVEEN";85339;"3259 WEST BASELINE ROAD";"(480) 649-0390";"( ) -";"KINDERLAND LEARNING ACADEMY L.L.C.";"CDC-18432";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17705";"KINDER'S PARADISE DAYCARE, L.L.C.";"AZ";"Maricopa";"LAVEEN";85339;"7822 SOUTH 64TH LANE";"(623) 698-3395";"( ) -";"KINDER'S PARADISE DAY CARE L.L.C.";"SGH-17705";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13789";"KINDERCARE LEARNING CENTER";"AZ";"Maricopa";"LAVEEN";85339;"7755 SOUTH 51ST AVENUE";"(602) 237-3567";"(602) 237-2016";"KUEHG CORP.";"CDC-13789";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14335";"L.E.S.D.#59 - CHEATHAM KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"4725 WEST SOUTH MOUNTAIN ROAD";"(602) 237-7040";"(602) 304-2025";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-14335";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14334";"L.E.S.D.#59 - DESERT MEADOWS KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"6855 WEST MEADOW LOOP EAST";"(480) 353-1486";"(602) 304-2025";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-14334";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18951";"L.E.S.D.#59 - EFGA KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"5400 WEST CARVER ROAD";"(602) 237-7058";"(602) 304-2025";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-18951";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15885";"L.E.S.D.#59 - LAVEEN KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"4141 WEST MCNEIL STREET";"(602) 237-9110";"(602) 304-2025";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-15885";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17719";"L.E.S.D.#59 - PASEO POINT KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"8800 SOUTH 55TH AVENUE";"(602) 237-7058";"(602) 304-2028";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-17719";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16328";"L.E.S.D.#59 - ROGERS RANCH KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"6735 SOUTH 47TH AVENUE";"(602) 237-7058";"(602) 304-2025";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-16328";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13497";"L.E.S.D.#59 - TRAILSIDE POINT KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"7275 WEST VINEYARD ROAD";"(602) 361-4234";"(602) 237-9135";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-13497";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13499";"L.E.S.D.#59 - VISTA DEL SUR KIDS CLUB";"AZ";"Maricopa";"LAVEEN";85339;"3908 WEST SOUTH MOUNTAIN ROAD";"(602) 361-4165";"(602) 304-2025";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-13499";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH16486";"LITTLE BLESSINGS CHILDCARE CENTER";"AZ";"Maricopa";"LAVEEN";85339;"7316 WEST BEVERLY ROAD";"(602) 475-0114";"( ) -";"AUTO INSTITUTE L.L.C.";"SGH-16486";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15257";"P.U.H.S.D.#210 - FAIRFAX KIDDIE COLLEGE";"AZ";"Maricopa";"LAVEEN";85339;"8225 SOUTH 59TH AVENUE";"(602) 764-9014";"( ) -";"PHOENIX UNION HIGH SCHOOL DISTRICT #210";"CDC-15257";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18829";"SERENITY'S LEARNING ACADEMY PRESCHOOL AND CHILDCAR";"AZ";"Maricopa";"LAVEEN";85339;"6419 SOUTH 49TH GLEN";"(602) 688-1012";"( ) -";"SERENITY'S LEARNING ACADEMY PRESCHOOL AND CHILDCAR";"SGH-18829";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18824";"SKY PRESCHOOL";"AZ";"Maricopa";"LAVEEN";85339;"4808 WEST DESERT LANE";"(602) 710-7908";"( ) -";"SKY PRESCHOOL, LLC";"SGH-18824";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18976";"BEAUTIFUL MINDS CHILD CARE";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"5314 NORTH ORMONDO CT";"(602) 663-5407";"( ) -";"SIMONE WILLIAMS";"SGH-18976";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12392";"L.E.S.D.#79 - BARBARA B. ROBEY ELEMENTARY SCHOOL";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"5340 NORTH WIGWAM CREEK BLVD";"(623) 547-1428";"(623) 935-9461";"LITCHFIELD ELEMENTARY SCHOOL DISTRICT #79";"CDC-12392";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11627";"L.E.S.D.#79 - DREAMING SUMMIT ELEMENTARY SCHOOL";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"13335 WEST MISSOURI AVENUE";"(623) 547-1212";"(623) 935-9461";"LITCHFIELD ELEMENTARY SCHOOL DISTRICT #79";"CDC-11627";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7078";"L.E.S.D.#79 - LITCHFIELD EARLY CHILDHOOD EDUCATION";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"255 EAST WIGWAM BOULEVARD";"(623) 535-6042";"(623) 935-9461";"LITCHFIELD ELEMENTARY SCHOOL DISTRICT #79";"CDC-7078";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6249";"L.E.S.D.#79 - SCOTT LIBBY - EARLY CHILD EDUCATION";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"18701 WEST THOMAS ROAD";"(623) 535-6205";"( ) -";"LITCHFIELD ELEMENTARY SCHOOL DISTRICT #79";"CDC-6249";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9021";"LITCHFIELD PARK RECREATION CENTER";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"100 SOUTH OLD LITCHFIELD ROAD";"(623) 935-9040";"(623) 935-7188";"CITY OF LITCHFIELD PARK, ARIZONA";"CDC-9021";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18969";"LITTLE RANCH SCHOOL DBA IMAGINATION CHILDCARE & PR";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"5220 NORTH DYSART ROAD SUITE B112";"(623) 535-9960";"( ) -";"LITTLE RANCH SCHOOL, LLC";"CDC-18969";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17040";"LITTLE SUNBEAMS PRESCHOOL";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"4850 NORTH LITCHFIELD ROAD STE 105";"(602) 478-1955";"( ) -";"LITTLE SUNBEAMS PRESCHOOL L.L.C.";"CDC-17040";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0779";"ST. PETER'S EPISCOPAL MONTESSORI SCHOOL";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"400 SOUTH OLD LITCHFIELD ROAD";"(623) 935-7737";"(623) 935-0583";"ST. PETER'S EPISCOPAL CHURCH OF LITCHFIELD PARK";"CDC-0779";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1718";"TRINITY LUTHERAN SCHOOL";"AZ";"Maricopa";"LITCHFIELD PARK";85340;"830 EAST PLAZA CIRCLE EAST";"(623) 935-4690";"(623) 935-1203";"TRINITY LUTHERAN CHURCH OF LITCHFIELD PARK";"CDC-1718";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12488";"M.S.D.#75 - MORRISTOWN SCHOOL DISTRICT #75";"AZ";"Maricopa";"MORRISTOWN";85342;"25950 ROCKAWAY HILLS ROAD";"(623) 546-5100";"(623) 388-9368";"MORRISTOWN SCHOOL DISTRICT #75";"CDC-12488";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18772";"P.V.E.S.D.#49 - PALO VERDE ELEMENTARY INCLUSIVE PR";"AZ";"Maricopa";"PALO VERDE";85343;"10700 S PALO VERDE ROAD";"(623) 327-3680";"( ) -";"PALO VERDE ELEMENTARY SCHOOL DISTRICT #49";"CDC-18772";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18814";"EARLY LEARNING ACADEMY INC.";"AZ";"Maricopa";"PARKER";85344;"1013 WEST ARIZONA AVENUE - SUITE A,B,C";"(928) 575-1105";"( ) -";"EARLY LEARNING ACADEMY INC.";"CDC-18814";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19147";"AGAPE PRESCHOOL LLC - NORTH";"AZ";"Maricopa";"PEORIA";85345;"10236 NORTH 83RD AVENUE";"(623) 486-3134";"( ) -";"AGAPE PRESCHOOL LLC";"CDC-19147";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17248";"BRIGHT BEGINNINGS PRESCHOOL & CHILDCARE";"AZ";"Maricopa";"PEORIA";85345;"6835 WEST PEORIA AVENUE";"(623) 487-8000";"(623) 487-8003";"6835 W PEORIA INC.";"CDC-17248";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18246";"CARING ANGELS";"AZ";"Maricopa";"PEORIA";85345;"6781 WEST PUGET AVENUE";"(623) 842-3632";"( ) -";"KHADIJAH PETERS";"SGH-18246";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1025";"LEARNING WORKS PRESCHOOL";"AZ";"Maricopa";"PEORIA";85345;"10726 NORTH 96TH AVENUE";"(623) 979-4129";"(844) 214-2911";"LEARNING WORKS PRESCHOOL INC.";"CDC-1025";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15172";"LITTLE SCHOLARS ACADEMY";"AZ";"Maricopa";"PEORIA";85345;"6702 WEST CHOLLA STREET";"(623) 889-3777";"(623) 889-3778";"LITTLE SCHOLARS LLC";"CDC-15172";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17793";"MIND AND BODY KIDS";"AZ";"Maricopa";"PEORIA";85345;"9510 NORTH 75TH AVENUE";"(623) 878-1539";"(844) 316-9561";"MIND AND BODY CHILD DEVELOPMENT CENTER, L.L.C.";"CDC-17793";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6675";"P.U.S.D.#11 - ALTA LOMA ECCEL";"AZ";"Maricopa";"PEORIA";85345;"9750 NORTH 87TH AVENUE";"(623) 412-4591";"(623) 486-6466";"PEORIA UNIFIED SCHOOL DISTRICT, #11";"CDC-6675";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8970";"P.U.S.D.#11 - COUNTRY MEADOWS ECCEL";"AZ";"Maricopa";"PEORIA";85345;"8409 NORTH 111TH AVENUE";"(623) 412-4485";"(623) 773-7180";"PEORIA UNIFIED SCHOOL DISTRICT, #11";"CDC-8970";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6268";"P.U.S.D.#11 - PEORIA COOP";"AZ";"Maricopa";"PEORIA";85345;"11200 NORTH 83RD AVENUE";"(623) 486-6312";"( ) -";"PEORIA UNIFIED SCHOOL DISTRICT, #11";"CDC-6268";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6676";"P.U.S.D.#11 - PEORIA ELEMENTARY ECCEL";"AZ";"Maricopa";"PEORIA";85345;"11501 NORTH 79TH AVENUE";"(623) 412-4450";"(623) 773-7180";"PEORIA UNIFIED SCHOOL DISTRICT, #11";"CDC-6676";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8161";"P.U.S.D.#11 - SUNDANCE ECCEL";"AZ";"Maricopa";"PEORIA";85345;"7051 WEST CHOLLA STREET";"(623) 773-6675";"(623) 486-6466";"PEORIA UNIFIED SCHOOL DISTRICT, #11";"CDC-8161";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18593";"PEORIA A M/ P M RECREATION PROGRAM - ACADEMY OF MA";"AZ";"Maricopa";"PEORIA";85345;"7785 WEST PEORIA AVENUE";"(623) 773-7108";"(623) 773-7180";"CITY OF PEORIA PARKS & RECREATION DEPARTMENT";"CDC-18593";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2066";"PEORIA A M/ P M RECREATION PROGRAM - ALTA LOMA";"AZ";"Maricopa";"PEORIA";85345;"9750 NORTH 87TH AVENUE";"(623) 764-0282";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-2066";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6512";"PEORIA A M/ P M RECREATION PROGRAM - CHEYENNE";"AZ";"Maricopa";"PEORIA";85345;"11806 NORTH 87TH AVENUE";"(623) 773-7137";"( ) -";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-6512";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2067";"PEORIA A M/ P M RECREATION PROGRAM - COTTON BOLL";"AZ";"Maricopa";"PEORIA";85345;"8540 WEST BUTLER DRIVE";"(623) 764-0448";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-2067";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9003";"PEORIA A M/ P M RECREATION PROGRAM - COUNTRY MEADO";"AZ";"Maricopa";"PEORIA";85345;"8409 NORTH 111TH AVENUE";"(623) 773-7133";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-9003";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2068";"PEORIA A M/ P M RECREATION PROGRAM - IRA MURPHY";"AZ";"Maricopa";"PEORIA";85345;"7231 WEST NORTH LANE";"(623) 764-1259";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-2068";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2075";"PEORIA A M/ P M RECREATION PROGRAM - OAKWOOD";"AZ";"Maricopa";"PEORIA";85345;"12900 NORTH 71ST AVENUE";"(623) 878-0093";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-2075";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC5179";"PEORIA A M/ P M RECREATION PROGRAM - PASEO VERDE";"AZ";"Maricopa";"PEORIA";85345;"7880 WEST GREENWAY ROAD";"(623) 764-0815";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-5179";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2074";"PEORIA A M/ P M RECREATION PROGRAM - PEORIA";"AZ";"Maricopa";"PEORIA";85345;"11501 NORTH 79TH AVENUE";"(623) 764-1170";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-2074";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC4626";"PEORIA A M/ P M RECREATION PROGRAM - SANTA FE";"AZ";"Maricopa";"PEORIA";85345;"9880 NORTH 77TH AVENUE";"(623) 773-7137";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-4626";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2072";"PEORIA A M/ P M RECREATION PROGRAM - SUN VALLEY";"AZ";"Maricopa";"PEORIA";85345;"8361 NORTH 95TH AVENUE";"(623) 764-1057";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-2072";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2071";"PEORIA A M/ P M RECREATION PROGRAM - SUNDANCE";"AZ";"Maricopa";"PEORIA";85345;"7051 WEST CHOLLA AVENUE";"(623) 764-0881";"( ) -";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-2071";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9541";"PEORIA A M/ P M RECREATION PROGRAM - ZUNI HILLS";"AZ";"Maricopa";"PEORIA";85345;"10851 WEST WILLIAMS ROAD";"(623) 773-7137";"(623) 773-7180";"CITY OF PEORIA COMMUNITY SERVICES DEPARTMENT";"CDC-9541";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12967";"PEORIA AVENUE PRESCHOOL";"AZ";"Maricopa";"PEORIA";85345;"8815 WEST PEORIA AVENUE # 12";"(623) 878-8035";"(623) 878-7182";"ACDC ENTERPRISES CORPORATION";"CDC-12967";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC3158";"PEORIA CHILD DEVELOPMENT CENTER & HEAD START";"AZ";"Maricopa";"PEORIA";85345;"11708 NORTH 80TH AVENUE";"(623) 486-7211";"(623) 776-1722";"CATHOLIC CHARITIES COMMUNITY SERVICES, INC.";"CDC-3158";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16713";"S.C.E.S.D.#30 - SALOME ELEMENTARY SCHOOL";"AZ";"Maricopa";"SALOME";85348;"38128 SAGUARO & MAIN";"(928) 859-3339";"(928) 859-3085";"SALOME CONSOLIDATED ELEMENTARY SCHOOL DISTRICT # 3";"CDC-16713";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17754";"ARCOIRIS CHILD CARE PRESCHOOL";"AZ";"Maricopa";"SAN LUIS";85349;"1944 EAST SAN FRANCISCO STREET";"(928) 627-0494";"( ) -";"MARIA G. VALENZUELA";"SGH-17754";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15486";"BIENESTAR CHILD DEVELOPMENT CENTER";"AZ";"Maricopa";"SAN LUIS";85349;"1504 LIBERTY ST";"(928) 627-9342";"(928) 627-9315";"BIENSTAR CHILD DEVELOPMENT CENTER, LLC.";"CDC-15486";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9811";"C.P.L.C./ ARIZONA MIGRANT & SEASONAL HEAD START";"AZ";"Maricopa";"SAN LUIS";85349;"649 NORTH 9TH AVENUE";"(928) 627-5701";"(928) 627-0310";"CHICANOS POR LA CAUSA, INCORPORATED";"CDC-9811";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15353";"C.P.L.C./ E.H.S. BIENSTAR FIRST STEP";"AZ";"Maricopa";"SAN LUIS";85349;"690 NORTH 10TH AVENUE";"(928) 722-7242";"(928) 627-0069";"CHICANOS POR LA CAUSA-CENTRO DE LA FAMILIA";"CDC-15353";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15352";"C.P.L.C./ E.H.S. LA CASITAS";"AZ";"Maricopa";"SAN LUIS";85349;"541 6TH AVENUE";"(928) 627-4970";"(928) 627-8711";"CHICANOS POR LA CAUSA, INCORPORATED";"CDC-15352";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8283";"C.P.L.C./ SAN LUIS MIGRANT";"AZ";"Maricopa";"SAN LUIS";85349;"1770 ""D"" STREET";"(928) 627-7254";"(602) 307-9752";"CHICANOS POR LA CAUSA-CENTRO DE LA FAMILIA";"CDC-8283";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6742";"C.P.L.C./ SAN LUIS MIGRANT HEAD START";"AZ";"Maricopa";"SAN LUIS";85349;"1522 EAST C STREET";"(928) 627-2037";"(928) 627-1234";"CHICANOS POR LA CAUSA, INCORPORATED";"CDC-6742";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10843";"EL CASTILLO DEL NINO";"AZ";"Maricopa";"SAN LUIS";85349;"1409 ARDEN AVENUE";"(928) 366-9447";"( ) -";"VALDEZ, BEATRIZ";"CDC-10843";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18883";"ESTRELLITA CHILD CARE CENTER, L.L.C.";"AZ";"Maricopa";"SAN LUIS";85349;"751 NORTH 4TH AVENUE";"(928) 722-5242";"( ) -";"ESTRELLITA CHILD CARE CENTER, L.L.C.";"CDC-18883";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18206";"FAMANIA LEARNING CENTER";"AZ";"Maricopa";"SAN LUIS";85349;"3333 EAST EDNA LOPEZ COURT";"(928) 236-3087";"( ) -";"MARCELA PACHECO";"SGH-18206";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6931";"G.E.S.D.#32 - SAN LUIS PRESCHOOL";"AZ";"Maricopa";"SAN LUIS";85349;"1055 NORTH MAIN STREET";"(928) 627-6960";"( ) -";"GADSEN ELEMENTARY SCHOOL DISTRICT #32";"CDC-6931";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH11610";"HI KIDS CHILDCARE PRE SCHOOL";"AZ";"Maricopa";"SAN LUIS";85349;"1456 BABBIT LANE";"(928) 323-4879";"( ) -";"ROSALINA GARIBAY";"SGH-11610";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18441";"LITTLE HANDS BIG MINDS DAYCARE";"AZ";"Maricopa";"SAN LUIS";85349;"174 NORTH JOE HARPER COURT";"(928) 271-0607";"( ) -";"BETZY BUSTAMANTE";"SGH-18441";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18192";"LITTLE OWL'S DAYCARE";"AZ";"Maricopa";"SAN LUIS";85349;"355 NORTH GONZALES DRIVE";"(928) 315-6752";"( ) -";"JOAN GUITRON";"SGH-18192";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18396";"PAO DAY CARE";"AZ";"Maricopa";"SAN LUIS";85349;"1350 EAST MONREAL LANE";"(928) 919-6562";"( ) -";"PAOLA GARCIA";"SGH-18396";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2008";"W.A.C.O.G. - SAN LUIS HEAD START";"AZ";"Maricopa";"SAN LUIS";85349;"720 WEST JUAN SANCHEZ BLVD";"(928) 627-3981";"(928) 627-8179";"WESTERN ARIZONA COUNCIL OF GOVERNMENTS";"CDC-2008";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18499";"BIENESTAR DEL CIELO";"AZ";"Maricopa";"SOMERTON";85350;"144 WEST BRENDA STREET";"(928) 550-5188";"( ) -";"BIENESTAR CHILD DEVELOPMENT CENTER, LLC.";"CDC-18499";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
