"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
943552;"G.P.S. - CANYON RIM ELEMENTARY";"3045 SOUTH CANYON RIM ROAD";"MESA";"AZ";"(480) 984-3216";"http://gilbertps.schoolwires.net/Domain/27";"http://gilbertps.schoolwires.net/Domain/27";;"8:28 - 3:15";;;"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Shared/foryour_info/2012-2013familyhndbk.pdf";"n";"n";"n";"y";"y";"n";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Template/9//logos/canyonrim-logo.png";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/470/CRStudent2.jpg";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/469/canyonstudent8.jpg";;
943553;"G.P.S. - ISLANDS ELEMENTARY";"245 SOUTH MCQUEEN ROAD";"GILBERT";"AZ";"480-497-0742";"http://gilbertps.schoolwires.net/Domain/40";"http://gilbertps.schoolwires.net/Domain/40";;"8:40 - 3:30";;;"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Shared/foryour_info/2012-2013familyhndbk.pdf";"n";"n";"n";"y";"y";"n";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Template/9//logos/islands-logo.png";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/40/super_soaker_party.jpg";;;
943554;"D.V.U.S.D.#97 - STETSON HILLS PRESCHOOL";"25475 NORTH STETSON HILLS LOOP";"GLENDALE";"AZ";"(623) 445-5300";"https://stetsonhills.dvusd.org/";;;;;;;;;;;;;;;;;
943559;"KIDS & COMPANY - MILLER VALLEY";"900 IRON SPRINGS ROAD";"PRESCOTT";"AZ";"602-674-4220";"http://www.prescottschools.com/kidsco/index.htm";;;;;;;;;;;;;;;;;
943560;"M.U.S.D.#6 - COYOTE TRAIL PRESCHOOL";"8000 NORTH SILVERBELL ROAD";"TUCSON";"AZ";"(520) 352-2421";"http://www.maranausd.org/index.aspx?NID=393";"http://www.maranausd.org/index.aspx?NID=393";;"6:00 am – 6:00 pm. ";"http://www.maranausd.org/index.aspx?NID=441";"http://www.maranausd.org/index.aspx?nid=370";"http://www.maranausd.org/DocumentCenter/Home/View/11909";"n";"n";"y";"y";"y";"y";"http://www.maranausd.org/images/layout/design21/ba_main.jpg";;;;
943561;"G.P.S. - CAROL RAE RANCH";"3777 EAST HOUSTON AVENUE";"GILBERT";"AZ";"480-507-1359";"http://gilbertps.schoolwires.net/Domain/28";"http://gilbertps.schoolwires.net/Domain/28";;"7:58-2:45 PM   ";;;"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Shared/foryour_info/2012-2013familyhndbk.pdf";"n";"n";"n";"y";"y";"n";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Template/9//logos/carolraeranch-logo.png";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3983/large/carolraepic1a.jpg?rnd=0.799128403793614";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/480/carolraeoffice.jpg";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3983/large/carolraepic1.jpg?rnd=0.613822611334651";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3983/large/carolraepic4.jpg?rnd=0.364469788672621"
943562;"G.P.S. - GREENFIELD ELEMENTARY";"2550 EAST ELLIOT ROAD";"GILBERT";"AZ";"(480) 892-2801";"http://gilbertps.schoolwires.net/Domain/31";"http://gilbertps.schoolwires.net/Domain/31";;"8:38 - 3:25";;;"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Shared/foryour_info/2012-2013familyhndbk.pdf";"n";"n";"n";"y";"y";"n";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Template/9//logos/greenfield-logo.png";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3986/large/greenfieldelpic2b.jpg?rnd=0.218006958355199";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3986/large/greenfieldelpic1bb.jpg?rnd=0.958241748604105";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3986/large/greenfieldelpic3b.jpg?rnd=0.518718451037406";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/31/Greenfield-Elem-Office-Staff.jpg"
943564;"S.U.S.D.#48 - ARCADIA NEIGHBORHOOD LEARNING CENTER";"4330 NORTH 62ND STREET";"SCOTTSDALE";"AZ";"480-484-7500";"http://susd.anlc.schoolfusion.us/";"http://susd.anlc.schoolfusion.us/";;"7:45am - 2:15pm";"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.anlc.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=f1d933c2bdc70f8a9971e8c6f40fc3e6&sessionid=f1d933c2bdc70f8a9971e8c6f40fc3e6";;"n";"n";"n";"y";"y";"n";"http://susd.anlc.schoolfusion.us/images/organizations/cms/susd/anlc//images/logo.gif";"http://susd.anlc.schoolfusion.us/modules/groups/homepagefiles/cms/394764/Image/anlcbuilding.jpg";;;
943565;"S.U.S.D.#48 - PIMA ELEMENTARY SCHOOL";"8330 EAST OSBORN ROAD";"SCOTTSDALE";"AZ";"480-484-2800";"http://susd.pima.schoolfusion.us/";"http://susd.pima.schoolfusion.us/";;;"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=eb89e523303fb0ff680a4b681246d308&t=472efd5002a96d41fd7b2c783affa0b8&t=cc49da696aced07caecf6bb6275027a2&sessionid=eb89e523303fb0ff680a4b681246d308&t=472efd5002a96d41fd7b2c783affa0b8&t=cc49da696aced07caecf6bb6275027a2";;"n";"n";"n";"y";"y";"n";"http://susd.pima.schoolfusion.us/images/organizations/cms/susd/pima//images/logo.gif";"http://susd.pima.schoolfusion.us/modules/groups/homepagefiles/cms/394754/Image/pimaschool.jpg";;;
943566;"S.U.S.D.#48 - COPPER RIDGE ELEMENTARY SCHOOL";"10101 EAST THOMPSON PEAK PKWY";"SCOTTSDALE";"AZ";"480-484-1500";"http://susd.copperridge.schoolfusion.us/";"http://susd.copperridge.schoolfusion.us/";;"8:00 am - 3:30 pm";"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.copperridge.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=1b93b5823560e44d203cd0a36cf15d7f&sessionid=1b93b5823560e44d203cd0a36cf15d7f";;"n";"n";"n";"y";"y";"n";"http://susd.copperridge.schoolfusion.us/images/organizations/cms/susd/copperridge//images/logo.gif";"http://susd.copperridge.schoolfusion.us/modules/groups/homepagefiles/cms/394737/Image/copperridgeMS.jpg";;;
943567;"S.U.S.D.#48 - KIVA ELEMENTARY SCHOOL";"6911 EAST MCDONALD DRIVE";"SCOTTSDALE";"AZ";"480-484-2200";"http://susd.kiva.schoolfusion.us/";"http://susd.kiva.schoolfusion.us/";;;"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.kiva.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=96a9e1f1f204ec76c6b4ac8fd6ac8564&sessionid=96a9e1f1f204ec76c6b4ac8fd6ac8564";;"n";"n";"n";"y";"y";"n";"http://susd.kiva.schoolfusion.us/images/organizations/cms/susd/kiva//images/logo.gif";;;;
943568;"S.U.S.D.#48 - EARLY CHILDHOOD CAMPUS";"11130 EAST CHOLLA STREET";"SCOTTSDALE";"AZ";"480-484-7700";"http://susd.ecc.schoolfusion.us/";"http://susd.ecc.schoolfusion.us/";;;"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.ecccholla.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=4de9a3ab4c174fca980aeb581c54c316";;"n";"n";"n";"y";"y";"n";"http://susd.ecc.schoolfusion.us/images/organizations/cms/susd/earlyChildhoodCholla//images/logo.gif";;;;
943569;"M.U.S.D.#4 - BRINTON-KIDS CORNER";"11455 EAST SUNLAND";"MESA";"AZ";"(480) 472-7250";"http://www.mpsaz.org/commed/programs/kids_corner/";"http://www.mpsaz.org/commed/programs/kids_corner/";;;;"http://www.mpsaz.org/commed/programs/kids_corner/files/kidscornerbrochure12-13.pdf";"http://www.mpsaz.org/commed/programs/kids_corner/files/kcparentmanual2012-13r1.pdf";"n";"n";"y";"y";"y";"n";;"http://www.mpsaz.org/preschool/images/hulahoop2.jpg";"http://www.mpsaz.org/preschool/programs/cdc/images/magnifying_glasses.jpg";"http://www.mpsaz.org/preschool/images/playhouse.jpg";"http://www.mpsaz.org/preschool/programs/prek/images/letters.jpg"
943570;"M.U.S.D.#4 - ZAHARIS - KIDS CORNER";"9410 EAST MCKELLIPS";"MESA";"AZ";"(480) 472-7250";"http://www.mpsaz.org/commed/programs/kids_corner/";"http://www.mpsaz.org/commed/programs/kids_corner/";;;;"http://www.mpsaz.org/commed/programs/kids_corner/files/kidscornerbrochure12-13.pdf";"http://www.mpsaz.org/commed/programs/kids_corner/files/kcparentmanual2012-13r1.pdf";"n";"n";"y";"y";"y";"n";;"http://www.mpsaz.org/preschool/images/hulahoop2.jpg";"http://www.mpsaz.org/preschool/programs/cdc/images/magnifying_glasses.jpg";"http://www.mpsaz.org/preschool/images/playhouse.jpg";"http://www.mpsaz.org/preschool/programs/prek/images/letters.jpg"
943571;"D.V.U.S.D.#97 - DESERT MOUNTAIN";"35959 NORTH 7TH AVENUE";"PHOENIX";"AZ";"(623) 445-3500";"https://desertmountain.dvusd.org/";;;;;;;;;;;;;;;;;
943572;"M.U.S.D.#4 - ROBSON - KIDS CORNER";"2122 EAST PUEBLO";"MESA";"AZ";"(480) 472-7250";"http://www.mpsaz.org/commed/programs/kids_corner/";"http://www.mpsaz.org/commed/programs/kids_corner/";;;;"http://www.mpsaz.org/commed/programs/kids_corner/files/kidscornerbrochure12-13.pdf";"http://www.mpsaz.org/commed/programs/kids_corner/files/kcparentmanual2012-13r1.pdf";"n";"n";"y";"y";"y";"n";;"http://www.mpsaz.org/preschool/images/hulahoop2.jpg";"http://www.mpsaz.org/preschool/programs/cdc/images/magnifying_glasses.jpg";"http://www.mpsaz.org/preschool/images/playhouse.jpg";"http://www.mpsaz.org/preschool/programs/prek/images/letters.jpg"
943573;"M.U.S.D.#4 - JOHNSON - KIDS CORNER";"3807 EAST PUEBLO AVENUE";"MESA";"AZ";"(480) 472-7250";"http://www.mpsaz.org/commed/programs/kids_corner/";"http://www.mpsaz.org/commed/programs/kids_corner/";;;;"http://www.mpsaz.org/commed/programs/kids_corner/files/kidscornerbrochure12-13.pdf";"http://www.mpsaz.org/commed/programs/kids_corner/files/kcparentmanual2012-13r1.pdf";"n";"n";"y";"y";"y";"n";;"http://www.mpsaz.org/preschool/images/hulahoop2.jpg";"http://www.mpsaz.org/preschool/programs/cdc/images/magnifying_glasses.jpg";"http://www.mpsaz.org/preschool/images/playhouse.jpg";"http://www.mpsaz.org/preschool/programs/prek/images/letters.jpg"
943574;"C.U.S.D.#80 - CHANDLER KIDS EXPRESS - LIBERTY";"550 NORTH EMMETT DRIVE";"CHANDLER";"AZ";"(480) 224-3915";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1022";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1022";"http://www.facebook.com/pages/CUSD-Community-Education/179851278729149";"6:30 a.m. to 6:30 p.m. ";;"https://dcw.cusdcommunity.com/chandler/start_registration.jsp";;"n";"n";"n";"n";"y";"y";"http://www.cusd80.com/cms/lib6/AZ01001175/Centricity/Domain/63/Kids_Express_Logo.jpg";;;;
943575;"P.E.S.D.#1 - FAITH NORTH SCHOOL";"910 EAST WASHINGTON";"PHOENIX";"AZ";"602-257-3914";"http://www.phxelem.k12.az.us/faith_north/";;;;;;;;;;;;;;;;;
943576;"M.U.S.D.#20 - EXTENDED EDUCATION - SANTA ROSA";"21400 NORTH SANTA ROSA";"MARICOPA";"AZ";"(520) 568-6152";"http://www.santarosa.maricopausd.org/";;;;;;;;;;;;;;;;;
943577;"H.U.S.D. - POWER RANCH ELEMENTARY SCHOOL";"4351 SOUTH RANCH HOUSE PARKWAY";"GILBERT";"AZ";"(480) 272-3110";"http://www.husd.org/Page/4266";;;;;;;;;;;;;;;;;
943578;"H.U.S.D. - CORONADO ELEMENTARY SCHOOL";"4333 SOUTH DE ANZA BOULEVARD";"GILBERT";"AZ";"(480) 279-7036";"http://www.husd.org/Page/4266";;;;;;;;;;;;;;;;;
943579;"G.P.S. - SPECTRUM ELEMENTARY SCHOOL";"2846 SOUTH SPECTRUM WAY";"GILBERT";"AZ";"480-917-0117";"http://gilbertps.schoolwires.net/Domain/47";"http://gilbertps.schoolwires.net/Domain/47";;"8:13-3:00 PM";;;"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Shared/foryour_info/2012-2013familyhndbk.pdf";"n";"n";"n";"y";"y";"n";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Template/9//logos/spectrum-logo.png";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/4002/large/spectrumpic1a.jpg?rnd=0.430273343543649";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/4002/large/spectrumpic4.jpg?rnd=0.529692894560142";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/4002/large/spectrumpic2a.jpg?rnd=0.510398802585154";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/47/spectrumoffice.jpg"
943580;"Q.C.U.S.D.#95 - QUEEN CREEK TOY BOX";"22149 EAST OCOTILLO";"QUEEN CREEK";"AZ";"(480) 987-5973";"http://www.qchs.qcusd.org/";;;;;;;;;;;;;;;;;
943583;"C.U.S.D.#80 - PRESCHOOL - GALVESTON ELEMENTARY";"661 EAST GALVESTON STREET";"CHANDLER";"AZ";"480-812-6500";"http://www.mychandlerschools.org/galveston/site/default.asp";"http://www.mychandlerschools.org/galveston/site/default.asp";;;;;;"n";"n";"y";"y";"y";"n";;;;;
943585;"V.U.S.D.#20 - SYCAMORE EARLY CHILDHOOD AND SCHOOL";"16701 SOUTH HOUGHTON ROAD";"CORONA";"AZ";"520-879-2579";"http://www.vail.k12.az.us/district-services/community-services/enrichment-programs/";"http://www.vail.k12.az.us/district-services/community-services/enrichment-programs/";;;;;"http://www.vail.k12.az.us/files/2010/02/0910ParentHandbook-1.pdf";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;
943587;"C.U.S.D.#80 LIL EXPRESS LEARNING CENTER (BASHA HIG";"5990 SOUTH VAL VISTA DRIVE";"CHANDLER";"AZ";"(480) 224-3900";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1018";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1018";;"Monday-Friday

6:30 a.m.-5:30 p.m.";;"https://dcw.cusdcommunity.com/chandler/start_registration.jsp";"http://www.mychandlerschools.org/Page/1020";"n";"y";"y";"y";"n";"n";"http://www.mychandlerschools.org/cms/lib6/AZ01001175/Centricity/Domain/63/Lil_Express_Logo.jpg";;;;
943592;"M.U.S.D.#6 - PEEC PRESCHOOL AT ESTES ELEMENTARY";"11279 WEST GRIER ROAD  SUITE 100""";"MARANA";"AZ";"(520) 352-2421";"http://www.maranausd.org/index.aspx?NID=767";;;;;;;;;;;;;;;;;
943593;"F.E.S.D.#45 - WESTERN VALLEY EXTENDED DAY";"6250 WEST DURANGO STREET";"PHOENIX";"AZ";"623 707 2100";"http://wves.fesd.org/";;;;;;;;;;;;;;;;;
943595;"D.V.U.S.D.#97 - ANTHEM SCHOOL";"41020 NORTH FREEDOM WAY";"PHOENIX";"AZ";"623.376.3700";"https://anthem.dvusd.org/";"https://anthem.dvusd.org/";;"8:45 - 3:30";;;;"n";"n";"y";"y";"y";"n";;"http://anthem.dvusd.org/images/stories/slideshowhome/Helic%209%20McC%20and%20ACE%20Banner.jpg";"http://anthem.dvusd.org/images/stories/slideshowhome/2%20Scout%20Star%20Map-w800.jpg";"http://anthem.dvusd.org/images/stories/slideshowhome/12%20Scout%20Tele-w800.jpg";"http://anthem.dvusd.org/images/stories/slideshowhome/23%20Boy%20front%20of%20Tele-w800.jpg"
943596;"S.U.S.D.#48 - HOHOKAM TRADITIONAL SCHOOL";"8451 EAST OAK STREET";"SCOTTSDALE";"AZ";"(480) 484-1800";"http://susd.hohokam.schoolfusion.us/";"http://susd.hohokam.schoolfusion.us/";;;"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.hohokam.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=fa51b48db67407cadb9c189febf0c2bd&sessionid=fa51b48db67407cadb9c189febf0c2bd";"http://susd.hohokam.schoolfusion.us/modules/groups/homepagefiles/cms/394749/File/Parental%20Involvement%20%204-1%20%20Revised.pdf?sessionid=fa51b48db67407cadb9c189febf0c2bd";"n";"n";"n";"y";"y";"n";"http://susd.hohokam.schoolfusion.us/images/organizations/cms/susd/hohokam//images/logo.gif";"http://susd.hohokam.schoolfusion.us/modules/groups/homepagefiles/cms/394749/Image/IMG_0118.JPG%281%29.jpg";;;
943597;"M.U.S.D.#4 - COYOTE KIDS CHILD DEVELOPMENT CENTER";"845 SOUTH CRISMON ROAD";"MESA";"AZ";"(480) 472-9530";"http://www.mpsaz.org/commed/programs/preschool";"http://www.mpsaz.org/commed/programs/preschool";;;;"http://www.mpsaz.org/commed/programs/kids_corner/files/kidscornerbrochure12-13.pdf";"http://www.mpsaz.org/commed/programs/kids_corner/files/kcparentmanual2012-13r1.pdf";"n";"n";"y";"y";"y";"n";;"http://www.mpsaz.org/preschool/images/hulahoop2.jpg";"http://www.mpsaz.org/preschool/programs/cdc/images/magnifying_glasses.jpg";"http://www.mpsaz.org/preschool/images/playhouse.jpg";"http://www.mpsaz.org/preschool/programs/prek/images/letters.jpg"
943598;"M.U.S.D.#4 - MOUNTAIN VIEW HIGH SCHOOL FACS PRESCH";"2700 EAST BROWN ROAD";"MESA";"AZ";"(480) 472-6900";"http://www.mpsaz.org/mtnview";;;;;;;;;;;;;;;;;
943599;"S.C.V.U.S.D.#35 - PENA BLANCA PRESCHOOL";"131 CAMINO MARICOPA";"RIO RICO";"AZ";"(520) 375-8365";"http://www.santacruz.k12.az.us/exec/eHome.asp?set_Site_to=PBES&division=Site:%20School%20Home";;;;;;;;;;;;;;;;;
943601;"K.E.S.D.#28 - KYRENE KIDS CLUB - ESPERANZA";"14841 SOUTH 41ST PLACE";"PHOENIX";"AZ";"(480) 783-1779";"http://www.kyrene.org/Page/1337";"http://www.kyrene.org/Page/1337";"http://www.facebook.com/KyreneSchoolDistrict";"Mon-Fri, 6:30a.m. – 6:30 p.m.";;"http://www.kyrene.org/Page/1184";"http://www.kyrene.org/Page/18668";"n";"n";"y";"y";"y";"y";"http://www.kyrene.org/cms/lib2/AZ01001083/Centricity/Template/10/logos/kyrene.png";;;;
943602;"M.S.D.#21 - W.R. SULLIVAN SCHOOL HEAD START";"2 NORTH 31ST AVENUE";"PHOENIX";"AZ";"(602) 353-5220";"http://www.msdaz.org/Default.aspx?alias=www.msdaz.org/sullivan";"http://www.msdaz.org/Default.aspx?alias=www.msdaz.org/sullivan";;;;;;"n";"n";"n";"y";"y";"n";;"http://www.msdaz.org/Portals/4/sullivanpictures/SullivanA.jpg";;;
943604;"C.U.S.D.#21 - C H S MINI BEARS CLUB";"800 WEST NORTHERN AVENUE  RM 308""";"COOLIDGE";"AZ";"(520) 723-2366";"http://www.mychandlerschools.org/199310618164027810/site/default.asp";;;;;;;;;;;;;;;;;
943605;"L.E.S.D.#25 - WESTAR ELEMENTARY SCHOOL";"17777 WEST WESTAR DRIVE";"GOODYEAR";"AZ";"(623) 327-2840";"http://www.liberty.k12.az.us/education/school/school.php?sectiondetailid=89";"http://www.liberty.k12.az.us/education/school/school.php?sectiondetailid=89";;" School starts at 7:40 am
School Ends at 2:45 pm M, T, Th, F
Early Release every Wednesday at 1:30 pm ";;"http://www.liberty.k12.az.us/education/components/form/default.php?sectiondetailid=4761&linkid=nav-menu-original-4-312";;"n";"n";"n";"y";"y";"n";"http://www.liberty.k12.az.us/images/headers/89/header_511556918_.jpg";"http://www.liberty.k12.az.us/images/ace/89/125f194cc197280a50008dec199abea9_thumb.jpg?sc_id=39440";;;
943606;"L.E.S.D.#25 - ESTRELLA MOUNTAIN ELEMENTARY SCHOOL";"10301 SOUTH SAN MIGUEL";"GOODYEAR";"AZ";"(623) 327-2820";"http://liberty.k12.az.us/education/school/school.php?sectiondetailid=117&linkid=nav-menu-container-1";"http://liberty.k12.az.us/education/school/school.php?sectiondetailid=117&linkid=nav-menu-container-1";;" School starts at 7:40 am
School Ends at 2:45 pm M, T, Th, F
Early Release every Wednesday at 1:30 pm
Office Hours: Monday-Friday 7:00 am to 4:00 pm ";;"http://www.liberty.k12.az.us/education/components/scrapbook/default.php?sectiondetailid=4237";;"n";"n";"n";"y";"y";"n";"http://liberty.k12.az.us/images/headers/117/header_30671584_.jpg";;;;
943607;"S.U.S.D.#48 - HOPI ELEMENTARY SCHOOL";"5110 EAST LAFAYETTE BOULEVARD";"PHOENIX";"AZ";"480-484-2000";"http://susd.hopi.schoolfusion.us/";"http://susd.hopi.schoolfusion.us/";;"8:45 am - 6:00pm";"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.hopi.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=5b58e2b961da62ca7a5c38093b153131&sessionid=5b58e2b961da62ca7a5c38093b153131";"http://susd.hopi.schoolfusion.us/modules/cms/pages.phtml?pageid=223292&sessionid=5b58e2b961da62ca7a5c38093b153131&sessionid=5b58e2b961da62ca7a5c38093b153131";"n";"n";"n";"y";"y";"n";"http://susd.hopi.schoolfusion.us/images/organizations/cms/susd/hopi//images/logo.gif";"http://susd.hopi.schoolfusion.us/modules/groups/homepagefiles/cms/394750/Image/hopi.jpg";;;
943608;"S.U.S.D.#48 - REDFIELD ELEMENTARY SCHOOL";"9181 E REDFIELD ROAD";"SCOTTSDALE";"AZ";"480-484-4000";"http://susd.redfield.schoolfusion.us/";"http://susd.redfield.schoolfusion.us/";;;"https://scottsdale.cloud.talentedk12.com/hire/index.aspx";"http://susd.redfield.schoolfusion.us/modules/cms/pages.phtml?pageid=103254&sessionid=0ae4fc2544045728c9e092a93dd2e383&sessionid=0ae4fc2544045728c9e092a93dd2e383";;"n";"n";"y";"y";"y";"n";"http://susd.redfield.schoolfusion.us/images/organizations/cms/susd/redfield//images/logo.gif";"http://susd.redfield.schoolfusion.us/modules/groups/homepagefiles/cms/394744/Image/redfieldphoto.jpg";;;
943609;"L.E.S.D.#79 - DREAMING SUMMIT ELEMENTARY SCHOOL";"13335 WEST MISSOURI AVENUE";"LITCHFIELD PARK";"AZ";"623-547-1200";"http://www.lesd.k12.az.us/DSElem.cfm?subpage=95342";"http://www.lesd.k12.az.us/DSElem.cfm?subpage=95342";"http://www.facebook.com/pages/Litchfield-Elementary-School-District/209564742387300";"7:45 a.m. - 3:30 p.m.  ";;;;"n";"n";"n";"y";"y";"n";"http://www.lesd.k12.az.us/logos/646-logo.png";;;;
943610;"D.U.S.D.#89 - CIMARRON SPRINGS ELEMENTARY DEN CLUB";"17032 WEST SURPRISE FARMS LOOP S";"SURPRISE";"AZ";"623-876-7161";"https://schoolweb.dysart.org/SchoolSites/index.aspx?sid=112";"https://schoolweb.dysart.org/SchoolSites/index.aspx?sid=112";;"7:15 AM to 3:45 PM";;;"http://www.dysart.org/handbook/Cimarron_Springs.pdf";"n";"n";"n";"y";"y";"n";"https://schoolweb.dysart.org/SchoolSites/headers/112.gif";;;;
943611;"W.E.S.D.#6 - LAKEVIEW EXTENDED DAY";"3040 WEST YUCCA STREET";"PHOENIX";"AZ";"(602) 896-5800";"http://www.wesdschools.org/ViewSchool.aspx?school=44";;;;;;;;;;;;;;;;;
