"License No";"Exam Type";"Begin Date";"End Date";"Exam Status";"Text";"Report"
"32CDPFWA-6869";"Mid-Year";"6/26/2023";"6/26/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Hv4l7%2fTeEqV1EQrhassvEhsKy3%2bQizuXON8AZXjKVYI%3d"
"32CDPFWA-6869";"Renewal";"12/6/2022";"12/6/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=mHC2kQYPalQM2UQfAivNdw%3d%3d"
"32CDPFWA-6869";"Mid-Year";"6/22/2022";"6/22/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=rtVTMlwi4JIsBb9r1bu67oj9GOJ61sdBk2SeLr6IaCc%3d"
"32CDPFWA-6869";"Technical Assistance";"1/21/2022";"1/21/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Vze1SHMekJpYl7KE00gzLHjD7ggXeCgC%2fuaFgM12%2bgw%3d"
"32CDPFWA-6869";"Renewal";"12/7/2021";"12/7/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=cfWeIb0h1raOhL%2fLcm3P%2bYBbmQua%2fuAN2%2fZa21QBYCg%3d"
"32CDPFWA-6869";"Technical Assistance";"12/7/2021";"12/7/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=r8RGbnfJlQCp0ciGCJi7qtp9WMkHEIcYxqxQNFyijJM%3d"
"32CDPFWA-6869";"Follow Up";"7/9/2021";"7/9/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2fw7XbqTgWnaVMTT4JVh3B7z2AauR5HZXr8DuH6t6QAU%3d"
"32CDPFWA-6869";"Mid-Year";"6/22/2021";"6/22/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Fcj4QItfgu1MCHTkmsxvYQ%3d%3d"
"32CDPFWA-6869";"Renewal";"12/29/2020";"12/29/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=0qIbdZGyS8Lg2D0w2NLr%2bQ%3d%3d"
"32CDPFWA-6869";"Mid-Year";"6/29/2020";"6/29/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=5nyUKtEvjFoay9rvRFt3FCyZ1eWZB%2fvALU0IMjOPZPA%3d"
"32CDPFWA-6869";"Renewal";"12/9/2019";"12/9/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=LP%2fHh73xywov%2b8UdXuH%2bCw%3d%3d"
"32CDPFWA-6869";"Mid-Year";"6/13/2019";"6/13/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=bRuWkOHpMuNr9rD%2fYmR%2bYBXsEyUTesHDae%2b3b1rCq2A%3d"
"32CDPFWA-6869";"Renewal";"12/6/2018";"12/6/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=t9PAmyFsi57GJQpNJ4vtBQ%3d%3d"
"32CDPFWA-6869";"Recurring";"6/14/2018";"6/14/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=7YE8ohav%2bxl9zEb0E2A8ew%3d%3d"
"32CDPFWA-6869";"Renewal";"12/7/2017";"12/7/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=YTVq1RErNPkr6SuON%2f%2fUBQ%3d%3d"
"33CBRA-5946";"Follow Up";"6/27/2023";"6/27/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=kPUMI4dBZyRVS06u97IqPW22pGYTCesKUPUYE6GnIL4%3d"
"33CBRA-5946";"Renewal";"4/5/2023";"4/5/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=IxgDy5EjpJxg0JX6RTNR6JGlioIF%2f6yGAMIrU0bigtQ%3d"
"33CBRA-5946";"Follow Up";"2/22/2023";"2/22/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=jB4yKg%2b7Ed1NFhMpkanlEw%3d%3d"
"33CBRA-5946";"Mid-Year";"2/6/2023";"2/6/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=8otJfa3ss9yq1YF2z0JqmjZa2gAUR0qPfj0451oh5Xk%3d"
"33CBRA-5946";"Technical Assistance";"1/31/2023";"1/31/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=sglK%2fTMYQ0zz8vPD75NEqa97PcOZvYwda0Net0ZjltA%3d"
"33CBRA-5946";"Follow Up";"7/29/2022";"7/29/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=VStvXpf1jNOjUr125GP2Fw%3d%3d"
"33CBRA-5946";"Renewal";"4/27/2022";"4/28/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=h6mZ4X2anJZNBxSEymySUND4h1igGPMOZcKEcYTdsHU%3d"
"33CBRA-5946";"Mid-Year";"10/22/2021";"10/22/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=EOA%2bnirA60ehIqjkHBrkXw%3d%3d"
"33CBRA-5946";"Follow Up";"7/1/2021";"7/1/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=XC8CrSQ30Lt3VkaCoNSg1PuERhlfEzmuTHJRgT%2fYF2k%3d"
"33CBRA-5946";"Renewal";"5/6/2021";"5/6/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=C8oyI4TecYIeu%2f%2b2RO6jtWYD2pWBZoVOGjj6Zv%2fQFN0%3d"
"33CBRA-5946";"Mid-Year";"10/27/2020";"10/27/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2b8IlsgXKBINEtI6d2kMlSoHbTPPldSaY0X0%2bpg01PwM%3d"
"33CBRA-5946";"Renewal";"7/8/2020";"7/8/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=XZyN2LB9th%2fc65Hvm4HWOw%3d%3d"
"UnLicensed";"Renewal";"6/1/2023";"6/1/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=jyNtCASuNunMjGuFyHiM0I7KehlIYlkuouPu8SF9hXo%3d"
"UnLicensed";"Renewal";"5/10/2022";"5/10/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=veZ9Tq5AbTwkkv%2fd8H0aOQ%3d%3d"
"UnLicensed";"Renewal";"7/9/2021";"7/9/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=IZOd6px04ZSO7sWp0vlmtJfaA5Z%2fqNJHYtS6fxG0eIA%3d"
"UnLicensed";"Follow Up";"12/15/2020";"12/15/2020";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2bw3%2ffI4t3L4Op7NnEVRUIA%3d%3d"
"UnLicensed";"Initial";"11/6/2020";"11/6/2020";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=E2OtlOX2z6n2h0zVocfzIJS4IQalaon44HzB4c6Egts%3d"
"33CDPFA-7651";"Follow Up";"5/30/2023";"5/30/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=YLJjv%2bFN5nab2aiIOs8B2gnAVNB6fNMyHYcxk0MMJIQ%3d"
"33CDPFA-7651";"Renewal";"3/27/2023";"3/27/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=MQpWapxdS7P%2f2XXxxo24O3atUm7JH67CdgFnVj8SQSs%3d"
"33CDPFA-7651";"Follow Up";"9/22/2022";"9/22/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=OugPNtlakFnc3MoExSshtdV%2f3PXyV7WvCReh3Mc%2bT%2bk%3d"
"33CDPFA-7651";"Mid-Year";"9/12/2022";"9/12/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=wCHJJKUVXx%2fY2vwNTZqmUWWSvpR7adEkHjh8thmPZOo%3d"
"33CDPFA-7651";"Follow Up";"5/31/2022";"5/31/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=rU5v6fVN9asZ2rSjzv6igQ%3d%3d"
"33CDPFA-7651";"Follow Up";"3/17/2022";"3/17/2022";"Pass Pending";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=zvidcEY4Mtz%2fEMMldpJC8E9wn4ODY1ok9sB5jGJFKf4%3d"
"33CDPFA-7651";"Renewal";"3/2/2022";"3/2/2022";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Oh%2bsP64e25g5sTmO3R9u3XQaCgwoSJQ1nD2CjBg7WGQ%3d"
"33CDPFA-7651";"Mid-Year";"9/7/2021";"9/7/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=HOBNx2PPznIo8KVM%2bxCpjnYFHtbsornPxRNEBX7ugxU%3d"
"33CDPFA-7651";"Initial";"6/15/2021";"6/15/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=wqkznRR3aEB1ZgdleexdHg%3d%3d"
"34CBPFWA-3990";"Follow Up";"9/6/2023";"9/11/2023";"Pass Pending";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=d31G0BW%2fRmDV2s1d3TS1jp9MnHiUDD20MSPjKKKk%2ftg%3d"
"34CBPFWA-3990";"Renewal";"8/23/2023";"8/24/2023";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=CP53V0abK%2bDrmuhJti4%2f8CDrPhgz4j5tEuofYJvNoTw%3d"
"34CBPFWA-3990";"Follow Up";"4/12/2023";"4/12/2023";"Pass";;
"34CBPFWA-3990";"Follow Up";"3/27/2023";"3/28/2023";"Fail";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=nFb58uRem6%2b%2fbS5FVClv%2fg%3d%3d"
"34CBPFWA-3990";"Mid-Year";"2/21/2023";"2/21/2023";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=rk7Hoo%2bNXO%2fhz4smb3W5OLc1Hl83WgMd%2f%2bO5gzB9iU0%3d"
"34CBPFWA-3990";"Follow Up";"11/1/2022";"11/2/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=au4mojscKvlOvBiPVqwBv%2fDUzGrrfSgNuWioaD3uWJ8%3d"
"34CBPFWA-3990";"Renewal";"8/22/2022";"8/23/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=W97afATPxoRtUg1fiX7ycygBpGQfo3Hu1FafbJDsjXE%3d"
"34CBPFWA-3990";"Follow Up";"2/22/2022";"2/22/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=fshoNT6P5siudxF6Lqe6lcsAeUVgA6C4gTZvH%2bEgOgc%3d"
"34CBPFWA-3990";"Mid-Year";"2/7/2022";"2/7/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Yao7N80LYaOTrELeaajQTlSzTzWRQEB3TkgwTSlTRaU%3d"
"34CBPFWA-3990";"Follow Up";"11/12/2021";"11/12/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=9podvAuprqYe5qb%2fJpuLAQ%3d%3d"
"34CBPFWA-3990";"Renewal";"8/9/2021";"8/9/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=yFM%2frhymPmFVFUBgjGWhJHPLkfJlz5KKobqozpG0Xts%3d"
"34CBPFWA-3990";"Mid-Year";"1/19/2021";"1/19/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=b6KtwyEQS3Ep8efjVnsjL9WGLBhBK49lw9dCT6J0oS4%3d"
"34CBPFWA-3990";"Renewal";"10/15/2020";"10/15/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=jBwjAyWEdriR6YLFgrURlBLsX6MpRpiw6e8dH6P8oN0%3d"
"34CBPFWA-3990";;;;;"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=jLo9nsvAz8jYs3JeC7nv9w%3d%3d"
"34CBPFWA-3990";"Mid-Year";"2/11/2020";"2/11/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=UC6FUiYRpnWV7zTV5WKQhpCqT7xfnOrXxH8lP%2bYpaeI%3d"
"34CBPFWA-3990";"Follow Up";"11/13/2019";"11/13/2019";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=8pX8StGbnzfYjByJCJ0BOw%3d%3d"
"34CBPFWA-3990";"Follow Up";"11/12/2019";"11/12/2019";"Pass Pending";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=sUvabwOYZpZdY1xODjRxz9SWecgON4n4OG5%2fxoxRxv8%3d"
"34CBPFWA-3990";"Follow Up";"8/27/2019";"8/27/2019";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=uRM8Yk4cEtYb7QnMRu%2fftA%3d%3d"
"34CBPFWA-3990";"Follow Up";"8/21/2019";"8/21/2019";"Pass Pending";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=tHlGqOUA3uuaJ4%2bVcKwwDA%3d%3d"
"34CBPFWA-3990";"Renewal";"8/16/2019";"8/16/2019";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=kIeCc%2bPF%2f57fOUAFrguLEyEf50qnQdFCLcYLys7spUc%3d"
"34CBPFWA-3990";"Follow Up";"2/20/2019";"2/20/2019";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=C7r5bH4Mj%2fQbRIv3aRWZow%3d%3d"
"34CBPFWA-3990";"Mid-Year";"2/11/2019";"2/11/2019";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=NWP6Qm%2bf0EbmS1tXYJzUZQ%3d%3d"
"34CBPFWA-3990";"Renewal";"8/7/2018";"8/7/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=pHBwq5j0MlpOv9n4ALigHw%3d%3d"
"34CBPFWA-3990";"Recurring";"2/23/2018";"2/23/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ZuJLJJgI%2f2T0jCpx%2fbhrFA%3d%3d"
"34CBPFWA-3990";"Renewal";"8/2/2017";"8/2/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=n2wgPdLNz0Av8e3p9ExYdqxvlwEu5zHMdMIpDxXdgRk%3d"
"34CERFSWA-6458";"Follow Up";"5/22/2023";"5/22/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=f7pECSIzHOkPQr7DMh%2bnSA%3d%3d"
"34CERFSWA-6458";"Renewal";"3/14/2023";"3/15/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=6i%2fT3NejtAjSuCNtChitu%2bGr3cPW%2b69y2TDZ6VR1vJc%3d"
"34CERFSWA-6458";"Mid-Year";"10/6/2022";"10/14/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=LHUZhX4S1L2OZc3zsgp7jLCZ3do72XNxeJmwGPupkr8%3d"
"34CERFSWA-6458";"Follow Up";"6/18/2022";"6/18/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=en1iegZwU%2fzrlpJhMAsPgA%3d%3d"
"34CERFSWA-6458";"Renewal";"3/4/2022";"3/4/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Wlo2qc%2b%2fVaJap0JcyTgyYNufdKGVeagAJlOXRITwiY0%3d"
"34CERFSWA-6458";"Follow Up";"10/29/2021";"10/29/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=KF2h4ao5XyqTCHrM3lZBtFH1WaqxcYzlDgEIuC75yV0%3d"
"34CERFSWA-6458";"Mid-Year";"9/8/2021";"9/8/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Sh4%2fKzvf4GH6KEJl%2b2%2bSHK5OXXWNDbdd6WfnNmDzu98%3d"
"34CERFSWA-6458";"Renewal";"3/10/2021";"3/10/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=zfDq9tWzfU3jojXr2uWK3Y6syb4DmPdoJJRLyGTwofw%3d"
"34CERFSWA-6458";"Mid-Year";"8/14/2020";"8/14/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=3cw2qAASbVFOcuPz0cIy713dNtZq2wWZckh3dOdFtmc%3d"
"34CERFSWA-6458";"Renewal";"8/12/2020";"8/12/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=oMioDmIidv8xR1W0XodSaA%3d%3d"
"34CERFSWA-6458";"Mid-Year";"9/17/2019";"9/17/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=kfV%2fr%2fDOjxoHWsQK4muMg1iX2ucHVmWO1vWCjFuyS40%3d"
"34CERFSWA-6458";"Renewal";"3/19/2019";"3/19/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=DYN5oeD1xXH5KsCWmthsykQ6ikd5iZHiawv24i4LCzw%3d"
"34CERFSWA-6458";"Mid-Year";"9/17/2018";"9/17/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=sHsNAPAMvQXjyKso7hjm2OvF%2bWcrHzV1hs7PRBe1i0c%3d"
"34CERFSWA-6458";"Renewal";"3/13/2018";"3/13/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=0IDuVMXLxvOcASfttnNtqQ%3d%3d"
"34CERFSWA-6458";"Recurring";"9/18/2017";"9/18/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=uWOEZBjHqomlqC8kkhEVtQ%3d%3d"
"34CDPFA-5614";"Mid-Year";"5/10/2023";"5/10/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=DyGocn50qRCOJapLbQehcA%3d%3d"
"34CDPFA-5614";"Follow Up";"1/24/2023";"1/24/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=IbL3hl4K1%2bVsz3dRKynS0ZHHSZVsK6%2bj6U1Wnzuy3Ic%3d"
"34CDPFA-5614";"Renewal";"11/18/2022";"11/18/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=4Wffn2Rt8rVOnuTbbr%2bKPqwQnjRwS9SQmiqL%2fC3pwiw%3d"
"34CDPFA-5614";"Mid-Year";"5/31/2022";"6/1/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=BSOv9IzNXYf9PhaVtj9ghwvZck8tNJiU%2bEx3DjVH%2fXs%3d"
"34CDPFA-5614";"Follow Up";"3/15/2022";"3/15/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=hDYT9HAHQOmdIF%2fUZ0y58sdAqFKNBG%2bzmxWsWhmadyY%3d"
"34CDPFA-5614";"Renewal";"11/5/2021";"11/5/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=3Ihd6ByDTsNh4p2dk2CExw%3d%3d"
"34CDPFA-5614";"Mid-Year";"5/3/2021";"5/3/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=8gz1zGvlNBwm1%2bYAma2C3EfugePlqzW71VhAdM0%2fjG8%3d"
"34CDPFA-5614";"Renewal";"11/12/2020";"11/12/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=yx%2faaHD6vvA%2fNVR9QcWdKfk9EgHA%2bnltk1YpO6Mwbeo%3d"
"34CDPFA-5614";"Mid-Year";"8/12/2020";"8/12/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=GzLN7hP7Lo8hXwJViQWViGY63ls73I2SuTAasgCvb8s%3d"
"34CDPFA-5614";"Renewal";"10/31/2019";"10/31/2019";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=B21eSvbXMaEXse%2fpSp8v6g%3d%3d"
"34CDPFA-5614";"Mid-Year";"6/11/2019";"6/11/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=t3eQM8GVv%2f5lE3Z%2bqncvhA%3d%3d"
"34CDPFA-5614";"Renewal";"11/7/2018";"11/7/2018";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=26CHhiabi%2fvAk1tLoa2awh96bv15Cyw4zbPS2mCk0cQ%3d"
"34CDPFA-5614";"Recurring";"5/11/2018";"5/11/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=u7Giiu%2fmhp%2bK%2fZjSCiJQ7fQFIvQebW5umYHuxp1W26I%3d"
"34CDPFA-5614";"Renewal";"11/9/2017";"11/9/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=xp7v%2fQxhG6reK%2fUVYopqKmc%2bZtlP5gP17%2fPZ1KrW%2fr4%3d"
"34CEIFE-1084";"Mid-Year";"8/31/2023";"8/31/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=5gSttBQSpxSApi1GErdMt3AOYtYxt%2fNDB%2fzfNRLZkcA%3d"
"34CEIFE-1084";"Follow Up";"2/23/2023";"2/23/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=i3BsC60D3Vv%2bRYd%2f%2bLmmAYxWbri%2beD2V%2bBZdVb8otY8%3d"
"34CEIFE-1084";"Renewal";"1/25/2023";"1/25/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=DKWcpNak4%2f1zk1wLuOwmWM%2b7Fspqs19Kc0dsOUjEzk0%3d"
"34CEIFE-1084";"Mid-Year";"8/15/2022";"8/15/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=YaZshV53clq1WF9G8vCwAhXaaNlhXOPR%2f7lYbwxgSvY%3d"
"34CEIFE-1084";"Follow Up";"3/15/2022";"3/15/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=UMN%2fqNeEP0eTT8kekM5NRByfBhx4OU2pPsy30exytvk%3d"
"34CEIFE-1084";"Renewal";"2/23/2022";"2/23/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=2otOc%2fKRRIJ0CxyAJfK%2fX4UEGhkTFbOwGrS%2brq412NE%3d"
"34CEIFE-1084";"Follow Up";"10/29/2021";"10/29/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=v8V9fCrwusM73K6lzrkmHNnZL0hgcgPrXOJDSy%2b1l1w%3d"
"34CEIFE-1084";"Follow Up";"8/25/2021";"8/25/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=gdmW%2fDtHV%2b81NdXVVKk%2f19Gk6OffusIwDQ1KSiRzIZA%3d"
"34CEIFE-1084";"Mid-Year";"8/11/2021";"8/11/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=IpYdYBOoNSBXC4V%2biD5V%2f4o3Q7dfr6Z07NeQEHyCyVw%3d"
"34CEIFE-1084";"Renewal";"12/9/2020";"12/9/2020";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=H81mGZnpAU4oXKhJ12AmrPo2HQMPtHBK%2f1ai9VbJVuM%3d"
