"ID";"Severity";"Inspection Type";"Date";"Deficiency Type";"Resolved";"Inspection URL"
44898;"High";"Complaint";"1/14/2022";"Staff Requirements";"On Site";
44898;"High";"Complaint";"1/14/2022";"Direct Supervision";"On Site";
44898;"High";"Complaint";"1/14/2022";"Ratios";"On Site";
44898;"High";"Complaint";"1/14/2022";"Fire Safety";"On Site";
44898;"High";"Complaint";"1/14/2022";"Electrical Sources";"On Site";
44898;"Medium";"Complaint";"1/14/2022";"Indoor Space and Conditions - Environmental Hazards";"Pending";
44898;"High";"Complaint";"1/14/2022";"Indoor Space and Conditions - Environmental Hazards";"On Site";
44898;"High";"Complaint";"1/14/2022";"Rest Equipment";"On Site";
44898;"Medium";"Complaint";"1/14/2022";"Food Preperation";"On Site";
44898;"High";"Complaint";"8/31/2021";"Direct Supervision";"Yes";
44898;"High";"Complaint";"8/31/2021";"Ratios";"Yes";
44898;"High";"Complaint";"8/13/2021";"Direct Supervision";"On Site";
44898;"High";"Complaint";"8/13/2021";"Ratios";"On Site";
44898;"High";"Complaint";"1/14/2021";"Direct Supervision";"On Site";
44898;"High";"Initial Application";"12/11/2020";"Center Definitions";"Yes";
44898;"High";"Initial Application";"12/11/2020";"Reporting of Incidents";"Yes";
44898;"High";"Initial Application";"12/11/2020";"Direct Supervision";"Yes";
44898;"High";"Initial Application";"12/11/2020";"Diapering";"Yes";
44898;"High";"Initial Application";"12/11/2020";"Food Storage";"Yes";
44898;"High";"Initial Application";"12/11/2020";"Sleeping";"Yes";
5758;"High";"Annual Review";"4/28/2023";"Direct Supervision";"Yes";"https://www.scchildcare.org/InspectionReports/13944/p16845_av_04-28-23.pdf"
5758;"High";"Annual Review";"4/28/2023";"Direct Supervision";"Yes";"https://www.scchildcare.org/InspectionReports/13944/p16845_av_04-28-23.pdf"
5758;"High";"Annual Review";"4/28/2023";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/13944/p16845_av_04-28-23.pdf"
5758;"High";"Annual Review";"4/28/2023";"63-13-40 Background checks for employment";"Yes";"https://www.scchildcare.org/InspectionReports/13944/p16845_av_04-28-23.pdf"
5758;"High";"Annual Review";"8/22/2022";"Staff Records";"Yes";
5758;"Medium";"Annual Review";"8/22/2022";"Staff Records";"Yes";
5758;"High";"Annual Review";"8/22/2022";"Staff Requirements";"Yes";
5758;"High";"Annual Review";"8/22/2022";"Ratios";"Yes";
5758;"High";"Annual Review";"8/22/2022";"63-13-40 Background checks for employment";"Yes";
7821;"High";"Complaint";"2/24/2023";"Staff Requirements";"Pending";"https://www.scchildcare.org/InspectionReports/13635/851_cv_02-24-23.pdf"
7821;"Low";"Annual Review";"8/18/2021";"Staff Records";"Yes";"https://www.scchildcare.org/InspectionReports/6214/851_fu_08182021.pdf"
46151;"High";"Complaint";"8/10/2023";"Reporting of Incidents";"On Site";
46151;"Medium";"Complaint";"8/10/2023";"Sanitation";"On Site";
46151;"High";"Complaint";"8/10/2023";"Meal Requirements";"On Site";
46151;"High";"Complaint";"8/10/2023";"Food Storage";"On Site";
46151;"Medium";"Renewal Application";"7/19/2023";"Child Records";"Yes";
46151;"Medium";"Renewal Application";"7/19/2023";"Staff Requirements";"On Site";
46151;"Medium";"Renewal Application";"7/19/2023";"Sanitation";"On Site";
46151;"High";"Renewal Application";"7/19/2023";"Cleaning, Storage, and Handling of Food Utensils and Equipment";"On Site";
46151;"High";"Renewal Application";"7/13/2023";"Staff Health";"On Site";
46151;"Medium";"Renewal Application";"7/13/2023";"Staff Health";"On Site";
46151;"High";"Complaint Follow Up";"6/28/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/15348/p25367_fu_6-28-23.pdf"
46151;"High";"Complaint Follow Up";"6/28/2023";"Feeding, Eating, and Drinking";"Pending";"https://www.scchildcare.org/InspectionReports/15348/p25367_fu_6-28-23.pdf"
46151;"High";"Complaint Follow Up";"6/28/2023";"Feeding Chairs";"Pending";"https://www.scchildcare.org/InspectionReports/15348/p25367_fu_6-28-23.pdf"
46151;"High";"Complaint";"5/22/2023";"Center Definitions";"Yes";"https://www.scchildcare.org/InspectionReports/14519/p25367_com_05-22-23.pdf"
46151;"High";"Complaint";"5/22/2023";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/14519/p25367_com_05-22-23.pdf"
46151;"High";"Complaint";"5/22/2023";"Indoor Space and Conditions - Environmental Hazards";"Pending";"https://www.scchildcare.org/InspectionReports/14519/p25367_com_05-22-23.pdf"
46151;"High";"Complaint";"4/28/2023";"Fire Safety";"Yes";
46151;"High";"Complaint";"4/28/2023";"Rest Equipment";"Yes";
46151;"High";"Complaint";"4/26/2023";"Meal Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/13959/p25367_com_04-26-23.pdf"
46151;"High";"Complaint";"4/17/2023";"Direct Supervision";"On Site";
46151;"High";"Annual Review";"4/10/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/14166/p25367_av_04-10-23.pdf"
46151;"Medium";"Annual Review";"4/10/2023";"Diapering";"Pending";"https://www.scchildcare.org/InspectionReports/14166/p25367_av_04-10-23.pdf"
46151;"Medium";"Annual Review";"4/10/2023";"Outdoor Space";"Pending";"https://www.scchildcare.org/InspectionReports/14166/p25367_av_04-10-23.pdf"
46151;"High";"Annual Review";"4/10/2023";"Feeding, Eating, and Drinking";"Pending";"https://www.scchildcare.org/InspectionReports/14166/p25367_av_04-10-23.pdf"
46151;"Medium";"Complaint";"3/17/2023";"Child Records";"Yes";"https://www.scchildcare.org/InspectionReports/13597/p25367_cv_03-17-23.pdf"
46151;"High";"Complaint";"3/17/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/13597/p25367_cv_03-17-23.pdf"
46151;"High";"Complaint";"3/17/2023";"Indoor Space and Conditions - Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/13597/p25367_cv_03-17-23.pdf"
46151;"High";"Complaint";"3/17/2023";"Feeding, Eating, and Drinking";"Yes";"https://www.scchildcare.org/InspectionReports/13597/p25367_cv_03-17-23.pdf"
46151;"High";"Complaint";"3/1/2023";"Center Definitions";"On Site";"https://www.scchildcare.org/InspectionReports/13596/p25367_cv_03-01-23.pdf"
46151;"High";"Complaint";"3/1/2023";"Reporting of Incidents";"On Site";"https://www.scchildcare.org/InspectionReports/13596/p25367_cv_03-01-23.pdf"
46151;"High";"Complaint";"3/1/2023";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/13596/p25367_cv_03-01-23.pdf"
46151;"High";"Complaint";"3/1/2023";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/13596/p25367_cv_03-01-23.pdf"
46151;"Medium";"Complaint";"3/1/2023";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/13596/p25367_cv_03-01-23.pdf"
46151;"High";"Complaint";"3/1/2023";"63-13-40 Background checks for employment";"On Site";"https://www.scchildcare.org/InspectionReports/13596/p25367_cv_03-01-23.pdf"
46151;"High";"Complaint Follow Up";"12/14/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/12528/p25367_fu_12-14-22.pdf"
46151;"High";"Complaint";"10/19/2022";"Center Definitions";"Yes";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"High";"Complaint";"10/19/2022";"Confidentiality";"On Site";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"High";"Complaint";"10/19/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"High";"Complaint";"10/19/2022";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"Medium";"Complaint";"10/19/2022";"Diapering";"On Site";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"High";"Complaint";"10/19/2022";"Staff Health";"On Site";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"Medium";"Complaint";"10/19/2022";"Outdoor Space";"On Site";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"High";"Complaint";"10/19/2022";"63-13-40 Background checks for employment";"On Site";"https://www.scchildcare.org/InspectionReports/12341/25367_com_10-19-22.pdf"
46151;"High";"Annual Review";"9/28/2022";"Staff Health";"On Site";"https://www.scchildcare.org/InspectionReports/11294/25367_sv_09-28-22.pdf"
46151;"High";"Annual Review";"9/28/2022";"Food Storage";"Yes";"https://www.scchildcare.org/InspectionReports/11294/25367_sv_09-28-22.pdf"
46151;"Medium";"Annual Review";"9/28/2022";"Food Storage";"Yes";"https://www.scchildcare.org/InspectionReports/11294/25367_sv_09-28-22.pdf"
46151;"High";"Annual Review";"9/28/2022";"Feeding, Eating, and Drinking";"Yes";"https://www.scchildcare.org/InspectionReports/11294/25367_sv_09-28-22.pdf"
46151;"High";"Annual Review";"9/28/2022";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/11294/25367_sv_09-28-22.pdf"
46151;"High";"Complaint";"4/18/2022";"Fire Safety";"Yes";"https://www.scchildcare.org/InspectionReports/8886/25367_comp_4-18-22.pdf"
46151;"High";"Complaint Follow Up";"3/30/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Complaint Follow Up";"3/30/2022";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"Medium";"Complaint Follow Up";"3/30/2022";"Sanitation";"On Site";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Complaint Follow Up";"3/30/2022";"Diapering";"On Site";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Complaint Follow Up";"3/30/2022";"Staff Health";"On Site";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Complaint Follow Up";"3/30/2022";"Rest Equipment";"Yes";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Complaint Follow Up";"3/30/2022";"Feeding, Eating, and Drinking";"On Site";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Initial Application Follow Up";"3/30/2022";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"Medium";"Initial Application Follow Up";"3/30/2022";"Sanitation";"On Site";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Initial Application Follow Up";"3/30/2022";"Stimulation & Nurturing";"Yes";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"Medium";"Initial Application Follow Up";"3/30/2022";"Stimulation & Nurturing";"Yes";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Initial Application Follow Up";"3/30/2022";"Feeding, Eating, and Drinking";"Yes";"https://www.scchildcare.org/InspectionReports/8405/25367_comp_3-30-22.pdf"
46151;"High";"Complaint";"3/24/2022";"Center Definitions";"Yes";"https://www.scchildcare.org/InspectionReports/8199/25367_comp_3-24-22.pdf"
46151;"High";"Complaint";"3/24/2022";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/8199/25367_comp_3-24-22.pdf"
46151;"High";"Complaint";"3/24/2022";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/8199/25367_comp_3-24-22.pdf"
46151;"High";"Complaint";"3/24/2022";"Feeding, Eating, and Drinking";"Yes";"https://www.scchildcare.org/InspectionReports/8199/25367_comp_3-24-22.pdf"
46151;"High";"Complaint";"3/24/2022";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/8199/25367_comp_3-24-22.pdf"
46151;"High";"Complaint";"3/24/2022";"63-13-40 Background checks for employment";"Yes";"https://www.scchildcare.org/InspectionReports/8199/25367_comp_3-24-22.pdf"
46151;"High";"Initial Application Follow Up";"3/22/2022";"Ratios";"Yes";
46151;"High";"Initial Application Follow Up";"3/22/2022";"Staff Health";"Yes";
46151;"High";"Initial Application Follow Up";"3/21/2022";"Center Definitions";"Yes";
46151;"High";"Initial Application Follow Up";"3/21/2022";"Staff Requirements";"Yes";
46151;"High";"Initial Application Follow Up";"3/21/2022";"Ratios";"Yes";
46151;"Medium";"Initial Application Follow Up";"3/21/2022";"Staff Health";"Yes";
46151;"High";"Initial Application Follow Up";"3/21/2022";"63-13-40 Background checks for employment";"Yes";
46151;"High";"Complaint";"3/16/2022";"Center Definitions";"Yes";"https://www.scchildcare.org/InspectionReports/8198/25367_comp_3-16-22.pdf"
46151;"High";"Complaint";"3/16/2022";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/8198/25367_comp_3-16-22.pdf"
46151;"High";"Complaint";"3/16/2022";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/8198/25367_comp_3-16-22.pdf"
46151;"High";"Complaint";"3/16/2022";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/8198/25367_comp_3-16-22.pdf"
46151;"High";"Complaint";"3/16/2022";"63-13-40 Background checks for employment";"Yes";"https://www.scchildcare.org/InspectionReports/8198/25367_comp_3-16-22.pdf"
46151;"High";"Complaint";"2/25/2022";"Parent Access and Communication";"On Site";
46151;"High";"Complaint";"2/25/2022";"Direct Supervision";"On Site";
46151;"High";"Complaint";"2/24/2022";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/7986/25367_comp_2-24-22.pdf"
46151;"High";"Complaint";"2/24/2022";"63-13-40 Background checks for employment";"Yes";"https://www.scchildcare.org/InspectionReports/7986/25367_comp_2-24-22.pdf"
46151;"High";"Complaint";"1/5/2022";"Discipline and Behavior Management";"On Site";"https://www.scchildcare.org/InspectionReports/8020/25367_comp_1-5-22.pdf"
41958;"N/A";"Annual Review";"4/13/2023";"Provisions of the Registration";"Yes";"https://www.scchildcare.org/InspectionReports/13751/24783_av_04-13-23.pdf"
43708;"High";"Renewal Application";"12/12/2022";"63-13-825 Training for Daycare Operators and Workers";"Yes";
3557;"High";"Renewal Application";"6/24/2021";"63-13-825 Training for Daycare Operators and Workers";"Yes";
618;"Medium";"Annual Review";"10/6/2022";"Outdoor Space";"Yes";"https://www.scchildcare.org/InspectionReports/12637/p15801_av_10-06-22.pdf"
618;"High";"Renewal Application";"5/3/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/8871/15801_ren_5-3-22.pdf"
22775;"High";"Annual Review";"7/10/2023";"Direct Supervision";"On Site";
22775;"High";"Annual Review";"7/10/2023";"Ratios";"On Site";
22775;"High";"Renewal Application";"5/22/2023";"Direct Supervision";"On Site";
22775;"High";"Annual Review";"7/12/2022";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/9576/r22090_annual_07122022.pdf"
22775;"Medium";"Annual Review";"7/12/2022";"Indoor Space and Conditions - Environmental Hazards";"Yes";"https://www.scchildcare.org/InspectionReports/9576/r22090_annual_07122022.pdf"
22775;"High";"Annual Review";"10/13/2021";"Ratios";"On Site";
22775;"High";"Renewal Application";"6/4/2021";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/5645/r22090_renewal_06042021.pdf"
1808;"High";"Annual Review";"7/18/2023";"Diapering";"Pending";
1808;"High";"Annual Review";"12/6/2022";"Reporting of changes affecting License/Approval/Registration";"Yes";"https://www.scchildcare.org/InspectionReports/11473/382_av_12-06-22.pdf"
1863;"Medium";"Annual Review";"6/13/2023";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/14432/11338-sv-june-13-2023.pdf"
1863;"High";"Annual Review";"6/13/2023";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/14432/11338-sv-june-13-2023.pdf"
1863;"Medium";"Annual Review";"3/21/2022";"Furniture, Toys, and Recreational Equipment";"Yes";"https://www.scchildcare.org/InspectionReports/8227/11338-sv-march-21-2022.pdf"
1863;"High";"Annual Review";"3/21/2022";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/8227/11338-sv-march-21-2022.pdf"
1863;"High";"Annual Review Follow Up";"11/9/2021";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/6718/11338-follow-up-november-9-2021.pdf"
1863;"High";"Annual Review Follow Up";"11/9/2021";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/6718/11338-follow-up-november-9-2021.pdf"
1863;"High";"Annual Review Follow Up";"11/9/2021";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/6718/11338-follow-up-november-9-2021.pdf"
1863;"High";"Annual Review";"8/10/2021";"Fire Safety";"Yes";"https://www.scchildcare.org/InspectionReports/6687/11338-sv-august-10-2021.pdf"
1863;"High";"Annual Review";"8/10/2021";"Indoor Space and Conditions - Environmental Hazards";"Yes";"https://www.scchildcare.org/InspectionReports/6687/11338-sv-august-10-2021.pdf"
9341;"Medium";"Annual Review";"12/14/2021";"Diapering";"On Site";
20244;"High";"Complaint";"4/13/2023";"Diapering";"On Site";"https://www.scchildcare.org/InspectionReports/14263/23245_cv_04-13-23.pdf"
20244;"High";"Complaint";"4/13/2023";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/14263/23245_cv_04-13-23.pdf"
20244;"High";"Renewal Application";"10/11/2022";"Staff Requirements";"Yes";
20244;"High";"Renewal Application";"8/18/2022";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/11903/23245_rv_8-18-22.pdf"
20244;"High";"Complaint";"10/1/2020";"Center Definitions";"On Site";"https://www.scchildcare.org/InspectionReports/4494/23245_com_10012020.pdf"
20244;"Medium";"Complaint";"10/1/2020";"Staff Records";"On Site";"https://www.scchildcare.org/InspectionReports/4494/23245_com_10012020.pdf"
