"ID";"Inspection Type";"Date";"Inspection URL"
32525;"Renewal Application";"3/14/2023";"https://www.scchildcare.org/InspectionReports/13529/cc032525_ren_03-14-23.pdf"
32525;"Annual Review";"2/6/2023";"https://www.scchildcare.org/InspectionReports/14681/p3247_av_02-06-23.pdf"
32525;"Annual Review";"3/21/2022";"https://www.scchildcare.org/InspectionReports/8387/23348_sv_3-21-22.pdf"
32525;"Annual Review";"9/13/2021";"https://www.scchildcare.org/InspectionReports/6399/23348_sv_09132021.pdf"
32525;"Initial Application";"3/23/2021";"https://www.scchildcare.org/InspectionReports/4839/23348_ren_03232021.pdf"
34308;"Renewal Application";"4/28/2023";"https://www.scchildcare.org/InspectionReports/14184/cc034308_ren_04-28-23.pdf"
34308;"Annual Review";"2/10/2023";"https://www.scchildcare.org/InspectionReports/14695/p23513_av_02-10-23.pdf"
34308;"Complaint";"9/8/2022";"https://www.scchildcare.org/InspectionReports/12319/23513_com_09-08-22.pdf"
34308;"Annual Review";"8/24/2022";"https://www.scchildcare.org/InspectionReports/11357/23513_sv_08-24-22.pdf"
34308;"Complaint";"1/19/2022";"https://www.scchildcare.org/InspectionReports/8670/23513_comp_1-19-22.pdf"
34308;"Annual Review";"9/24/2021";"https://www.scchildcare.org/InspectionReports/6362/23513_sv_09242021.pdf"
34308;"Initial Application";"5/26/2021";"https://www.scchildcare.org/InspectionReports/5083/23513_ren_05262021.pdf"
30786;"Annual Review";"4/19/2022";"https://www.scchildcare.org/InspectionReports/8650/23097_sv_4-19-22.pdf"
30786;"Initial Application";"12/10/2021";"https://www.scchildcare.org/InspectionReports/7185/23097_ren_12102021.pdf"
30786;"Annual Review";"9/13/2021";"https://www.scchildcare.org/InspectionReports/6401/23097_sv__09132021.pdf"
46716;"Review";"3/2/2023";"https://www.scchildcare.org/InspectionReports/13042/25557-sv-march-2-2023.pdf"
45718;"Complaint";"2/24/2023";"https://www.scchildcare.org/InspectionReports/14001/25213_cv_02-24-23.pdf"
45718;"Initial Application";"1/9/2023";"https://www.scchildcare.org/InspectionReports/12226/25213_ren_01-09-23.pdf"
45718;"Annual Review";"11/14/2022";"https://www.scchildcare.org/InspectionReports/11913/25213_fu_11-14-22.pdf"
45718;"Complaint";"9/12/2022";"https://www.scchildcare.org/InspectionReports/10895/25213_cv_09122022.pdf"
45718;"Annual Review";"5/11/2022";"https://www.scchildcare.org/InspectionReports/9180/25213_sv_05112022.pdf"
45718;"Annual Review";"11/16/2021";"https://www.scchildcare.org/InspectionReports/7495/25213_sv_11162021.pdf"
45718;"Initial Application";"8/30/2021";"https://www.scchildcare.org/InspectionReports/6022/25213_renfu_08302021.pdf"
9697;"Renewal Application";"12/9/2022";"https://www.scchildcare.org/InspectionReports/12893/l17655_renewal_12092022.pdf"
9697;"Annual Review";"6/9/2022";"https://www.scchildcare.org/InspectionReports/10744/l17655_annual_06092022.pdf"
9697;"Annual Review";"12/9/2021";"https://www.scchildcare.org/InspectionReports/10745/l17655_annual_12092021.pdf"
9697;"Annual Review";"12/9/2021";"https://www.scchildcare.org/InspectionReports/11807/l17655_annual_12092021.pdf"
6973;"Renewal Application";"5/15/2023";"https://www.scchildcare.org/InspectionReports/15041/24075-renewal-may-15-2023.pdf"
6973;"Annual Review";"2/23/2023";"https://www.scchildcare.org/InspectionReports/12907/24075-sv-february-23-2023.pdf"
6973;"Annual Review";"3/11/2022";"https://www.scchildcare.org/InspectionReports/7922/24075-sv-march-11-2022.pdf"
6973;"Annual Review";"10/11/2021";"https://www.scchildcare.org/InspectionReports/5869/24075-sv-october-11-2021.pdf"
3554;"Annual Review";"2/23/2023";"https://www.scchildcare.org/InspectionReports/12905/597-sv-february-23-2023.pdf"
3554;"Initial Application";"9/22/2022";"https://www.scchildcare.org/InspectionReports/10438/597-renewal-september-22-2022.pdf"
3554;"Annual Review";"2/23/2022";"https://www.scchildcare.org/InspectionReports/7791/597-sv-february-23-2022.pdf"
3554;"Annual Review";"10/7/2021";"https://www.scchildcare.org/InspectionReports/5812/597-sv-october-7-2021.pdf"
3554;"Initial Application";"9/21/2020";"https://www.scchildcare.org/InspectionReports/4334/597-renewal-september-21-2020.pdf"
8768;"Initial Application";"8/24/2022";"https://www.scchildcare.org/InspectionReports/10672/l24058_renewal_08242022.pdf"
8768;"Annual Review";"12/8/2021";"https://www.scchildcare.org/InspectionReports/9314/a24058_annual_12082021.pdf"
8768;"Annual Review";"9/27/2021";"https://www.scchildcare.org/InspectionReports/10709/l24058_annual_09272022.pdf"
43863;"Annual Review";"5/18/2022";"https://www.scchildcare.org/InspectionReports/9217/24958_sv_05-18-22.pdf"
43863;"Annual Review";"11/10/2021";"https://www.scchildcare.org/InspectionReports/8596/24958_sv_11-10-21.pdf"
43863;"Initial Application";"7/18/2021";"https://www.scchildcare.org/InspectionReports/5502/24958_ren_07182021.pdf"
43863;"Initial Application";"7/12/2021";"https://www.scchildcare.org/InspectionReports/6385/24958_ren_07122021.pdf"
672;"Review";"3/15/2023";"https://www.scchildcare.org/InspectionReports/13302/l381_annual_03152023.pdf"
672;"Annual Review";"4/21/2022";"https://www.scchildcare.org/InspectionReports/10411/l381_annual_04212022.pdf"
672;"Annual Review";"10/21/2021";"https://www.scchildcare.org/InspectionReports/7819/a381_annual_10212021.pdf"
11030;"Renewal Application";"10/11/2022";"https://www.scchildcare.org/InspectionReports/13964/p952_ren_10-11-22.pdf"
11030;"Annual Review";"3/29/2022";"https://www.scchildcare.org/InspectionReports/8395/952_sv_3-29-22.pdf"
11030;"Annual Review";"10/19/2021";"https://www.scchildcare.org/InspectionReports/7991/952_sv_10-19-21.pdf"
11030;"Initial Application";"11/19/2020";"https://www.scchildcare.org/InspectionReports/4636/952_ren_11092020.pdf"
34637;"Annual Review";"10/19/2021";"https://www.scchildcare.org/InspectionReports/7992/23517_sv_10-19-21.pdf"
34637;"Initial Application";"7/12/2021";"https://www.scchildcare.org/InspectionReports/6515/23517_ren_07122021.pdf"
6273;"Annual Review";"10/26/2022";"https://www.scchildcare.org/InspectionReports/12694/p756_av_10-26-22.pdf"
6273;"Annual Review";"11/17/2021";"https://www.scchildcare.org/InspectionReports/8023/756_sv_11-17-21.pdf"
6273;"Initial Application";"7/7/2021";"https://www.scchildcare.org/InspectionReports/5507/756_ren_07072021.pdf"
34594;"Annual Review";"10/26/2022";"https://www.scchildcare.org/InspectionReports/12324/23822_sv_10-26-22.pdf"
34594;"Initial Application";"8/22/2022";"https://www.scchildcare.org/InspectionReports/10335/23822_ren_08-22-22.pdf"
822;"Renewal Application";"5/9/2023";"https://www.scchildcare.org/InspectionReports/15302/cc000822_ren_5-9-23.pdf"
822;"Annual Review";"5/16/2022";"https://www.scchildcare.org/InspectionReports/9203/417_sv_05-16-22.pdf"
822;"Annual Review";"10/19/2021";"https://www.scchildcare.org/InspectionReports/6675/417_sv_10192021.pdf"
822;"Initial Application";"7/12/2021";"https://www.scchildcare.org/InspectionReports/5505/417_ren_07122021.pdf"
37851;"Annual Review";"3/29/2022";"https://www.scchildcare.org/InspectionReports/8404/24182_sv_3-29-22.pdf"
37851;"Annual Review";"12/13/2021";"https://www.scchildcare.org/InspectionReports/7990/24182_sv_12-13-21.pdf"
37851;"Initial Application";"10/14/2021";"https://www.scchildcare.org/InspectionReports/7151/24182_ren_10142021.pdf"
8342;"Renewal Application";"3/28/2023";"https://www.scchildcare.org/InspectionReports/13634/830_ren_03-28-23.pdf"
8342;"Annual Review";"12/1/2022";"https://www.scchildcare.org/InspectionReports/11475/830_av_12-01-22.pdf"
8342;"Annual Review";"11/16/2021";"https://www.scchildcare.org/InspectionReports/7218/830_sv_11162021.pdf"
8342;"Annual Review";"4/23/2021";"https://www.scchildcare.org/InspectionReports/4747/830_fu_04232021.pdf"
8342;"Initial Application";"3/30/2021";"https://www.scchildcare.org/InspectionReports/4746/830_vren_03302021.pdf"
46546;"Complaint Follow Up";"4/10/2023";"https://www.scchildcare.org/InspectionReports/13669/25507_fu_cv_04-10-23.pdf"
46546;"Application";"12/12/2022";"https://www.scchildcare.org/InspectionReports/13364/25507_fe_12-12-22.pdf"
46546;"Complaint";"11/14/2022";"https://www.scchildcare.org/InspectionReports/11569/25507_cv_fu_11-14-22.pdf"
46546;"Complaint";"9/2/2022";"https://www.scchildcare.org/InspectionReports/10265/25507_cv_09022022.pdf"
41276;"Review";"3/14/2023";"https://www.scchildcare.org/InspectionReports/13165/24614_av_03-14-23.pdf"
41276;"Annual Review";"10/27/2022";"https://www.scchildcare.org/InspectionReports/11929/24614_sv_10-27-22.pdf"
41276;"Initial Application";"10/15/2021";"https://www.scchildcare.org/InspectionReports/7345/24614_ren_10152021.pdf"
41276;"Annual Review";"5/18/2021";"https://www.scchildcare.org/InspectionReports/6592/24614l_sv_05182021.pdf"
9432;"Annual Review";"5/16/2023";"https://www.scchildcare.org/InspectionReports/14885/865_av_05-16-23.pdf"
9432;"Annual Review";"10/11/2022";"https://www.scchildcare.org/InspectionReports/11653/865_sv_10-11-22.pdf"
9432;"Initial Application";"5/31/2022";"https://www.scchildcare.org/InspectionReports/9192/cc009432_ren_05312022.pdf"
9432;"Complaint";"5/24/2022";"https://www.scchildcare.org/InspectionReports/9981/865_cv_05242022.pdf"
9432;"Annual Review";"12/8/2021";"https://www.scchildcare.org/InspectionReports/7298/865_sv_12082021.pdf"
9432;"Annual Review";"12/3/2020";"https://www.scchildcare.org/InspectionReports/4359/865l_fu_12032020.pdf"
9432;"Initial Application";"9/29/2020";"https://www.scchildcare.org/InspectionReports/4358/865l_vren_09292020.pdf"
42576;"Annual Review";"6/8/2023";"https://www.scchildcare.org/InspectionReports/15125/25188_av_06-08-23.pdf"
42576;"Initial Application";"12/8/2022";"https://www.scchildcare.org/InspectionReports/11490/25188_rv_12-08-22.pdf"
42576;"Annual Review";"5/3/2022";"https://www.scchildcare.org/InspectionReports/8801/25188_sv_05032022.pdf"
42576;"Annual Review";"12/8/2021";"https://www.scchildcare.org/InspectionReports/7272/25188_sv_12082021.pdf"
42576;"Initial Application";"6/29/2021";"https://www.scchildcare.org/InspectionReports/6179/25188_fe_06292021.pdf"
24462;"Annual Review";"2/22/2023";"https://www.scchildcare.org/InspectionReports/12083/22566-sv-february-22-2023.pdf"
24462;"Initial Application";"7/20/2022";"https://www.scchildcare.org/InspectionReports/9911/22566-renewal-july-20-2022.pdf"
24462;"Annual Review";"5/11/2022";"https://www.scchildcare.org/InspectionReports/9604/22566-sv-may-11-2022.pdf"
24462;"Annual Review";"5/3/2021";"https://www.scchildcare.org/InspectionReports/5418/22566-sv-may-3-2021.pdf"
"CC046224";"ABC";"12/6/2021";"https://www.scchildcare.org/ABCInspectionReports/162/pieces-of-the-puzzle-health-and-safety-inspection.pdf"
8124;"Renewal Application";"5/22/2023";"https://www.scchildcare.org/InspectionReports/15009/823-renewal-may-22-2023.pdf"
8124;"Review";"3/15/2023";"https://www.scchildcare.org/InspectionReports/13329/823-sv-march-15-2023.pdf"
8124;"Review";"3/15/2023";"https://www.scchildcare.org/InspectionReports/13379/823-sv-march-15-2023.pdf"
8124;"Annual Review";"4/29/2022";"https://www.scchildcare.org/InspectionReports/8684/823-sv-april-29-2022.pdf"
8124;"Annual Review";"9/28/2021";"https://www.scchildcare.org/InspectionReports/5736/823-sv-september-28-2021.pdf"
46074;"Complaint";"7/26/2023";"https://www.scchildcare.org/InspectionReports/15551/p25312_cv_07-26-23.pdf"
46074;"Renewal Application";"6/27/2023";"https://www.scchildcare.org/InspectionReports/15305/cc046074_ren_6-27-23.pdf"
46074;"Annual Review";"4/26/2023";"https://www.scchildcare.org/InspectionReports/14232/p25312_av_04-26-23.pdf"
46074;"Complaint";"2/8/2023";"https://www.scchildcare.org/InspectionReports/13822/p25312_com_02-08-23.pdf"
46074;"Annual Review";"4/8/2022";"https://www.scchildcare.org/InspectionReports/13821/p25312_av_04-08-22.pdf"
46074;"Initial Application";"10/22/2021";"https://www.scchildcare.org/InspectionReports/13961/cc046074_fe_10-22-21.pdf"
46074;"Renewal Application";"10/22/2021";"https://www.scchildcare.org/InspectionReports/14553/cc046074_fe_10-22-21.pdf"
46297;"Complaint";"1/9/2023";"https://www.scchildcare.org/InspectionReports/12388/p25448_cv_01-09-23.pdf"
46297;"Complaint";"9/27/2022";"https://www.scchildcare.org/InspectionReports/12674/25448_cv_09-27-22.pdf"
46297;"Review";"8/31/2022";"https://www.scchildcare.org/InspectionReports/12962/25448_sv_08-31-22.pdf"
46297;"Renewal Application";"8/31/2022";"https://www.scchildcare.org/InspectionReports/13627/p25448_fe_08-31-22_r.pdf"
46220;"Annual Review";"4/21/2023";"https://www.scchildcare.org/InspectionReports/14107/p25425_av_04-21-23.pdf"
46220;"Annual Review Follow Up";"4/21/2023";"https://www.scchildcare.org/InspectionReports/14233/p25425_fu_04-21-23.pdf"
46220;"Complaint";"1/24/2023";"https://www.scchildcare.org/InspectionReports/14545/p25425_cv_01-24-23.pdf"
46220;"Annual Review";"10/14/2022";"https://www.scchildcare.org/InspectionReports/12691/25425_sv_10-14-22.pdf"
46855;"Complaint";"7/10/2023";"https://www.scchildcare.org/InspectionReports/15245/p25616_com_7-10-23.pdf"
46855;"Complaint";"6/23/2023";"https://www.scchildcare.org/InspectionReports/15004/"
46855;"Complaint";"6/23/2023";"https://www.scchildcare.org/InspectionReports/15268/p25616_com_6-23-23.pdf"
46855;"Complaint";"5/24/2023";"https://www.scchildcare.org/InspectionReports/14654/p25616_com_05-24-23.pdf"
46855;"Complaint";"5/22/2023";"https://www.scchildcare.org/InspectionReports/14652/p25616_com_05-22-23-2nd-complaint.pdf"
46855;"Complaint";"5/22/2023";"https://www.scchildcare.org/InspectionReports/14653/p25616_com_05-22-23.pdf"
46855;"Complaint";"5/17/2023";"https://www.scchildcare.org/InspectionReports/14244/p25616_com_05-17-23-2.pdf"
46855;"Complaint";"5/17/2023";"https://www.scchildcare.org/InspectionReports/14245/p25616_com_05-17-23.pdf"
46855;"Complaint";"5/9/2023";"https://www.scchildcare.org/InspectionReports/14243/p25616_com_05-09-23.pdf"
46855;"Complaint";"4/24/2023";"https://www.scchildcare.org/InspectionReports/14242/p25616_com_04-24-23.pdf"
46855;"Complaint";"4/5/2023";"https://www.scchildcare.org/InspectionReports/14170/p25616_cv_04-05-23.pdf"
46855;"Complaint";"3/21/2023";"https://www.scchildcare.org/InspectionReports/13607/p25616_cv_03-21-23.pdf"
46855;"Complaint";"3/7/2023";"https://www.scchildcare.org/InspectionReports/13827/p25616_com_03-07-23.pdf"
46855;"Complaint";"3/7/2023";"https://www.scchildcare.org/InspectionReports/14169/p25616_cv_03-07-23.pdf"
46855;"Renewal Application";"3/1/2023";"https://www.scchildcare.org/InspectionReports/13990/p25616_fe_03-01-23.pdf"
6325;"Annual Review";"4/18/2023";"https://www.scchildcare.org/InspectionReports/13870/761-sv-april-18-2023.pdf"
6325;"Annual Review";"6/29/2022";"https://www.scchildcare.org/InspectionReports/9632/761-sv-june-29-2022.pdf"
6325;"Annual Review";"9/29/2021";"https://www.scchildcare.org/InspectionReports/5814/761-sv-september-29-2021.pdf"
6325;"Initial Application";"10/8/2020";"https://www.scchildcare.org/InspectionReports/4470/761-renewal-october-8-2020.pdf"
44406;"Annual Review";"12/19/2022";"https://www.scchildcare.org/InspectionReports/11759/l25068_annual_12192022.pdf"
44406;"Annual Review";"3/21/2022";"https://www.scchildcare.org/InspectionReports/8761/l25068_renewal_03212022.pdf"
44406;"Annual Review";"12/15/2021";"https://www.scchildcare.org/InspectionReports/9489/l25068_annual_12152021.pdf"
44406;"Annual Review";"11/23/2020";"https://www.scchildcare.org/InspectionReports/4467/l25068_full-evaluation_11232020.pdf"
32921;"Annual Review";"3/31/2023";"https://www.scchildcare.org/InspectionReports/14150/p23250_av_03-31-23.pdf"
32921;"Initial Application";"5/3/2022";"https://www.scchildcare.org/InspectionReports/9848/23250_ren_5-3-22.pdf"
32921;"Annual Review";"3/9/2022";"https://www.scchildcare.org/InspectionReports/8624/23250_sv_3-9-22.pdf"
32921;"Annual Review";"12/2/2021";"https://www.scchildcare.org/InspectionReports/8209/23250_sv_12-2-21.pdf"
32921;"Initial Application";"9/16/2020";"https://www.scchildcare.org/InspectionReports/5080/23250_ren_09162020.pdf"
39450;"Review";"1/10/2023";"https://www.scchildcare.org/InspectionReports/13188/24990_av_01-10-23.pdf"
39450;"Annual Review";"5/19/2022";"https://www.scchildcare.org/InspectionReports/10617/24990_sv_05_19_2022.pdf"
39450;"Initial Application";"10/20/2021";"https://www.scchildcare.org/InspectionReports/7601/24990l_vrn_10202021.pdf"
39450;"Annual Review";"10/7/2021";"https://www.scchildcare.org/InspectionReports/7595/24990l_fu_10072021.pdf"
46414;"Annual Review";"5/16/2023";"https://www.scchildcare.org/InspectionReports/14895/25494_av_05-16-23.pdf"
46414;"Annual Review";"10/24/2022";"https://www.scchildcare.org/InspectionReports/11936/25494_sv_10-24-22.pdf"
46414;"Initial Application";"8/15/2022";"https://www.scchildcare.org/InspectionReports/9875/25494_fe_08152022.pdf"
6314;"Annual Review";"3/31/2023";"https://www.scchildcare.org/InspectionReports/14130/p760_av_03-31-23.pdf"
6314;"Initial Application";"5/19/2022";"https://www.scchildcare.org/InspectionReports/9111/760_ren_05-19-22.pdf"
6314;"Annual Review";"12/16/2021";"https://www.scchildcare.org/InspectionReports/8503/760_sv_12-16-21.pdf"
6314;"Initial Application";"10/22/2021";"https://www.scchildcare.org/InspectionReports/6833/760_ren_10222021.pdf"
38891;"Renewal Application";"2/3/2023";"https://www.scchildcare.org/InspectionReports/13816/l25196_renewal_02032023.pdf"
38891;"Annual Review";"11/10/2021";"https://www.scchildcare.org/InspectionReports/10760/l25196_annual_11102021.pdf"
39540;"Annual Review";"9/6/2023";"https://www.scchildcare.org/InspectionReports/15468/24392-sv-september-6-2023.pdf"
39540;"Initial Application";"9/14/2022";"https://www.scchildcare.org/InspectionReports/11955/24392-renewal-september-14-2022.pdf"
