"InspectionId";"ProviderId";"InspectionType";"InspectionStartDate";"InspectionStartTime";"InspectionEndDate";"InspectionEndTime";"ReportFilename"
323388;203056;"Initial Application";"2022-10-20";"15:38:00";"2022-10-20";"16:26:00";"203056_323388.pdf"
213535;942;"Renewal Application";"2016-02-19";"14:20:00";"2016-02-19";"15:35:00";"942_213535.pdf"
217453;942;"Investigation";"2016-10-20";"11:00:00";"2016-10-20";"11:30:00";"942_217453.pdf"
138603;942;"Renewal Application";"2015-01-12";"14:50:00";"2015-01-12";"15:45:00";"942_138603.pdf"
53337;942;"Renewal Application";"2014-02-24";"14:45:00";"2014-02-24";"15:50:00";"942_53337.pdf"
15476;942;"Renewal Application";"2013-01-17";"14:40:00";"2013-01-17";"15:40:00";"942_15476.pdf"
5545;942;"Renewal Application";"2012-02-13";"14:50:00";"2012-02-13";"16:55:00";"942_5545.pdf"
218103;942;"Renewal Application";"2017-02-08";"14:45:00";"2017-02-08";"15:45:00";"942_218103.pdf"
243005;942;"Renewal Application";"2018-03-22";"14:45:00";"2018-03-22";"15:55:00";"942_243005.pdf"
246470;942;"Investigation";"2018-09-13";"15:00:00";"2018-09-17";"15:00:00";"942_246470.pdf"
246960;942;"Investigation";"2018-10-24";"12:18:00";"2018-11-02";"13:01:00";"942_246960.pdf"
247867;942;"Renewal Application";"2019-01-09";"15:00:00";"2019-01-09";"15:50:00";"942_247867.pdf"
292492;942;"Renewal Application";"2020-01-10";"14:30:00";"2020-01-10";"15:30:00";"942_292492.pdf"
306254;942;"Renewal Application";"2021-02-23";"14:25:00";"2021-02-23";"15:30:00";"942_306254.pdf"
319747;942;"Renewal Application";"2022-02-16";"15:20:00";"2022-02-16";"16:15:00";"942_319747.pdf"
1284;909;"Investigation";"2011-11-02";"07:50:00";"2011-11-02";"08:15:00";"909_1284.pdf"
2301;909;"Investigation";"2011-11-10";"09:15:00";"2011-11-10";"09:40:00";"909_2301.pdf"
2462;909;"Investigation";"2011-11-10";"09:15:00";"2011-11-10";"09:45:00";"909_2462.pdf"
3321;909;"Investigation";"2011-11-29";"12:27:00";"2011-11-29";"12:37:00";"909_3321.pdf"
4602;909;"Investigation";"2011-12-14";"07:25:00";"2011-12-14";"07:50:00";"909_4602.pdf"
6243;909;"Investigation";"2012-01-19";"08:52:00";"2012-01-19";"09:05:00";"909_6243.pdf"
6968;909;"Investigation";"2012-02-22";"09:22:00";"2012-02-22";"09:48:00";"909_6968.pdf"
8658;909;"Investigation";"2012-04-04";"12:50:00";"2012-04-04";"13:15:00";"909_8658.pdf"
10618;909;"Investigation";"2012-06-07";"13:05:00";"2012-06-07";"13:45:00";"909_10618.pdf"
11142;909;"Investigation";"2012-07-25";"13:30:00";"2012-07-25";"13:52:00";"909_11142.pdf"
12162;909;"Investigation";"2012-08-16";"11:50:00";"2012-08-17";"13:00:00";"909_12162.pdf"
12730;909;"Renewal Application";"2012-10-29";"08:25:00";"2012-10-29";"09:55:00";"909_12730.pdf"
13727;909;"Investigation";"2012-10-09";"07:45:00";"2012-10-09";"08:00:00";"909_13727.pdf"
14527;909;"Investigation";"2012-10-31";"11:00:00";"2012-10-31";"11:10:00";"909_14527.pdf"
95743;909;"Investigation";"2014-05-23";"11:00:00";"2014-05-23";"11:30:00";"909_95743.pdf"
105963;909;"Investigation";"2014-06-03";"13:00:00";"2014-06-03";"14:00:00";"909_105963.pdf"
52090;909;"Renewal Application";"2013-10-14";"09:00:00";"2013-10-14";"10:30:00";"909_52090.pdf"
40973;909;"Investigation";"2013-07-22";"13:15:00";"2013-07-22";"14:10:00";"909_40973.pdf"
14887;909;"Investigation";"2012-11-19";"10:40:00";"2012-11-19";"10:48:00";"909_14887.pdf"
117321;909;"Renewal Application";"2014-10-13";"09:09:00";"2014-10-15";"10:35:00";"909_117321.pdf"
138440;909;"Investigation";"2014-12-08";"10:00:00";"2014-12-08";"10:15:00";"909_138440.pdf"
191958;909;"Investigation";"2015-08-27";"11:00:00";"2015-08-27";"11:45:00";"909_191958.pdf"
192248;909;"Renewal Application";"2015-10-15";"09:10:00";"2015-10-22";"20:45:00";"909_192248.pdf"
202906;909;"Investigation";"2015-11-06";"10:30:00";"2015-11-06";"10:45:00";"909_202906.pdf"
215489;909;"Investigation";"2016-05-09";"12:00:00";"2016-05-09";"13:00:00";"909_215489.pdf"
216660;909;"Investigation";"2016-08-30";"10:20:00";"2016-08-30";"10:35:00";"909_216660.pdf"
217004;909;"Renewal Application";"2016-10-12";"08:50:00";"2016-10-12";"10:10:00";"909_217004.pdf"
217626;909;"Investigation";"2016-11-10";"10:00:00";"2016-11-10";"10:20:00";"909_217626.pdf"
220552;909;"Investigation";"2017-06-19";"10:30:00";"2017-06-19";"11:00:00";"909_220552.pdf"
220707;909;"Investigation";"2017-06-23";"14:00:00";"2017-06-23";"15:00:00";"909_220707.pdf"
221493;909;"Investigation";"2017-08-17";"13:25:00";"2017-08-18";"09:15:00";"909_221493.pdf"
241800;909;"Renewal Application";"2017-10-19";"09:12:00";"2017-10-19";"23:10:00";"909_241800.pdf"
241920;909;"Investigation";"2017-09-25";"12:15:00";"2017-10-05";"14:30:00";"909_241920.pdf"
242448;909;"Investigation";"2017-10-31";"16:07:00";"2017-10-31";"16:15:00";"909_242448.pdf"
243454;909;"Investigation";"2018-01-24";"09:00:00";"2018-01-24";"11:30:00";"909_243454.pdf"
243751;909;"Investigation";"2018-02-15";"10:00:00";"2018-02-15";"11:00:00";"909_243751.pdf"
243766;909;"Investigation";"2018-02-26";"11:39:00";"2018-02-26";"11:40:00";"909_243766.pdf"
245044;909;"Investigation";"2018-05-10";"14:50:00";"2018-05-10";"15:10:00";"909_245044.pdf"
245123;909;"Investigation";"2018-05-15";"09:30:00";"2018-05-15";"10:00:00";"909_245123.pdf"
245208;909;"Investigation";"2018-06-08";"12:50:00";"2018-06-08";"13:25:00";"909_245208.pdf"
246643;909;"Renewal Application";"2018-11-05";"09:30:00";"2018-11-05";"11:30:00";"909_246643.pdf"
247711;909;"Investigation";"2018-11-28";"13:15:00";"2018-12-04";"11:15:00";"909_247711.pdf"
278012;909;"Investigation";"2018-12-28";"11:00:00";"2018-12-28";"12:30:00";"909_278012.pdf"
278165;909;"Investigation";"2019-01-18";"10:02:00";"2019-01-24";"11:30:00";"909_278165.pdf"
278565;909;"Investigation";"2019-03-04";"14:35:00";"2019-03-06";"15:07:00";"909_278565.pdf"
278837;909;"Investigation";"2019-03-12";"10:20:00";"2019-03-12";"10:35:00";"909_278837.pdf"
289682;909;"Investigation";"2019-05-20";"10:00:00";"2019-05-20";"11:00:00";"909_289682.pdf"
290107;909;"Investigation";"2019-06-11";"09:30:00";"2019-06-11";"11:00:00";"909_290107.pdf"
290303;909;"Investigation";"2019-07-01";"13:00:00";"2019-07-24";"13:00:00";"909_290303.pdf"
290586;909;"Investigation";"2019-08-14";"15:00:00";"2019-08-19";"16:20:00";"909_290586.pdf"
290687;909;"Investigation";"2019-07-31";"11:30:00";"2019-07-31";"13:10:00";"909_290687.pdf"
291295;909;"Renewal Application";"2019-11-12";"13:45:00";"2019-11-12";"15:45:00";"909_291295.pdf"
291988;909;"Investigation";"2019-11-12";"15:00:00";"2019-11-12";"15:45:00";"909_291988.pdf"
304201;909;"Investigation";"2020-08-03";"10:15:00";"2020-08-20";"15:00:00";"909_304201.pdf"
304420;909;"Investigation";"2020-09-11";"14:00:00";"2020-09-11";"15:00:00";"909_304420.pdf"
305524;909;"Renewal Application";"2020-12-17";"09:00:00";"2020-12-17";"11:30:00";"909_305524.pdf"
307096;909;"Investigation";"2021-05-03";"15:33:00";"2021-05-03";"15:35:00";"909_307096.pdf"
304886;909;"Investigation";"2020-10-14";"13:32:00";"2020-10-20";"11:20:00";"909_304886.pdf"
307194;909;"Investigation";"2021-05-10";"14:50:00";"2021-05-10";"15:07:00";"909_307194.pdf"
307389;909;"Investigation";"2021-05-24";"13:18:00";"2021-05-24";"14:00:00";"909_307389.pdf"
318355;909;"Investigation";"2021-08-09";"13:20:00";"2021-08-09";"14:40:00";"909_318355.pdf"
318767;909;"Renewal Application";"2021-10-29";"09:49:00";"2021-10-29";"12:00:00";"909_318767.pdf"
319383;909;"Investigation";"2021-11-10";"10:00:00";"2021-11-10";"12:00:00";"909_319383.pdf"
320833;909;"Investigation";"2022-04-13";"13:55:00";"2022-04-13";"14:17:00";"909_320833.pdf"
320921;909;"Investigation";"2022-04-12";"13:30:00";"2022-04-12";"15:14:00";"909_320921.pdf"
321874;909;"Investigation";"2022-06-29";"15:02:00";"2022-07-05";"13:36:00";"909_321874.pdf"
323100;909;"Renewal Application";"2022-10-10";"08:45:00";"2022-10-13";"11:50:00";"909_323100.pdf"
51888;105995;"Initial Application";"2013-09-18";"09:30:00";"2013-09-18";"11:50:00";"105995_51888.pdf"
85071;105995;"Investigation";"2014-04-08";"15:10:00";"2014-04-08";"16:30:00";"105995_85071.pdf"
105980;105995;"Investigation";"2014-06-09";"15:00:00";"2014-06-09";"16:00:00";"105995_105980.pdf"
106486;105995;"Investigation";"2014-07-28";"10:45:00";"2014-07-28";"11:30:00";"105995_106486.pdf"
127523;105995;"Investigation";"2014-10-06";"14:30:00";"2014-10-06";"14:45:00";"105995_127523.pdf"
128214;105995;"Renewal Application";"2015-01-06";"10:15:00";"2015-01-06";"12:30:00";"105995_128214.pdf"
138452;105995;"Investigation";"2014-11-20";"14:20:00";"2014-11-20";"15:50:00";"105995_138452.pdf"
138726;105995;"Investigation";"2014-12-22";"09:50:00";"2014-12-22";"10:25:00";"105995_138726.pdf"
213188;105995;"Renewal Application";"2016-01-07";"09:15:00";"2016-01-07";"11:15:00";"105995_213188.pdf"
139315;105995;"Investigation";"2015-03-18";"08:37:00";"2015-03-18";"09:50:00";"105995_139315.pdf"
215523;105995;"Investigation";"2016-05-11";"13:03:00";"2016-05-11";"13:20:00";"105995_215523.pdf"
216649;105995;"Investigation";"2016-08-09";"09:10:00";"2016-08-09";"13:30:00";"105995_216649.pdf"
217080;105995;"Investigation";"2016-09-13";"14:30:00";"2016-09-13";"15:50:00";"105995_217080.pdf"
217454;105995;"Investigation";"2016-10-06";"10:45:00";"2016-10-06";"11:15:00";"105995_217454.pdf"
217739;105995;"Renewal Application";"2017-01-11";"08:45:00";"2017-01-11";"10:45:00";"105995_217739.pdf"
217893;105995;"Investigation";"2016-11-15";"15:40:00";"2016-11-15";"16:00:00";"105995_217893.pdf"
242051;105995;"Investigation";"2017-09-29";"13:00:00";"2017-09-29";"14:00:00";"105995_242051.pdf"
242689;105995;"Renewal Application";"2017-12-21";"09:00:00";"2018-01-04";"18:50:00";"105995_242689.pdf"
245761;105995;"Investigation";"2018-06-29";"12:40:00";"2018-07-12";"09:45:00";"105995_245761.pdf"
247557;105995;"Renewal Application";"2018-01-22";"09:12:00";"2019-01-22";"11:07:00";"105995_247557.pdf"
291589;105995;"Investigation";"2019-10-07";"10:55:00";"2019-10-07";"14:35:00";"105995_291589.pdf"
292183;105995;"Renewal Application";"2020-01-08";"09:44:00";"2020-01-09";"13:45:00";"105995_292183.pdf"
306205;105995;"Renewal Application";"2021-03-15";"13:54:00";"2021-03-15";"14:00:00";"105995_306205.pdf"
306647;105995;"Renewal Application";"2021-03-18";"09:30:00";"2021-03-18";"12:50:00";"105995_306647.pdf"
319473;105995;"Renewal Application";"2022-02-16";"09:00:00";"2022-02-16";"10:12:00";"105995_319473.pdf"
322210;105995;"Investigation";"2022-08-05";"09:32:00";"2022-08-08";"10:07:00";"105995_322210.pdf"
304792;202544;"Initial Application";"2020-09-30";"12:05:00";"2020-09-30";"14:10:00";"202544_304792.pdf"
307497;202544;"Investigation";"2021-06-07";"10:30:00";"2021-06-07";"10:45:00";"202544_307497.pdf"
319449;202544;"Renewal Application";"2021-12-21";"09:20:00";"2021-12-21";"10:55:00";"202544_319449.pdf"
321730;202544;"Investigation";"2022-06-21";"14:08:00";"2022-06-21";"15:00:00";"202544_321730.pdf"
54021;106422;"Initial Application";"2014-02-04";"10:00:00";"2014-02-04";"11:30:00";"106422_54021.pdf"
160209;106422;"Renewal Application";"2015-08-13";"08:45:00";"2015-08-13";"10:00:00";"106422_160209.pdf"
215039;106422;"Renewal Application";"2016-07-29";"09:45:00";"2016-07-29";"11:00:00";"106422_215039.pdf"
217944;106422;"Investigation";"2016-12-01";"13:50:00";"2016-12-01";"14:25:00";"106422_217944.pdf"
218387;106422;"Investigation";"2017-01-10";"15:03:00";"2017-01-10";"15:50:00";"106422_218387.pdf"
218614;106422;"Investigation";"2017-01-17";"16:24:00";"2017-02-02";"17:56:00";"106422_218614.pdf"
219598;106422;"Renewal Application";"2017-05-11";"10:15:00";"2017-05-17";"14:00:00";"106422_219598.pdf"
244622;106422;"Renewal Application";"2018-07-06";"09:00:00";"2018-07-06";"10:20:00";"106422_244622.pdf"
289334;106422;"Renewal Application";"2019-06-19";"09:00:00";"2019-06-19";"10:30:00";"106422_289334.pdf"
293685;106422;"Renewal Application";"2020-08-13";"09:37:00";"2020-08-13";"11:25:00";"106422_293685.pdf"
307033;106422;"Renewal Application";"2021-05-28";"13:05:00";"2021-05-28";"14:30:00";"106422_307033.pdf"
320982;106422;"Renewal Application";"2022-07-01";"08:33:00";"2022-07-01";"09:43:00";"106422_320982.pdf"
11936;13;"Renewal Application";"2012-09-20";"09:35:00";"2012-09-20";"12:00:00";"13_11936.pdf"
41534;13;"Renewal Application";"2013-09-04";"08:50:00";"2013-09-04";"10:06:00";"13_41534.pdf"
53491;13;"Investigation";"2014-01-03";"13:00:00";"2014-01-03";"13:15:00";"13_53491.pdf"
106091;13;"Investigation";"2014-06-17";"09:00:00";"2014-06-23";"15:30:00";"13_106091.pdf"
106837;13;"Renewal Application";"2014-09-23";"08:55:00";"2014-09-23";"10:45:00";"13_106837.pdf"
191791;13;"Renewal Application";"2015-11-18";"08:55:00";"2015-11-18";"10:30:00";"13_191791.pdf"
191864;13;"Investigation";"2015-08-06";"08:30:00";"2015-08-06";"09:05:00";"13_191864.pdf"
214236;13;"Investigation";"2016-02-16";"14:05:00";"2016-02-16";"14:30:00";"13_214236.pdf"
215292;13;"Investigation";"2016-04-25";"11:00:00";"2016-04-25";"13:30:00";"13_215292.pdf"
216557;13;"Renewal Application";"2016-09-26";"09:08:00";"2016-09-26";"10:30:00";"13_216557.pdf"
217199;13;"Investigation";"2016-09-26";"10:30:00";"2016-09-26";"10:45:00";"13_217199.pdf"
221258;13;"Renewal Application";"2017-09-20";"09:00:00";"2017-09-20";"10:33:00";"13_221258.pdf"
246199;13;"Renewal Application";"2018-10-10";"09:27:00";"2018-10-10";"11:00:00";"13_246199.pdf"
289505;13;"Investigation";"2019-04-25";"10:30:00";"2019-04-25";"12:00:00";"13_289505.pdf"
290811;13;"Renewal Application";"2019-09-17";"09:30:00";"2019-09-17";"11:00:00";"13_290811.pdf"
291804;13;"Investigation";"2019-11-07";"09:10:00";"2019-11-07";"10:50:00";"13_291804.pdf"
292927;13;"Investigation";"2020-01-29";"09:30:00";"2020-01-29";"09:40:00";"13_292927.pdf"
292936;13;"Investigation";"2020-02-17";"13:00:00";"2020-02-17";"13:30:00";"13_292936.pdf"
304773;13;"Renewal Application";"2020-10-23";"09:00:00";"2020-10-23";"10:20:00";"13_304773.pdf"
318387;13;"Renewal Application";"2021-09-08";"08:55:00";"2021-09-08";"11:05:00";"13_318387.pdf"
319239;13;"Investigation";"2021-10-25";"14:33:00";"2021-10-25";"15:02:00";"13_319239.pdf"
18162;104314;"Initial Application";"2013-04-22";"12:30:00";"2013-04-22";"13:45:00";"104314_18162.pdf"
41261;104314;"Renewal Application";"2013-08-07";"10:00:00";"2013-08-07";"12:05:00";"104314_41261.pdf"
41287;104314;"Investigation";"2013-07-24";"09:30:00";"2013-07-24";"10:35:00";"104314_41287.pdf"
53174;104314;"Investigation";"2013-11-15";"08:15:00";"2013-11-20";"16:30:00";"104314_53174.pdf"
11308;121;"Renewal Application";"2012-09-04";"09:15:00";"2012-09-04";"11:30:00";"121_11308.pdf"
40947;121;"Renewal Application";"2013-09-25";"09:40:00";"2013-09-25";"11:35:00";"121_40947.pdf"
106326;121;"Renewal Application";"2014-09-16";"08:00:00";"2014-09-16";"10:00:00";"121_106326.pdf"
138894;121;"Change of Location";"2015-01-08";"11:00:00";"2015-01-08";"12:40:00";"121_138894.pdf"
191350;121;"Renewal Application";"2015-09-17";"09:45:00";"2015-09-17";"12:15:00";"121_191350.pdf"
216142;121;"Renewal Application";"2016-07-29";"08:00:00";"2016-07-29";"10:10:00";"121_216142.pdf"
220795;121;"Renewal Application";"2017-07-31";"09:30:00";"2017-07-31";"12:30:00";"121_220795.pdf"
242676;121;"Investigation";"2017-11-09";"10:42:00";"2017-11-09";"10:49:00";"121_242676.pdf"
245725;121;"Renewal Application";"2018-09-05";"09:45:00";"2018-09-05";"12:45:00";"121_245725.pdf"
247531;121;"Investigation";"2018-11-21";"09:45:00";"2018-11-26";"08:35:00";"121_247531.pdf"
278250;121;"Investigation";"2019-02-06";"10:00:00";"2019-02-06";"10:44:00";"121_278250.pdf"
278251;121;"Investigation";"2019-01-30";"15:36:00";"2019-02-07";"15:42:00";"121_278251.pdf"
290413;121;"Renewal Application";"2019-09-19";"10:27:00";"2019-09-19";"12:51:00";"121_290413.pdf"
291886;121;"Investigation";"2019-10-21";"12:30:00";"2019-11-12";"10:34:00";"121_291886.pdf"
304516;121;"Renewal Application";"2020-10-19";"10:00:00";"2020-10-19";"12:00:00";"121_304516.pdf"
305420;121;"Investigation";"2020-11-16";"12:30:00";"2020-11-16";"12:45:00";"121_305420.pdf"
318077;121;"Renewal Application";"2021-07-19";"10:02:00";"2021-07-19";"12:30:00";"121_318077.pdf"
322181;121;"Renewal Application";"2022-08-29";"10:00:00";"2022-08-29";"12:39:00";"121_322181.pdf"
41769;105931;"Initial Application";"2013-08-20";"14:50:00";"2013-08-20";"16:45:00";"105931_41769.pdf"
52560;105931;"Renewal Application";"2013-12-12";"10:00:00";"2013-12-12";"11:30:00";"105931_52560.pdf"
127820;105931;"Renewal Application";"2014-11-10";"09:54:00";"2014-11-10";"11:30:00";"105931_127820.pdf"
202774;105931;"Renewal Application";"2015-11-19";"10:10:00";"2015-11-19";"11:30:00";"105931_202774.pdf"
217361;105931;"Renewal Application";"2016-11-28";"09:46:00";"2016-11-28";"11:55:00";"105931_217361.pdf"
242235;105931;"Renewal Application";"2017-10-18";"10:20:00";"2017-10-18";"12:40:00";"105931_242235.pdf"
247065;105931;"Renewal Application";"2018-11-02";"08:55:00";"2018-11-02";"10:55:00";"105931_247065.pdf"
291760;105931;"Renewal Application";"2019-11-20";"10:19:00";"2019-11-20";"11:30:00";"105931_291760.pdf"
305551;105931;"Renewal Application";"2020-12-17";"10:40:00";"2020-12-17";"12:08:00";"105931_305551.pdf"
305937;105931;"Investigation";"2021-01-04";"14:43:00";"2021-01-04";"16:00:00";"105931_305937.pdf"
319228;105931;"Renewal Application";"2021-12-07";"09:50:00";"2021-12-07";"10:55:00";"105931_319228.pdf"
318291;105931;"Change of Location";"2021-08-12";"11:00:00";"2021-08-12";"12:00:00";"105931_318291.pdf"
7940;530;"Renewal Application";"2012-04-18";"09:10:00";"2012-04-18";"10:45:00";"530_7940.pdf"
17778;530;"Renewal Application";"2013-04-11";"08:45:00";"2013-04-11";"10:15:00";"530_17778.pdf"
20163;530;"Investigation";"2013-05-06";"10:30:00";"2013-05-06";"10:45:00";"530_20163.pdf"
54565;530;"Renewal Application";"2014-04-08";"08:50:00";"2014-04-08";"11:16:00";"530_54565.pdf"
106056;530;"Investigation";"2014-06-26";"14:30:00";"2014-06-26";"16:00:00";"530_106056.pdf"
149668;530;"Renewal Application";"2015-04-14";"08:50:00";"2015-04-14";"09:55:00";"530_149668.pdf"
159972;530;"Investigation";"2015-04-09";"13:00:00";"2015-04-20";"10:15:00";"530_159972.pdf"
214578;530;"Renewal Application";"2016-04-26";"08:40:00";"2016-04-26";"10:05:00";"530_214578.pdf"
219202;530;"Renewal Application";"2017-04-04";"09:36:00";"2017-04-04";"11:17:00";"530_219202.pdf"
220884;530;"Investigation";"2017-07-06";"13:02:00";"2017-07-06";"13:10:00";"530_220884.pdf"
231625;530;"Investigation";"2017-08-31";"11:00:00";"2017-08-31";"13:00:00";"530_231625.pdf"
243083;530;"Change of Location";"2018-01-11";"10:30:00";"2018-01-11";"11:15:00";"530_243083.pdf"
243781;530;"Investigation";"2018-02-19";"09:00:00";"2018-02-19";"10:00:00";"530_243781.pdf"
243979;530;"Renewal Application";"2018-04-11";"09:00:00";"2018-04-11";"10:42:00";"530_243979.pdf"
244035;530;"Investigation";"2018-03-22";"15:15:00";"2018-03-22";"15:45:00";"530_244035.pdf"
244537;530;"Investigation";"2018-03-28";"09:30:00";"2018-04-20";"16:30:00";"530_244537.pdf"
245549;530;"Investigation";"2018-07-10";"10:00:00";"2018-07-10";"13:00:00";"530_245549.pdf"
246463;530;"Investigation";"2018-09-12";"11:00:00";"2018-09-12";"12:30:00";"530_246463.pdf"
247260;530;"Investigation";"2018-10-29";"10:00:00";"2018-10-29";"10:10:00";"530_247260.pdf"
278933;530;"Renewal Application";"2019-04-29";"09:00:00";"2019-04-29";"10:45:00";"530_278933.pdf"
289442;530;"Investigation";"2019-04-26";"09:00:00";"2019-05-07";"10:15:00";"530_289442.pdf"
289952;530;"Investigation";"2019-06-10";"10:20:00";"2019-06-10";"10:40:00";"530_289952.pdf"
290157;530;"Investigation";"2019-07-01";"15:45:00";"2019-07-01";"16:00:00";"530_290157.pdf"
290541;530;"Investigation";"2019-08-07";"13:00:00";"2019-08-07";"14:00:00";"530_290541.pdf"
293450;530;"Renewal Application";"2020-07-28";"08:55:00";"2020-07-28";"10:35:00";"530_293450.pdf"
304454;530;"Investigation";"2020-09-08";"12:54:00";"2020-09-08";"14:00:00";"530_304454.pdf"
306483;530;"Renewal Application";"2021-03-24";"09:32:00";"2021-03-24";"12:58:00";"530_306483.pdf"
306617;530;"Investigation";"2021-04-06";"15:00:00";"2021-04-06";"15:15:00";"530_306617.pdf"
306911;530;"Investigation";"2021-04-09";"10:00:00";"2021-04-09";"12:00:00";"530_306911.pdf"
