"ID";"Facility_Name";"Address_Street";"Address_City";"Address_County";"Address_State";"Address_zip";"Phone";"Facility_Type";"Capacity";"Status";"Expiration";"License_Number";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Additional_Services";"Gold_Seal_Last_Accreditation_Agency";"Gold_Seal_Last_Accreditation_Effective_Date";"Gold_Seal_Last_Accreditation_Expiration_Date";"VPK_Program";"Faith_Based";"Head_Start";"School_Readiness"
30900;"Nancy's Land Learning Center";"8420 Flagler St";"Miami";"Miami-Dade";"FL";33144;3052202999;"Child Care Facility";51;"Operational";"09/20/2022";"C11MD1334 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
36131;"Kids USA Preschool";"5995 Flagler St";"Miami";"Miami-Dade";"FL";33144;3052640211;"Child Care Facility";93;"Operational";"11/01/2022";"C11MD0602 ";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";;;"After School;Drop In;Food Served;Full Day";"Accredited Professional Preschool Learning Environment";"02/20/2018";"02/20/2023";"Yes";"No";"No";"Yes"
342419;"The 2nd House Academy Corp.";"8510 Flagler St";"Miami";"Miami-Dade";"FL";33144;3054568676;"Child Care Facility";356;"Operational";"06/21/2023";"C11MD2669 ";" 6:30AM - 6:29PM";" 6:30AM - 6:29PM";" 6:30AM - 6:29PM";" 6:30AM - 6:29PM";" 6:30AM - 6:29PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care";"Accredited Professional Preschool Learning Environment";"12/03/2021";"12/03/2026";"Yes";"No";"No";"Yes"
37340;"Lil' Pirates Learning Center";"5790 8th St";"West Miami";"Miami-Dade";"FL";33144;3052668811;"Child Care Facility";52;"Operational";"07/04/2022";"C11MD1514 ";" 6:00AM - 11:30AM";" 6:00AM - 11:30AM";" 6:00AM - 11:30AM";" 6:00AM - 11:30AM";" 6:00AM - 11:30AM";" 6:00AM - 11:30AM";" 6:00AM - 11:30AM";"After School;Before School;Drop In;Full Day;Half Day;Night Care;Weekend Care";;;;"Yes";"No";"No";"Yes"
35741;"Discovery Years Child Care";"410 57th Ave";"Miami";"Miami-Dade";"FL";33144;3052669263;"Child Care Facility";104;"Operational";"01/07/2023";"C11MD0348 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
30339;"Dinsmore Elementary";"7126 Civic Club Dr";"Jacksonville";"Duval";"FL";32219;9049243126;"Child Care Facility";336;"Operational";;"E04DU0177 ";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";;;"Food Served";;;;"Yes";"No";"No";"Yes"
372227;" Fuller Family Day Care Home";"11650 Rainbow Springs Ct";"Jacksonville";"Duval";"FL";32219;9048885722;"Family Day Care Home";10;"Operational";"05/12/2023";"F04DU1656 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
38652;"Young Legends Learning Center, Inc";"7525 New Kings Rd";"Jacksonville";"Duval";"FL";32219;9045031699;"Child Care Facility";58;"Operational";"08/14/2022";"C04DU1002 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care";"Green Apple Accreditation of Children's Services";"04/26/2021";"04/26/2026";"Yes";"No";"Yes";"Yes"
30343;"S. A. Hull Elementary";"7528 Hull St";"Jacksonville";"Duval";"FL";32219;9049243136;"Child Care Facility";336;"Operational";;"E04DU0181 ";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";;;"Food Served";;;;"Yes";"No";"No";"No"
409640;"Boys and Girls Club of Northeast Florida - Samuel A. Hull Elementary School Boys & Girls Club";"7528 Hull St";"Jacksonville";"Duval";"FL";32219;9043964435;"Child Care Facility";100;"Operational";"08/01/2022";"E04DU0296 ";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";;;"After School";;;;;"No";"No";"No"
33744;"Emerald City Learning Center";"5411 Soutel Dr";"Jacksonville";"Duval";"FL";32219;9047387702;"Child Care Facility";52;"Operational";"03/04/2023";"C04DU0675 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
33057;"Marvelous Minds Childcare";"5964 Martin Luther King Dr";"Jacksonville";"Duval";"FL";32219;9042401291;"Family Day Care Home";10;"Operational";"01/23/2023";"F04DU1389 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 7:00AM - 7:00PM";" 7:00AM - 7:00PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;;"No";"No";"Yes"
287408;"Creative Hands Home Daycare LLC";"11777 Crooked River Rd";"Jacksonville";"Duval";"FL";32219;9044709707;"Large Family Child Care Home";12;"Operational";"11/28/2022";"L04DU0112 ";" 6:00AM - 11:59PM";" 6:00AM - 11:59PM";" 6:00AM - 11:59PM";" 6:00AM - 11:59PM";" 6:00AM - 11:59PM";" 6:00AM - 11:59PM";" 6:00AM - 8:00PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Night Care;Weekend Care";;;;;"No";"No";"Yes"
37068;"The Learning Tree Early Education Center Marianna";"3654 Highway 71";"Marianna";"Jackson";"FL";32446;8503724231;"Child Care Facility";99;"Operational";"06/29/2023";"C14JA0673 ";" 5:30AM - 5:30PM";" 5:30AM - 5:30PM";" 5:30AM - 5:30PM";" 5:30AM - 5:30PM";" 5:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
32879;"Caverns Learning Center";"3383 Caverns Rd";"Marianna";"Jackson";"FL";32446;8505262273;"Child Care Facility";122;"Operational";"01/13/2023";"C14JA0411 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
34810;"Jackson County Early Childhood Center";"4283 Kelson Ave";"Marianna";"Jackson";"FL";32446;8504829698;"Child Care Facility";43;"Operational";"03/29/2023";"C14JA0071 ";" 7:00AM - 3:00PM";" 7:00AM - 3:00PM";" 7:00AM - 3:00PM";" 7:00AM - 3:00PM";" 7:00AM - 3:00PM";;;"Food Served;Full Day";;;;;"No";"Yes";"No"
34423;"Step By Step Development Center";"2920 Green St";"Marianna";"Jackson";"FL";32446;8507186629;"Child Care Facility";44;"Operational";"10/19/2022";"C14JA0689 ";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";;;"Full Day;Half Day";;;;;"No";"No";"No"
33101;"A To Z For Kids";"1343 Alton Rd";"Miami Beach";"Miami-Dade";"FL";33139;3056726477;"Child Care Facility";61;"Operational";"01/28/2023";"C11MD0802 ";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";;;"After School;Full Day;Half Day";;;;;"No";"No";"No"
385151;"Boys and Girls Club of Miami-Dade - South Beach";"1200 Michigan Ave";"Miami Beach";"Miami-Dade";"FL";33139;3054469910;"Child Care Facility";0;"Operational";"02/06/2023";"E11MD0257 ";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";;;"After School;Food Served;Transportation";;;;;"No";"No";"No"
34557;"Rainbow Intergenerational Learning Center";"833 6th St";"Miami Beach";"Miami-Dade";"FL";33139;3055324377;"Child Care Facility";74;"Operational";"04/14/2023";"C11MD0818 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"Food Served;Full Day";;;;;"No";"No";"Yes"
36343;"Lincoln Marti";"1700 Jefferson Ave";"Miami Beach";"Miami-Dade";"FL";33139;3056739130;"Child Care Facility";100;"Operational";"06/06/2023";"C11MD1532 ";" 6:00AM - 7:00PM";" 6:00AM - 7:00PM";" 6:00AM - 7:00PM";" 6:00AM - 7:00PM";" 6:00AM - 7:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";"Accredited Professional Preschool Learning Environment";"02/26/2021";"02/26/2026";"Yes";"No";"No";"Yes"
291366;"South Pointe Elementary";"1050 4th St";"Miami Beach";"Miami-Dade";"FL";33139;3055315437;"Child Care Facility";0;"Operational";;"E11MD0184 ";;;;;;;;"After School";;;;"Yes";"No";"Yes";"Yes"
476845;"FOSPE After-School Enrichment Program";"1050 4th St";"Miami Beach";"Miami-Dade";"FL";33139;6176426154;"Child Care Facility";;"Operational";;"E11MD0295 ";" 2:00PM - 4:00PM";" 2:00PM - 4:00PM";" 2:00PM - 4:00PM";" 2:00PM - 4:00PM";" 2:00PM - 4:00PM";;;"After School;Before School";;;;;"No";"No";"No"
291420;"Fienberg-Fisher K-8 Center";"1424 Drexel Ave";"Miami Beach";"Miami-Dade";"FL";33139;3055310419;"Child Care Facility";0;"Operational";;"E11MD0207 ";;;;;;;;"After School";;;;"Yes";"No";"No";"Yes"
352659;"Muss Family Montessori School at Temple Emanu-El";"1701 washington ave miami";"Miami Beach";"Miami-Dade";"FL";33139;3055382503;"Child Care Facility";70;"Operational";"09/19/2022";"C11MD2786 ";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";;;"After School;Full Day;Half Day";;;;;"No";"No";"No"
38947;"Along The Way";"2351 Highway 73";"Marianna";"Jackson";"FL";32448;8504824999;"Child Care Facility";59;"Operational";"08/14/2022";"C14JA0064 ";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
506884;"Along The Way Learning";"2350 Highway 73";"Marianna";"Jackson";"FL";32448;8505735397;"Child Care Facility";24;"Operational";"07/04/2023";"C14JA0007 ";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";;;"After School;Before School;Drop In;Food Served;Full Day";;;;;"No";"No";"No"
38949;"Kiddie Campus - Commercial Park";"2453 Commercial Park Dr";"Marianna";"Jackson";"FL";32448;8505261115;"Child Care Facility";88;"Operational";"08/09/2022";"C14JA0431 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
36565;"Baker's Children Development Center";"2838 Barnes St";"Marianna";"Jackson";"FL";32448;8504825433;"Child Care Facility";103;"Operational";"06/14/2023";"C14JA0067 ";" 5:30AM - 5:00PM";" 5:30AM - 5:00PM";" 5:30AM - 5:00PM";" 5:30AM - 5:00PM";" 5:30AM - 5:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care";;;;;"No";"No";"Yes"
371949;"Tippy Toes Day Care";"2140 Church St";"Marianna";"Jackson";"FL";32448;8503690047;"Child Care Facility";88;"Operational";"07/02/2023";"C14JA0004 ";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";;;"After School;Before School;Food Served;Full Day;Infant Care";;;;;"No";"No";"Yes"
37828;"Broome Family Day Care Home";"2662 Emerald Dr";"Marianna";"Jackson";"FL";32448;8505269680;"Family Day Care Home";10;"Operational";"07/15/2023";"R14JA0718 ";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";;;"After School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
33506;"Murray Family Day Care Home";"6274 61st Ln";"Ocala";"Marion";"FL";34482;3525094818;"Family Day Care Home";10;"Operational";"02/27/2023";"F05MA0003 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";;;;;"No";"No";"Yes"
285307;"Episcopal Children's Services Fessenden Head Start";"4200 89th Pl";"Ocala";"Marion";"FL";34482;3526902056;"Child Care Facility";25;"Operational";"10/27/2022";"C05MA0177 ";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";;;"Food Served;Full Day";"Accredited Professional Preschool Learning Environment";"01/08/2020";"09/16/2022";"Yes";"Yes";"Yes";"No"
287434;"Marion County Afterschool Program - Fessenden Elementary School";"4200 89th Pl";"Ocala";"Marion";"FL";34482;3526714935;"Child Care Facility";0;"Operational";;"E05MA0052 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School";;;;;"No";"Yes";"No"
37709;"RCMA La Guadalupana Child Development Center";"11165 Highway 40";"Ocala";"Marion";"FL";34482;3522916015;"Child Care Facility";58;"Operational";"08/09/2023";"C05MA0109 ";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";;;"Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"Yes";"Yes"
38262;"West Family Learning Center I Inc";"6760 Highway 40";"Ocala";"Marion";"FL";34482;3523003788;"Child Care Facility";45;"Operational";"08/07/2022";"C05MA0159 ";" 5:00AM - 6:00PM";" 5:00AM - 6:00PM";" 5:00AM - 6:00PM";" 5:00AM - 6:00PM";" 5:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
32936;"Jones Family Day Care Home";"5800 3rd Pl";"Ocala";"Marion";"FL";34482;3527320989;"Family Day Care Home";10;"Operational";"01/30/2023";"F05MA0063 ";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Night Care";;;;;"No";"No";"Yes"
36585;"Angels Are Us Child Care";"5318 12th St";"Ocala";"Marion";"FL";34482;3523281126;"Family Day Care Home";10;"Operational";"06/20/2023";"F05MA0256 ";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";" 6:00AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";;;;;"No";"No";"Yes"
37209;"Jo Sheppard Head Start & Early Head Start";"592 Volusia Ave";"Pierson";"Volusia";"FL";32180;3867490003;"Child Care Facility";105;"Operational";"04/30/2023";"C07VO0240 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Before School;Food Served;Full Day;Infant Care";;;;"Yes";"No";"Yes";"Yes"
30998;"Ramirez Family Day Care Home";"400 Volusia Ave";"Pierson";"Volusia";"FL";32180;3867494180;"Family Day Care Home";10;"Operational";"09/20/2022";"F07VO0118 ";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";;;"Food Served;Full Day;Infant Care";;;;;"No";"No";"No"
39255;"Kids Kampus Inc";"172 Short St";"Pierson";"Volusia";"FL";32180;3867494797;"Child Care Facility";62;"Operational";"03/20/2023";"C07VO0091 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
500058;"Grassy Lake Elementary VPK";"13636 Education Ave";"Minneola";"Lake";"FL";34715;3523830432;"Child Care Facility";;"Operational";;"E05LA0070 ";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";;;"Full Day";;;;;"No";"No";"No"
22894;"Minneola Elementary Charter School";"320 Pearl St";"Minneola";"Lake";"FL";34715;3523941696;"Child Care Facility";300;"Operational";;"E05LA0024 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School";;;;"Yes";"No";"No";"No"
470140;"Clermont Preschool LLC";"360 Mohawk Rd";"Minneola";"Lake";"FL";34715;3522434744;"Child Care Facility";395;"Operational";"07/29/2023";"C05LA0231 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";"National Early Childhood Program Accreditation";"01/31/2022";"01/31/2025";;"No";"No";"No"
35241;"Abbott Family Day Care Home";"204 Sumter St";"Minneola";"Lake";"FL";34715;3522427161;"Family Day Care Home";10;"Operational";"05/05/2023";"R05LA2014 ";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";;;;;"No";"No";"No"
39312;"DOUBLE R SCHOOL, INC.";"725 Country School Rd";"Chuluota";"Seminole";"FL";32766;4073656856;"Child Care Facility";15;"Operational";"09/06/2022";"C18SE0115 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Full Day;Half Day";;;;"Yes";"No";"No";"No"
288227;"Seminole County Public Schools - Walker Elementary";"3101 Snow Hill Rd";"Chuluota";"Seminole";"FL";32766;4078717350;"Child Care Facility";0;"Operational";;"E18SE0056 ";;;;;;;;;;;;"Yes";"No";"No";"No"
33236;"First Friends of Chuluota, Inc.";"141 4th St";"Chuluota";"Seminole";"FL";32766;4073591070;"Child Care Facility";85;"Operational";"02/15/2023";"C18SE0243 ";" 7:00AM - 7:00PM";" 7:00AM - 7:00PM";" 7:00AM - 7:00PM";" 7:00AM - 7:00PM";" 7:00AM - 7:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
37021;"Primrose School of Oviedo";"1933 County Road 419";"Chuluota";"Seminole";"FL";32766;4073595200;"Child Care Facility";217;"Operational";"03/01/2023";"C18SE0234 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Transportation";"Cognia (FKA AdvanceED)";"06/30/2021";"06/30/2026";"Yes";"No";"No";"Yes"
288230;"Seminole County Public Schools - Partin Elementary";"1500 Twin Rivers Blvd";"Oviedo";"Seminole";"FL";32766;4073204850;"Child Care Facility";0;"Operational";;"E18SE0058 ";;;;;;;;;;;;"Yes";"No";"No";"No"
34761;"Young Innovators Oviedo";"1288 Sanctuary Dr";"Oviedo";"Seminole";"FL";32766;4072780210;"Child Care Facility";320;"Operational";"03/04/2023";"C18SE0290 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Transportation";"National Accreditation Commission";"08/13/2019";"08/13/2023";"Yes";"No";"No";"No"
37917;"Adkins Family Day Care Home";"559 Nutmeg Ct";"Chuluota";"Seminole";"FL";32766;4072218410;"Family Day Care Home";10;"Operational";"07/13/2022";"R18SE2022 ";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";;;"Drop In;Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
370454;"Sproutlings Kids SFCP Too Inc";"1222 36th Ave";"Ellenton";"Manatee";"FL";34222;9417764947;"Child Care Facility";62;"Operational";"04/29/2023";"C12MA0332 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
402587;"Sproutlings Kids SFCP Too Inc";"3411 US Highway 301";"Ellenton";"Manatee";"FL";34222;9418454484;"Child Care Facility";75;"Operational";"04/29/2023";"C12MA0351 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
303795;"Boys and Girls Club - Frank Brown-Beach Unit";"16200 Panama City Beach Pkwy";"Panama City Beach";"Bay";"FL";32413;8502363030;"Child Care Facility";135;"Operational";"01/14/2022";"E14BA0042 ";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";;;"After School;Drop In;Full Day;Half Day";;;;;"No";"No";"Yes"
35167;"PCB Academy Inc";"16910 Innocente Ave";"Panama City Beach";"Bay";"FL";32413;8502340929;"Child Care Facility";38;"Operational";"05/20/2023";"C14BA0458 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"Full Day";;;;;"No";"No";"Yes"
307390;"Polk County Schools - Scott Lake Elementary";"1140 County Road 540A";"Lakeland";"Polk";"FL";33813;8636483520;"Child Care Facility";0;"Operational";;"E10PO0088 ";;;;;;;;;;;;"Yes";"No";"No";"No"
33634;"Alpha Kid Care Inc at Valleyview Kid Care";"   ";"Lakeland";"Polk";"FL";33813;8636483548;"Child Care Facility";95;"Operational";"02/28/2023";"C10PO0216 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School";;;;;"No";"No";"Yes"
34352;"Precious Children in the Highlands Preschool";"1010 Lake Miriam Dr";"Lakeland";"Polk";"FL";33813;8636469333;"Child Care Facility";224;"Operational";"10/30/2022";"C10PO0622 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:30PM";;;"After School;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;"Yes";"Yes";"No";"Yes"
331869;"Goal Seekers & Eagles ";"4777 Lakeland Highlands Rd";"Lakeland";"Polk";"FL";33813;8636196918;"Child Care Facility";250;"Operational";"02/25/2023";"X10PO0036 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Drop In;Transportation";;;;;"Yes";"No";"No"
324023;"Small Wonders Child Development Center";"4777 Lakeland Highlands Rd";"Lakeland";"Polk";"FL";33813;8636195885;"Child Care Facility";250;"Operational";"12/17/2022";"X10PO0033 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Infant Care";;;;;"Yes";"No";"No"
30273;"Southside Learning Center Inc";"4820 Cleveland Heights Blvd";"Lakeland";"Polk";"FL";33813;8636465400;"Child Care Facility";101;"Operational";"09/18/2022";"C10PO0658 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
39318;"Taylor Learning Center";"827 White Ln";"Lakeland";"Polk";"FL";33813;8636479510;"Child Care Facility";105;"Operational";"08/20/2022";"C10PO0563 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Food Served;Full Day;Transportation";;;;"Yes";"No";"No";"Yes"
379151;"Neumann Early Learning Academy";"603 Carter Rd";"Lakeland";"Polk";"FL";33813;8636473404;"Child Care Facility";0;"Operational";"08/08/2022";"X10PO0040 ";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";;;"After School;Before School;Full Day;Half Day";;;;"Yes";"Yes";"No";"No"
36397;"Bright Imaginations Kiddie College";"6075 Florida Ave";"Lakeland";"Polk";"FL";33813;8636475437;"Child Care Facility";140;"Operational";"06/13/2023";"C10PO0711 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care";"Accredited Professional Preschool Learning Environment";"11/02/2021";"10/27/2024";"Yes";"No";"No";"Yes"
17952;"Polk County Schools Head Start - Medulla Elementary";"850 Schoolhouse Rd";"Lakeland";"Polk";"FL";33813;8636483515;"Child Care Facility";0;"Operational";;"E10PO0026 ";;;;;;;;;;;;;"No";"Yes";"No"
