"title";"street_address";"city";"state";"zip";"QRIS_step";"phone";"category";"ages_served";"id";"DBA";"RR";"C_O";"licensing_specialist";"licensing_specialist_email";"status";"status_date";"capacity";"approval_date";"license_type";"licensed_from";"licensed_to";"accepts_ccps"
"CENTRAL MAINE CHRISTIAN ACADEMY";"390 MAIN STREET";"LEWISTON";"ME";4240;;"(207) 777-0007";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";450141;"PATRICIA ST. HILAIRE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"1/28/21";12;"9/15/2022";"Full";"3/27/2021";"3/27/2023";"No"
"OPEN DOOR CHRISTIAN DAY CARE";"26 GARTLEY ST";"LISBON";"ME";4250;1;"(207) 353-2268";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 3<br />Open Toddler Slots, 1-2 years old: 4<br />Open Preschool Slots, 3-5 years old: 3<br />Open School Age Slots, 5 years or older: 7<br />";219024;"Pastor David Garnett";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Renewal in process";"6/21/22";49;"5/01/2020";"Full";"6/20/2020";"6/20/2022";"No"
"EARLE, DEBRA";"7 IRENE ST";"LISBON";"ME";4250;1;"(207) 353-9441";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";209049;"DEBBIE'S DAY CARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"4/06/22";12;"3/14/2022";"Full";"5/21/2022";"5/21/2024";"No"
"MORNEAU, SUZANNE";"54 PINEWOODS RD";"LISBON";"ME";4250;1;"(207) 353-6871";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";217428;"SUE'S DAYCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"9/08/22";12;"4/07/2022";"Full";"6/10/2022";"6/10/2024";"No"
"GAMACHE, NICOLE";"140 MOODY ROAD";"LISBON";"ME";4250;1;"(207) 713-6717";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";759059;"MOODY ROAD CHILDCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Renewal in process";"10/05/22";12;"7/21/2021";"Provisional";"10/04/2021";"10/04/2022";"Yes"
"DAIGLE, KELLI";"7 RIDLON ROAD";"LISBON";"ME";4250;;"(207) 577-5169";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";761904;"EVERYDAY EXPLORER'S DAYCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"9/26/22";8;"4/13/2022";"Provisional";"9/26/2022";"9/26/2023";"No"
"OSMOND, BARBARA";"13 UPLAND ROAD";"LISBON FALLS";"ME";4252;2;"(207) 353-4251";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";213948;;;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"1/12/21";12;"11/19/2020";"Full";"12/16/2020";"12/16/2022";"Yes"
"GODDARD ACADEMY";"167 RIDGE ROAD";"LISBON FALLS";"ME";4252;1;"(207) 353-7916";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";396514;"GODDARD, CELINE A.";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"6/21/21";20;"8/19/2021";"Full";"8/19/2021";"7/04/2023";"Yes"
"DONALDSON, TAYLAR";"12 ADDISON STREET";"LISBON FALLS";"ME";4252;1;"(207) 319-4785";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";758572;"CORNERSTONE CHILDCARE OF MAINE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"9/12/22";12;"8/10/2022";"Full";"9/02/2022";"9/02/2024";"No"
"SOUL 2 SOUL CHILDCARE";"20 MAIN STREET";"UNIT C, LISBON FALLS";"ME";4252;1;"(207) 754-3885";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 3<br />Open Toddler Slots, 1-2 years old: 2<br />Open Preschool Slots, 3-5 years old: 5<br />Open School Age Slots, 5 years or older: 8<br />";741053;"SARAH MELENDEZ & CHELSEY LIPPIE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"9/21/21";70;"8/13/2021";"Full";"10/16/2021";"10/16/2023";"Yes"
"BREWER, NATALIE";"5 LOIS STREET";"LISBON FALLS";"ME";4252;1;"(207) 353-9123";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";262421;"BIG BACKYARD DAYCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Renewal in process";"5/31/22";12;"6/10/2020";"Full";"5/30/2020";"5/30/2022";"No"
"STUART, MEGHAN";"34 SUMMER STREET";"LISBON FALLS";"ME";4252;1;"(207) 333-7926";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";734149;"SUMMER ST. CHILDCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"6/21/22";12;"5/25/2022";"Full";"6/19/2022";"6/19/2024";"Yes"
"PROMISE EARLY EDUCATION CENTER- LIVERMORE/SPRUCE MOUNTAIN";"107 GIBBS MILL ROAD";"LIVERMORE";"ME";4253;4;"(207) 795-4040";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";682285;"BETSY NORCORSS-PLOURDE";;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Active";"6/22/21";20;"5/06/2021";"Full";"9/07/2021";"9/07/2023";"No"
"VICTORY CHRISTIAN CHURCH";"1680 FEDERAL ROAD";"LIVERMORE";"ME";4253;1;"(207) 592-8077";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";745928;"SCOTT VERRILL";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"3/15/21";12;"3/15/2021";"Full";"2/01/2021";"2/01/2023";"Yes"
"BRIGHT IDEAS CHILD CARE CENTER, INC.";"1854 FEDERAL ROAD";"LIVERMORE";"ME";4253;1;"(207) 897-4332";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";414947;"CHRISTINE MERCIER";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";;"9/15/22";80;"3/04/2022";"Full";"4/23/2022";"4/23/2024";"Yes"
"PANGELINAN, SHERRY";"62 KNAPP STREET";"LIVERMORE FALLS";"ME";4254;1;"(207) 320-5775";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 3<br />Open School Age Slots, 5 years or older: 3<br />";544800;"IN SHERRY'S CARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"3/03/21";12;"3/03/2021";"Full";"2/23/2021";"2/23/2023";"Yes"
"CONWAY, HOLLY";"29 LEEDS ROAD";"LIVERMORE FALLS";"ME";4254;1;"(207) 592-4934";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 1<br />";393612;"TINY BEAR'S DAY CARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"12/03/21";12;"10/13/2021";"Full";"10/17/2021";"10/17/2023";"Yes"
"ARSENAULT, TERRI";"248 PLEASANT STREET";"MECHANIC FALLS";"ME";4256;1;"(207) 346-1136";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 1<br />";580223;"LITTLE PEEPS DAYCARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"5/13/22";10;"2/01/2022";"Full";"5/18/2022";"5/18/2024";"Yes"
"CADMAN, TANYA";"35 TRUE STREET";"MECHANIC FALLS";"ME";4256;1;"(207) 345-9049";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";614306;"LEARN & PLAY DAYCARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"8/16/22";12;"11/08/2021";"Full";"1/24/2022";"1/24/2024";"No"
"LYMAN, AMBER";"78 LEWISTON STREET";"MECHANIC FALLS";"ME";4256;1;"(207) 272-0441";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";742944;;;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"3/16/21";6;"11/24/2020";"Full";"2/02/2021";"2/02/2023";"No"
"MECHANIC FALLS BEFORE & AFTER SCHOOL PROGRAM";"28 ANDROSCOGGIN DRIVE";"MECHANIC FALLS";"ME";4256;1;"(207) 754-1570";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";427459;"Amanda Bosse";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Renewal in process";"9/03/22";26;"11/20/2020";"Full";"9/09/2020";"9/02/2022";"Yes"
"HAYES, COURTNEY";"10 YATES STREET";"MECHANIC FALLS";"ME";4256;1;"(207) 233-2715";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";742210;"MAINE GROWN KIDS";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"8/15/22";12;"11/05/2020";"Full";"12/29/2020";"12/29/2022";"No"
"KUKLINSKI, TRACY";"43 TIMBER LANE";"MECHANIC FALLS";"ME";4256;1;"(207) 330-1820";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";424655;"Tracy's Daycare";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Renewal in process";"10/08/22";9;"8/26/2020";"Full";"10/07/2020";"10/07/2022";"No"
"MUNCHKIN MANOR";"39 BACK KINGDOM ROAD";"MEXICO";"ME";4257;2;"(207) 507-1166";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";685475;"Heather White";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"5/02/22";12;"3/15/2022";"Full";"5/12/2022";"5/12/2024";"Yes"
"LITTLE PUMPKIN PATCH DAYCARE";"53 PINE STREET";"MEXICO";"ME";4257;1;"(813) 352-0406";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";761988;"REBECCA DOLLOFF";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"9/02/22";12;"6/16/2022";"Provisional";"9/01/2022";"9/01/2023";"No"
"WEE CARE DAYCARE";"26 CARLTON AVENUE";"MEXICO";"ME";4257;1;"(207) 357-0129";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";747871;"DENIELLE JONES";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Renewal in process";"9/20/22";12;"7/09/2020";"Full";"9/19/2020";"9/19/2022";"Yes"
"KING, TABITHA";"227 GARFIELD ROAD";"MINOT";"ME";4258;3;"(207) 576-0473";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";596280;"Green Apple Kids FCCC";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"1/06/21";12;"11/05/2020";"Full";"1/05/2021";"1/05/2023";"Yes"
"GREEN APPLE BIG KIDS CHILD CARE CENTER";"227 GARFIELD ROAD";"MINOT";"ME";4258;1;"(207) 576-0473";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";749259;"TABITHA KING";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"1/06/21";20;"11/05/2020";"Full";"12/31/2020";"12/31/2022";"No"
"BEST FRIENDS AFTER SCHOOL CHILD CARE";"23 SHAW HILL ROAD";"MINOT";"ME";4258;1;"(207) 712-3269";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";612511;"REGINA MOULTON";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"12/01/21";20;"10/15/2021";"Full";"11/07/2021";"11/07/2023";"No"
"HEMOND, BILLIE-JO";"38 NORTH VERRILL ROAD";"MINOT";"ME";4258;1;"(207) 345-9878";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";391914;"THE CHILDREN'S CORNER";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"11/10/21";12;"9/08/2021";"Full";"11/21/2021";"11/21/2023";"Yes"
"SKCDC - MONMOUTH PRE-K PARTNERSHIP (PREV. HENRY L. COTRELL)";"169 ACADEMY STREET";"MONMOUTH";"ME";4259;4;"(207) 582-3110";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";574708;"CRISTINA SALOIS";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"7/23/21";20;"5/19/2021";"Full";"8/28/2021";"8/28/2023";"No"
"JAYCARE";"584 MAIN STREET";"MONMOUTH";"ME";4259;3;;"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";465561;"Jennifer Knowles";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"9/20/21";12;"7/29/2021";"Full";"9/28/2021";"9/28/2023";"Yes"
"SPRAGUE, COURTNEY";"5 CARVER ROAD";"MONMOUTH";"ME";4259;1;"(207) 754-0182";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 1<br />";685077;"PUDDLE JUMPERS DAYCARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"11/19/21";12;"9/01/2021";"Full";"11/16/2021";"11/16/2023";"Yes"
"LITTLE PINES PRESCHOOL";"169 ACADEMY ROAD";"MONMOUTH";"ME";4259;1;"(207) 660-2662";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";759399;"BRAD ULMER";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"12/15/21";60;"1/12/2022";"Provisional";"1/12/2022";"10/21/2022";"No"
"ST. CLAIRE, MELISSA";"223 US RT 202";"MONMOUTH";"ME";4259;1;"(207) 312-4661";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 4<br />";606563;"LITTLE SAINTS DAYCARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"11/09/21";12;"8/09/2021";"Full";"9/05/2021";"9/05/2023";"Yes"
"COUNTRY KIDS";"392 US ROUTE 202";"MONMOUTH";"ME";4259;1;"(207) 240-1234";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 4<br />Open School Age Slots, 5 years or older: 4<br />";742898;"BRENDA ST. AMAND";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";;"9/19/22";49;"12/20/2021";"Full";"1/06/2022";"1/06/2024";"Yes"
"KID QUARTERS CHILD CARE CENTER";"414 TOBEY ROAD";"NEW GLOUCESTER";"ME";4260;4;"(207) 926-5431";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";213370;"MICHELLE PINKHAM";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"3/26/21";49;"3/12/2021";"Full";"5/27/2021";"5/27/2023";"Yes"
"RIOUX, SADIE";"3 GLORY DAYS DRIVE";"NEW GLOUCESTER";"ME";4260;4;"(207) 926-6135";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 2<br />Open School Age Slots, 5 years or older: 1<br />";570949;"Glory Days Family Child Care & Preschool";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"6/21/22";12;"4/01/2022";"Full";"5/14/2022";"5/14/2024";"Yes"
"WOODFORDS FAMILY SERVICES- PINELAND PRESCHOOL- NEW GLOUCESTER";"71 PINELAND DRIVE";"NEW GLOUCESTER";"ME";4260;2;"(207) 878-9663";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";739216;"Charissa Fortier";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"7/06/21";49;"7/06/2021";"Full";"6/17/2021";"9/17/2023";"No"
"PELLETIER, DANIELLE";"65 SABBATHDAY ROAD";"NEW GLOUCESTER";"ME";4260;1;"(207) 449-8981";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";731197;"WHERE THE WILD THINGS PLAY";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Renewal in process";"12/01/21";12;"12/24/2019";"Full";"12/23/2019";"11/30/2021";"No"
"TRUSTED LITTLE SOULS ENRICHMENT CENTER";"1018 LEWISTON ROAD";"NEW GLOUCESTER";"ME";4260;1;"(207) 926-8168";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 3<br />Open School Age Slots, 5 years or older: 0<br />";757539;"TINA WHITE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Renewal in process";"5/28/22";12;"4/08/2021";"Provisional";"5/27/2021";"5/27/2022";"Yes"
"BAMBINOS CHILD CARE";"83 PINELAND DR.";"NEW GLOUCESTER";"ME";4260;1;"(207) 688-8088";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";554705;"WANDA MASCHINO";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"8/03/21";80;"4/30/2021";"Full";"7/25/2021";"7/25/2023";"Yes"
"HIDE & SEEK CHILDCARE CENTER";"21 UPPER VILLAGE STREET SUITE ONE";"NEW GLOUCESTER";"ME";4260;1;"(207) 926-3210";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";428078;"Christen Deschenes";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"10/01/21";49;"5/14/2021";"Full";"8/17/2021";"8/17/2023";"Yes"
"RISE & SHINE CHILD CARE CENTER";"112B INTERVALE ROAD";"NEW GLOUCESTER";"ME";4260;1;"(207) 926-3248";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 2<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 0<br />";512120;"LISA COREY";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"4/06/21";67;"3/02/2021";"Full";"4/01/2021";"4/01/2023";"Yes"
"SUNSHINE CHILDREN\'S CENTER";"38 LEWISTON ROAD";"GRAY";"ME";4260;1;"(207) 657-2126";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";579451;"Donna Wilkinson /Kayla Hendrson";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"3/16/21";49;"10/28/2020";"Full";"12/08/2020";"12/08/2022";"Yes"
"SOMEDAY BIGGER DAY CARE (SUNDAY RIVER DAY CARE)";"273 SKIWAY DRIVE";"NEWRY";"ME";4261;1;"(207) 824-5083";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";209113;"SUSAN MALLORY";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"5/10/21";49;"5/10/2021";"Full";"3/27/2021";"3/27/2023";"No"
"BUBIER, TAMMY";"1043 MAIN STREET";"JAY";"ME";4262;1;"(207) 240-7920";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 1<br />";368661;"FOREVER FRIENDS DAYCARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"1/04/22";12;"12/15/2021";"Full";"12/18/2021";"12/18/2023";"Yes"
"HEWINS, DEANA";"24 CORVELLA STREET";"LEEDS";"ME";4263;1;"(207) 524-3271";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 3<br />Open School Age Slots, 5 years or older: 3<br />";571703;"DEANA'S DAYCARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"10/15/21";12;"6/14/2021";"Full";"7/29/2021";"7/29/2023";"No"
"WOODARD, CASSIDY";"11 ROUTE 106";"LEEDS";"ME";4263;1;"(207) 441-7417";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 1<br />";748401;"LITTLE WOODLAND HOME DAYCARE";;;"Jamie Gammon";"Jamie.A.Gammon@maine.gov";"Active";"11/12/21";12;"10/13/2021";"Full";"11/09/2021";"11/09/2023";"Yes"
