"Id";"Date";"Violations";"Link to Notices";"violations";"ViolationsDescription"
2354;"01/28/2019";"Facility Visit";;"No";
2176;"10/18/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2176/signed300PDF.20221018.102305.pdf";"No";
2176;"09/26/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2176/signed300PDF.20220926.110220.pdf";"No";
2176;"04/06/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2176/signed209PDF.20220406.110839.pdf";"No";
2176;"10/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2176/signed300PDF.20211022.114419.pdf";"No";
2176;"04/22/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2176/signed209PDF.20210422.111802.pdf";"No";
2176;"11/12/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2176/unsigned300PDF.20201112.145949.pdf";"No";
2176;"06/15/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2176/signed209PDF.20200615.104618.pdf";"No";
2176;"11/13/2019";"Facility Visit";;"No";
2176;"05/30/2019";"Renewal / Validation Visit";;"No";
2452;"10/18/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2452/signed300PDF.20221018.103946.pdf";"No";
2452;"09/26/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2452/signed300PDF.20220926.103849.pdf";"No";
2452;"04/06/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2452/signed209PDF.20220406.103325.pdf";"No";
2452;"10/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2452/signed300PDF.20211022.113842.pdf";"No";
2452;"04/22/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2452/signed209PDF.20210422.101732.pdf";"No";
2452;"11/12/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2452/signed300PDF.20201112.101738.pdf";"No";
2452;"04/09/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2452/signed209PDF.20200409.094334.pdf";"No";
2452;"11/13/2019";"Facility Visit";;"No";
2452;"03/21/2019";"Renewal / Validation Visit";;"No";
2529;"10/19/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2529/305RPVPDF.CPL5379.20221020.075359.pdf";"Yes";"Regulation: Chapter 15. General Requirements Compliance Action Plan Due Date: 11/02/2022 Compliance Action Plan Completed Date:Compliance Due Date: 10/20/2022 Compliance Achieved Date: 10/20/2022"
2529;"12/31/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2529/305RPVPDF.CPL5034.20201231.164955.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/14/2021 Compliance Action Plan Completed Date: 02/03/2021 Compliance Due Date: 12/23/2020 Compliance Achieved Date: 12/31/2020"
2529;"09/01/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2529/signed300PDF.20220901.104513.pdf";"No";
2529;"03/03/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2529/signed209PDF.20220303.151129.pdf";"No";
2529;"08/12/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2529/signed300PDF.20210812.114350.pdf";"No";
2529;"04/28/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2529/signed209PDF.20210428.142910.pdf";"No";
2529;"12/22/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2529/signed300PDF.20201222.143037.pdf";"No";
2529;"04/27/2020";"Renewal / Validation Visit";;"No";
2529;"11/14/2019";"Facility Visit";;"No";
2529;"04/04/2019";"Facility Visit";;"No";
16990;"08/01/2019";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16990/Reported Violations and Complaints.Signed 305.20190801.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 08/28/2019 Compliance Action Plan Completed Date: 08/23/2019 Compliance Due Date:Compliance Achieved Date:Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 08/15/2019 Compliance Action Plan Completed Date:Compliance Due Date:Compliance Achieved Date:Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 08/28/2019 Compliance Action Plan Completed Date: 08/23/2019 Compliance Due Date:Compliance Achieved Date:"
16990;"10/25/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16990/signed209PDF.20221025.093941.pdf";"No";
16990;"07/19/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16990/signed300PDF.20220719.141219.pdf";"No";
16990;"06/13/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16990/signed300PDF.20220613.155305.pdf";"No";
16990;"11/17/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16990/signed209PDF.20211117.093557.pdf";"No";
16990;"05/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16990/signed300PDF.20210520.110156.pdf";"No";
16990;"12/04/2020";"Renewal / Validation Visit";;"No";
16990;"07/01/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16990/signed300PDF.20200701.151621.pdf";"No";
16990;"12/16/2019";"Renewal / Validation Visit";;"No";
16990;"08/28/2019";"Facility Visit";;"No";
16990;"08/01/2019";"Facility Visit";;"No";
16990;"01/03/2019";"Initial Inspection";;"No";
1923;"06/07/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1923/signed300PDF.20220607.130650.pdf";"No";
1923;"12/02/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1923/signed209PDF.20211202.095749.pdf";"No";
1923;"07/30/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1923/signed300PDF.20210730.132739.pdf";"No";
1923;"05/21/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1923/signed300PDF.20210521.132526.pdf";"No";
1923;"12/01/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1923/signed209PDF.20201201.101004.pdf";"No";
1923;"06/23/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1923/signed300PDF.20200623.112558.pdf";"No";
1923;"11/19/2019";"Renewal / Validation Visit";;"No";
1923;"05/14/2019";"Facility Visit";;"No";
2169;"09/13/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2169/signed300PDF.20220913.110448.pdf";"No";
2169;"03/01/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2169/signed209PDF.20220301.100038.pdf";"No";
2169;"09/15/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2169/signed300PDF.20210915.103320.pdf";"No";
2169;"02/16/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2169/signed209PDF.20210216.151739.pdf";"No";
2169;"09/15/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2169/signed300PDF.20200915.101245.pdf";"No";
2169;"02/26/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2169/signed209PDF.20200226.152939.pdf";"No";
2169;"09/18/2019";"Facility Visit";;"No";
2169;"02/26/2019";"Renewal / Validation Visit";;"No";
16937;"05/31/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16937/signed209PDF.20220531.102010.pdf";"No";
16937;"12/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16937/signed300PDF.20211216.104725.pdf";"No";
16937;"05/12/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16937/signed209PDF.20210512.105246.pdf";"No";
16937;"12/17/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16937/signed300PDF.20201217.103035.pdf";"No";
16937;"08/12/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16937/signed209PDF.20200812.103736.pdf";"No";
16937;"12/11/2019";"Facility Visit";;"No";
16937;"05/28/2019";"Renewal / Validation Visit";;"No";
1762;"01/06/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1762/unsigned305RPVPDF.CPL5036.20210111.113545.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/19/2021 Compliance Action Plan Completed Date: 01/05/2021 Compliance Due Date: 01/05/2021 Compliance Achieved Date: 01/06/2021"
1762;"09/14/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1762/signed300PDF.20220914.122317.pdf";"No";
1762;"03/15/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1762/signed209PDF.20220315.144711.pdf";"No";
1762;"09/07/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1762/signed300PDF.20210907.113213.pdf";"No";
1762;"03/11/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1762/signed209PDF.20210311.151532.pdf";"No";
1762;"10/27/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1762/signed300PDF.20201027.155213.pdf";"No";
1762;"03/05/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1762/signed209PDF.20200305.120113.pdf";"No";
1762;"05/30/2019";"Facility Visit";;"No";
1762;"02/21/2019";"Renewal / Validation Visit";;"No";
1919;"06/23/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1919/signed300PDF.20220623.110934.pdf";"No";
1919;"11/30/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1919/signed209PDF.20211130.102758.pdf";"No";
1919;"07/01/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1919/signed300PDF.20210701.101956.pdf";"No";
1919;"11/04/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1919/signed209PDF.20201104.101902.pdf";"No";
1919;"06/30/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1919/signed300PDF.20200630.105335.pdf";"No";
1919;"11/26/2019";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1919/signed209PDF.20191126.102330.pdf";"No";
1919;"04/30/2019";"Facility Visit";;"No";
17059;"09/29/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17059/signed209PDF.20220929.110234.pdf";"No";
17059;"05/11/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17059/signed300PDF.20220511.114356.pdf";"No";
17059;"10/05/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17059/signed209PDF.20211005.130528.pdf";"No";
17059;"04/21/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17059/signed300PDF.20210421.134609.pdf";"No";
17059;"10/09/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17059/signed209PDF.20201009.100305.pdf";"No";
17059;"07/08/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17059/signed300PDF.20200709.094729.pdf";"No";
1759;"03/16/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1759/signed209PDF.20220316.132912.pdf";"No";
1759;"09/09/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1759/signed300PDF.20210909.084209.pdf";"No";
1759;"03/24/2021";"Renewal / Validation Visit";;"No";
1759;"11/05/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1759/signed300PDF.20201105.132049.pdf";"No";
1759;"02/11/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1759/signed209PDF.20200211.093428.pdf";"No";
1759;"09/30/2019";"Facility Visit";;"No";
1759;"03/25/2019";"Facility Visit";;"No";
1759;"03/20/2019";"Renewal / Validation Visit";;"No";
1759;"02/04/2019";"Facility Visit";;"No";
14420;"09/11/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/Reported Violations and Complaints.Signed 305.20190911.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date:Compliance Action Plan Completed Date:Compliance Due Date: 10/04/2019 Compliance Achieved Date: 10/23/2019"
14420;"01/24/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/unsigned305PDF.CPL43072.20220615.111233.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 02/08/2019 Compliance Action Plan Completed Date: 02/11/2019 Compliance Due Date:Compliance Achieved Date:"
14420;"09/21/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/signed300PDF.20220921.111620.pdf";"No";
14420;"05/10/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/signed300PDF.20220510.102647.pdf";"No";
14420;"02/01/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/signed209PDF.20220201.095813.pdf";"No";
14420;"11/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/signed300PDF.20211116.131208.pdf";"No";
14420;"02/18/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/signed209PDF.20210218.092324.pdf";"No";
14420;"09/17/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14420/signed300PDF.20200917.110456.pdf";"No";
14420;"01/16/2020";"Renewal / Validation Visit";;"No";
14420;"09/26/2019";"Facility Visit";;"No";
14420;"01/24/2019";"Renewal / Validation Visit";;"No";
16941;"01/12/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/305RPVPDF.CPL5209.20220113.104946.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/27/2022 Compliance Action Plan Completed Date: 02/18/2022 Compliance Due Date: 01/14/2022 Compliance Achieved Date: 01/18/2022"
16941;"06/23/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/305RPVPDF.CPL5118.20210624.094211.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 07/14/2021 Compliance Action Plan Completed Date:Compliance Due Date: 06/23/2021 Compliance Achieved Date: 06/23/2021"
16941;"07/19/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/signed209PDF.20220719.125429.pdf";"No";
16941;"02/18/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/signed300PDF.20220218.084623.pdf";"No";
16941;"01/13/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/signed300PDF.20220113.085013.pdf";"No";
16941;"07/21/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/signed209PDF.20210721.133851.pdf";"No";
16941;"07/14/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/signed300PDF.20210714.105824.pdf";"No";
16941;"06/23/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16941/signed300PDF.20210623.110953.pdf";"No";
