"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"Parent handbook url";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179456;"ST MARY";"66 E WILLIAM ST";"DELAWARE";"OH";43015;"DELAWARE";7403628961;"http://stmarydelaware.org/";"saintmarychildcare@gmail.com";"St. Mary School has been educating Catholic children in Delaware County since 1860. Uniting the traditions of the Church with current academic practices, our private school provides students in preschool through eighth grade a parochial education at a fraction of the cost of most other private institutions.

Accredited by the State of Ohio and under the direction of the Diocese of Columbus, St. Mary currently enrolls more than 300 students. The student to teacher ratio is 14/1. Our fully licensed staff participates in monthly professional development and works to individualize instruction for their students. St. Mary School welcomes all children to attend and learn in this caring, nurturing, and innovative environment. Students participate in service projects both at school and through the parish.

St. Mary School provides many opportunities for students to practice their faith. Through daily prayer and religion classes, weekly mass, a strong message of discipleship and participation in traditional Catholic sacraments and feasts, St. Mary students live out their faith. The strong impact of these early experiences in Church activities develops a moral guide for students as they face their future. Faith formation happens through living out the Gospel message.";"http://stmarydelaware.org/";"https://web.facebook.com/StMaryDelawareOhio/?_rdc=1&_rdr";;"http://stmarydelaware.org/wp-content/uploads/2014/04/Registration-form.pdf";;;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/20479746_1390729861034570_6913183719990454878_n.png?_nc_cat=106&_nc_eui2=AeGN5FeRLDtyfDL8rBkJwAkXkFENobIT7EAS37M99rZ6dW4NyzIvVg5m0DdwcuzlreKM22Kpro9OSFUATPm6t04dbDO1Ir5V5By4P9m4QlxoykPD-nU7H84cYYL1DjuH3AQ&_nc_ht=scontent.flhe2-1.fna&oh=49df682c8028bc339d99664e4b91e183&oe=5C5D4A98";"8:00 a.m - 2:15p.m";"8:00 a.m - 2:15p.m";"8:00 a.m - 2:15p.m";"8:00 a.m - 2:15p.m";"8:00 a.m - 2:15p.m";"Closed";"Closed";
1179457;"ST MARY";"237 4TH ST";"ELYRIA";"OH";44035;"LORAIN";4403222808;"http://www.stmarycatholicschoolelyria.com/";"mpolingsms@yahoo.com";"St. Mary’s School has been in the business of educating and preparing tomorrow’s leaders since 1859.

St. Mary’s offers families the option of all-day preschool and all-day Kindergarten along with an extended day option.  Our students come from all over Lorain County, and bussing is provided by the Elyria School District, Midview School District and Keystone School District.  We are providing a top notch private school education to children residing in the Elyria, LaGrange, Grafton, Eaton, and Oberlin areas.

As it has since 1859, a strong emphasis is of course placed on a faith centered education. Christian principles are integrated into the curriculum not only in formal study, but also as a way of life.  This is a welcomed change for families seeking an education that continues beyond math and English, and includes an emphasis on Christian morals and values.
In addition to an education that is second to none in the Lorain County area – St. Mary’s School proudly supports our numerous sporting and extra-curricular programs.

Where most schools leave off – St. Mary’s School of Elyria is just beginning. We do not stop at the basic requirement of a public school – which is to assist students in mastering basic educational skills.  St. Mary’s School takes it to the next level as we prepare our students for their future roles.  Not only do we make every effort through our teaching style to enhance the individual student’s self-esteem, but we work to nurture their leadership skills.  Students are taught self-discipline, and encouraged to foster a responsibility for peace and justice.  Our students do not need to be Catholic to attend St. Mary’s School.  They simply need to be open to a Christian education.  Is St. Mary’s tradition of excellence in Christian education the right fit for your child?  Call our office at 440-322-2808 for additional information, and to arrange a tour or classroom visit.";"http://www.stmarycatholicschoolelyria.com/";"https://web.facebook.com/pg/St-Mary-School-Elyria-352781504745430/";;"http://www.stmarycatholicschoolelyria.com/wp-content/uploads/2018/02/Registration-2018-2019-1.pdf";"http://www.stmarycatholicschoolelyria.com/parents/policies/";;;;"x";"x";;"https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0PQDF6suQeLqusElzklJ5FkwPwc7iV3n8OxICExbZLjNTsEuQJA";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"Closed";"Closed";
1179458;"ST MARY";"314 S LOCUST ST";"EDGERTON";"OH";43517;"WILLIAMS";4192982531;"https://www.stmaryedgerton.org/";"jtaylor@stmaryedgerton.org";"Catholic elementary school serving preschool (ages 4-5) and grades K-6 in Edgerton, Ohio.";"https://www.stmaryedgerton.org/";"https://web.facebook.com/pg/stmaryedgerton/";;"https://www.stmaryedgerton.org/home/preschool-registration-forms/registration-form";"https://www.stmaryedgerton.org/teacher-webpages/preschool-ms-cameron/handbook";;;;"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/14370449_295585067493284_4325740441064027017_n.png?_nc_cat=105&_nc_eui2=AeGY5-MgsnUcwm-6G5zJh6KrY_SezmGw5Os0e0HpOuFK3b1zL4e3tYmEupmTc90ui_MR9TjkFrmAMmvCZUukEfppunyYmFpHfJUc2RVafURfo_B_-WlkafqD8canOI5TAy0&_nc_ht=scontent.flhe2-1.fna&oh=7dac495d8aee6b7a8aafb022cd649ace&oe=5C50FCC9";"8:00 am- 11:00 am";"8:00 am- 11:00 am";"8:00 am- 11:00 am";"8:00 am- 11:00 am";"8:00 am- 11:00 am";"Closed";"Closed";
1179459;"ST MARY";"238 W 3RD ST";"GREENVILLE";"OH";45331;"DARKE";9375482345;"https://www.smsgvl.com/SMS/";"info@smsgvl.com";"St. Mary's School is a Pre-K through 8th grade Catholic School located in Greenville, Ohio.";"https://www.smsgvl.com/SMS/";"https://web.facebook.com/pg/smsgvl/";;"https://www.smsgvl.com/SMS/apply-online/";"https://www.smsgvl.com/SMS/student-handbook/";;;"x";"x";;;"https://www.smsgvl.com/SMS/wp-content/uploads/2018/08/sm_logo_web_tagline_V2-1.gif";"7:30 am - 2:40p.m";"7:30 am - 2:40p.m";"7:30 am - 2:40p.m";"7:30 am - 2:40p.m";"7:30 am - 2:40p.m";"Closed";"Closed";
1179460;"ST MARY";"309 E CHESTNUT ST";"LANCASTER";"OH";43130;"FAIRFIELD";7406541632;"https://www.saintmarylancaster.com/";"info@saintmarylancaster.org";"Preschool-Grade 8 Catholic School. Accredited by the Ohio Catholic School Accrediting Association. Preschool licensed by the Ohio Department of Education.";"https://www.saintmarylancaster.com/";"https://web.facebook.com/St-Mary-School-Official-397855363644999/?_rdc=1&_rdr";"https://www.saintmarylancaster.com/athletic-secretary-position/";"https://www.saintmarylancaster.com/admissions/registration-2/";"https://www.saintmarylancaster.com/wp-content/uploads/2018/07/Preschool-Handbook-18-19-pdf.pdf";;;"x";;"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/1895_397855510311651_1708679637_n.jpg?_nc_cat=101&_nc_eui2=AeEL-8fe7WDXw5WAEk0gdga0csJtFYqPeB_fmOz6uX83EhHuE2CO9Xn-ZIwTmZZQzJaGsBfyIBzQLGH-U_wxlOUrIhUmUOaW4bO3cPsYM9ZINU7tk9JTo2_ex96SHzQrMxI&_nc_ht=scontent.flhe2-1.fna&oh=a2c04e2bacd4af1e407e63f021744216&oe=5C505626";"8:00 a.m.-4:30 p.m";"8:00 a.m.-4:30 p.m";"8:00 a.m.-4:30 p.m";"8:00 a.m.-4:30 p.m";"8:00 a.m.-4:30 p.m";"Closed";"Closed";
1179461;"ST MARY";"320 MARION ST";"MARIETTA";"OH";45750;"WASHINGTON";7403748181;"https://stmarys.k12.oh.us/";"tammibradley@stmaryscatholic.org";"We, the St. Mary Catholic School Community, are a parish parochial educational institution built on a strong heritage that challenges us to high expectations in Christian values as well as in academic, service, and extra-curricular areas.  Our Catholic school environment, which is open to all young people, nurtures the goal that we as students, family, staff and parish are to be lifelong contributing members of the Church and society.";"https://stmarys.k12.oh.us/";"https://web.facebook.com/stmaryschoolmarietta/?_rdc=1&_rdr";;"https://stmarys.k12.oh.us/parent-forms-correspondence/";"https://stmarys.k12.oh.us/wp-content/uploads/2017/08/Student_Handbook_2017-2018.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/10427284_831209133587885_6118199237256064369_n.jpg?_nc_cat=105&_nc_eui2=AeHDwxtiBxp7VxpDTgAqam5IIiAI80xPu5sVbtOHuDbajSyxyh8HFAdCBX5JTa0QKPWhkjq1l9h62SDqpXb77en0XMDNgD6rAaraIO9X3z_-hk5e9AriYjnROH3H930bZig&_nc_ht=scontent.flhe2-1.fna&oh=f448cf090e685ff858fd26cda1285469&oe=5C421D81";"8:50 a.m - 3:30p.m";"8:50 a.m - 3:30p.m";"8:50 a.m - 3:30p.m";"8:50 a.m - 3:30p.m";"8:50 a.m - 3:30p.m";"Closed";"Closed";
1179462;"ST MARY";"640 1ST ST NE";"MASSILLON";"OH";44646;"STARK";3308329355;"https://www.stmarymassillon.org/";"stmaryelem@youngstowndiocese.org";"Located in Massillon, Ohio, St. Mary’s School represents PK-8 Catholic tradition and academic excellence in a community grounded in faith.";"https://www.stmarymassillon.org/";"https://web.facebook.com/pg/stmarymassillon/";;"https://www.stmarymassillon.org/admissions";"https://www.stmarymassillon.org/policies-and-procedures";;;;;"x";;"https://static.radiuswebtools.com/templates/hca_stmary/images/logo.png";"7:50 AM to 2:35 PM.";"7:50 AM to 2:35 PM.";"7:50 AM to 2:35 PM.";"7:50 AM to 2:35 PM.";"7:50 AM to 2:35 PM.";"Closed";"Closed";
1179463;"ST MARY";"226 W MAIN ST";"SAINT CLAIRSVILLE";"OH";43950;"BELMONT";7406953189;"http://www.stmaryscentral.com/";"stmaryscentral.website@omeresa.net";"

St. Mary’s Central is a Catholic School with grades Pre-School through 8 and is part of the Steubenville Diocese.  Our school offers a secure environment with individual growth and well-being, opportunities for parent involvement, and communication among principal, teachers, and parents to ensure student progress.
";"http://www.stmaryscentral.com/St._Marys_Central/Welcome_1.html";;;;;;;"x";;;;;"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"Closed";"Closed";
1179464;"ST MARY";"26 WEST ST";"SHELBY";"OH";44875;"RICHLAND";4193422626;"https://stmaryshelby.org/";"bestschool@stmaryshelby.org";"St. Mary School has celebrated many years of providing quality education to our community! Our school first opened on December 8, 1880. We are located at 26 West Street in Shelby, Ohio. Through the continued cooperative efforts, our school & parish staff, students, parents and parishioners it is our mission at St. Mary to work together to share faith and foster a passion for learning. St. Mary Elementary School is proud to offer a full accreditation by the Ohio Catholic School Accrediting Association. Our courses of study are fully aligned with the Ohio Department of Education Academic Content Standards. All are welcome; you do not have to be Catholic to attend.";"https://stmaryshelby.org/";"https://web.facebook.com/pg/stmaryshelby44875/about/?ref=page_internal";"https://stmaryshelby.org/contact-us/career-opportunities/";"https://drive.google.com/file/d/1p_BdLF8ULCvYpAZ6Inxj9jC9jnVH_tg_/view?ts=5bae532e";"https://stmaryshelby.org/wp-content/uploads/2018/10/School-Family-Handbookapproved-2018-19.pdf";;;;"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/27072353_1632796983502211_3488775659723798631_n.jpg?_nc_cat=110&_nc_eui2=AeHuU-AM7RNAZ5XmZ5g6QaEBXRkm4X1bi-uJ84Nv2Qt39Y0722sHrxA87tYKdFkU5Yv-yA7MI7onMrufB3pXzrkCURpmZqLKRH2wPQgOQ9CKUY0VnAoDIMgu7U1HUKu7JKM&_nc_ht=scontent.flhe2-1.fna&oh=da6fb0de962c08b80dcb241a3a969091&oe=5C57681C";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"Closed";"Closed";
1179465;"ST MARY";"5450 E OHIO ST";"VERMILION";"OH";44089;"ERIE";4409677911;"https://stmaryschoolvermilion.org/";"mrobinson@stmaryvermilion.org";"St. Mary School, inspired by our patroness, is a Roman Catholic School, rooted in the traditions of faith, committed to creating a peaceful, compassionate and nurturing learning environment, where the school and parish community collaborate to educate and challenge a diverse body of students to attain academic excellence and become faith living individuals, who are responsible citizens and stewards of God’s creation.";"https://stmaryschoolvermilion.org/";"https://web.facebook.com/stmaryschool.vermilion/?_rdc=1&_rdr";;"https://stmaryschoolvermilion.org/documents/2017/2/Registration%20Form%202017%202018.docx";"https://stmaryschoolvermilion.org/documents/2018/9/Student%20Handbook%20%202018-2019.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c78.0.200.200/p200x200/13256385_1591678601161164_971946000456987167_n.jpg?_nc_cat=102&_nc_eui2=AeGTwCTMrhDdIRojGleD96jX410pSQ--XWHrxjP0l_cmVrPX66uA5Vy_4t5jWSMjHiIAv7AnezhLkJaNvo0tmosCIQ1SYm3fCX5xzqgX7qq_zXhpaxuuR97JA73jK-ZwWZ0&_nc_ht=scontent.flhe2-1.fna&oh=e730fae29d5b1c68feebc9beb264a564&oe=5C4D7495";"8:15 a.m - 3:15p.m";"8:15 a.m - 3:15p.m";"8:15 a.m - 3:15p.m";"8:15 a.m - 3:15p.m";"8:15 a.m - 3:15p.m";"Closed";"Closed";
1179466;"ST MARY BYZANTINE CHILD CARE";"4600 STATE RD";"CLEVELAND";"OH";44109;"CUYAHOGA";2163518121;"http://www.smbyz.org";"basallar@StMaryByzantine.com";"St. Mary Byzantine Catholic School strives to prepare our students for life-long learning through a desire to live by Christian moral principles, a commitment to social responsibility, and developing self-discipline.  We educate students by providing a strong academic program, extra-curricular activities, service opportunities, and a Byzantine Catholic religious experience.  Our philosophy calls students to grow and live in the Gospel values of Jesus. ";"http://www.smbyz.org/daycare/daycare.shtm";"https://web.facebook.com/pages/St-Mary-Byzantine-School/358451697647908?_rdc=1&_rdr";;"http://www.smbyz.org/documents/RegistrationForm.pdf";"http://www.smbyz.org/documents/handbook.pdf";;;"x";;"x";;;"7:50 AM to 2:45 PM.";"7:50 AM to 2:45 PM.";"7:50 AM to 2:45 PM.";"7:50 AM to 2:45 PM.";"7:50 AM to 2:45 PM.";"Closed";"Closed";
1179467;"ST MARY CATHOLIC";"212 S HIGH ST";"HILLSBORO";"OH";45133;"HIGHLAND";9378409932;"http://www.saintmaryhillsboro.org/";"stmaryprincipal@cinci.rr.com";"St. Mary Catholic Elementary School is a parochial, non-profit school in the Roman Catholic Diocese of Cincinnati. It began in 2000 with only first and second grades, a dozen students, one teacher, one secretary and a group of dedicated parents. Today, the school houses preschool through eighth grade, and in May 2010, it was granted full accreditation by the Ohio Catholic School Accrediting Association and the state of Ohio.";"http://www.stmaryofhillsboro.com/index.html";"https://web.facebook.com/StMarySchoolofHillsboro/?_rdc=1&_rdr";;"http://www.stmaryofhillsboro.com/uploads/3/4/1/6/34160092/enrollment_information.pdf";"http://www.stmaryofhillsboro.com/uploads/3/4/1/6/34160092/student_handbook_2018.pdf";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c0.0.180.180/13434819_945626005535516_6991035673854553010_n.png?_nc_cat=107&_nc_eui2=AeFQbZdeDMabm7O27LGIHCKQ3eQF3fK7YsXqlvNTGysgPvcjGwwIRJ3l5qfL4b4om9JseAqJ999lz30GjIJ0Dq4_UeY-W_5_h4iXuBM0_6uQwmfZ1jUuOOZPv1OZ3oFk2XU&_nc_ht=scontent.flhe2-1.fna&oh=c1cf7797f3664ac6f22bd11ac5cdfb53&oe=5C50B079";"8:45 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"Closed";"Closed";
1179468;"ST MARY CENTRAL";"24 N 4TH ST";"MARTINS FERRY";"OH";43935;"BELMONT";7406335424;"https://smcmartinsferry.weebly.com/";;"St. Mary Central School's mission is to provide a quality education in a Christian atmosphere.  We teach the doctrines and traditions of the Catholic Church and stress the importance of  imitating Christ in our everyday life and in serving the community.  We strive for the development of the entire individual - Spirit, Mind, and Body.";"https://smcmartinsferry.weebly.com/";"https://web.facebook.com/pages/St-Mary-Central-School/1522083611373466?_rdc=1&_rdr";;;;;;"x";"x";;;;;;;;;;;
1179469;"ST MARY IMMACULATE CONCEPTION";"2680 STONEY RIDGE RD";"AVON";"OH";44011;"LORAIN";4409346246;"https://stmaryavon.org/";"office@stmaryavon.org";"Founded in 1885, Saint Mary School has been providing students in Avon, Ohio, with the educational tools and abilities they need to succeed in college and beyond for over 130 years. We offer core subjects, unique learning opportunities and extracurricular activities, all within a family-like environment.";"https://stmaryavon.org/";"https://web.facebook.com/StMarySchoolAvon/?_rdc=1&_rdr";;"https://stmaryavon.org/enroll";"https://stmaryavon.org/documents/2018/9/Parent-Student%20Handbook%2018-19.pdf";;;"x";"x";;;"https://stmaryavon.org/design/fLogov4_stmary_03.png";"7:35AM – 2:00PM";"7:35AM – 2:00PM";"7:35AM – 2:00PM";"7:35AM – 2:00PM";"7:35AM – 2:00PM";"Closed";"Closed";
1179470;"ST MARY CATHOLIC SCHOOL";"1630 ASHLAND RD";"MANSFIELD";"OH";44905;"RICHLAND";4195892114;"http://www.mansfieldstmaryschool.org/";"brubaker.christa@mansfieldstmarymail.org";"St. Mary School in Mansfield, Ohio takes great pride in their students and their history in Mansfield and Richland County. The school and parish belong to The Catholic Diocese of Toledo. In 1950 the school was started in Mansfield on Newman Street with an enrollment of 145 students. The present school and parish are now located east of Mansfield on St. Rt. 42. The school was opened on August 5, 1969 with Sister Vivian serving as the first principal. Mass was held in the school cafeteria until the church was built and dedicated on June 20, 1982. Father Bonifas, Pastor
and Father Ceranowski, Associate Pastor presided at the dedication.

Father Nelson Beaver serves as the current Pastor and school superintendent. He is assisted by Father Joseph, Associate Pastor visiting from the Diocese of Tanzania. We maintain an average of 130 students preschool through eight.

St. Mary has a dedicated staff who are all certified through the state of Ohio. The school is accredited by the Ohio Catholic School Accrediting Association. Instruction is offered for grades one through eight, all day kindergarten and preschool. Classes in computers, music, physical education, art, and life skills are part of the curriculum. The school receives students from both Richland and Ashland Counties including the school districts of Ashland, Crestview, Lexington, Lucas, Madison, Mansfield and Ontario.

Service to school, parish, and community is an important aspect of our educational goals. Students are involved in mission activities on a local and global level including monthly nursing home visits, canned food drives, Operation Rice Bowl and support to our local Catholic Charities. Students attend and participate in a weekly Friday Mass.

St. Mary School is a place where students, parents and faculty join together to form a living Christian community in which we are bound together in mutual responsibility and cooperation. St. Mary School believes in the dignity of all human beings, regardless of their raise, national origin or creed.";"http://www.mansfieldstmaryschool.org/";"https://web.facebook.com/pg/StMaryMansfield/about/?ref=page_internal";;"http://www.mansfieldstmarys.org/NEWRegistrationForm.pdf";"http://www.mansfieldstmarys.org/handbook.pdf";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c0.10.200.200/p200x200/14212_438939409500224_1131531990_n.jpg?_nc_cat=108&_nc_eui2=AeF_IsIXp3ITf3XWlTnqiNJk1GpPOZ4yj3aKIkHJI_LFfJScEwXp6ZMu71SV6SEF0G7tk9byIdBbUSXXylI7NgILkTJJyNQERPCvjBBy-3ed5n_olkIcEiEG4F4KHiJNMaM&_nc_ht=scontent.flhe2-1.fna&oh=b6ac7faf39e194be86f2aae63719b63c&oe=5C5266B6";"8:10 am- 3:00 pm";"8:10 am- 3:00 pm";"8:10 am- 3:00 pm";"8:10 am- 3:00 pm";"8:10 am- 3:00 pm";"Closed";"Closed";
1179471;"ST MARY OF THE ASSUMPTION";"8540 MENTOR AVE";"MENTOR";"OH";44060;"LAKE";4402559781;"https://www.stmarymentorschool.org/";"schooloffice@stmarysmentor.org";"St. Mary of the Assumption School is a learning community dedicated to expanding minds, building faith, and serving others.  Catholic Christian principles are interwoven throughout the entire curriculum.  St. Mary of the Assumption School provides a warm, safe, supportive, and nurturing Christ centered environment.  Weekly mass helps to strengthen students’ bond with God, along with daily religion class and frequent interaction with our on-site priest and deacon.  Our innovative classroom teachers develop critical thinking skills through project based learning experiences to prepare students to succeed in high school and beyond.  ​";"https://www.stmarymentorschool.org/";"https://web.facebook.com/pg/St-Mary-of-the-Assumption-School-918658271547690/about/?ref=page_internal";;"https://www.stmarymentorschool.org/registration--enrollment.html";"https://www.stmarymentorschool.org/uploads/1/1/8/7/118701703/school_handbook_2018-19.pdf";;;"x";"x";"x";;"https://www.stmarymentorschool.org/uploads/1/1/8/7/118701703/sma-final-300x154_1.png";"7:45 a.m-2:15 p.m";"7:45 a.m-2:15 p.m";"7:45 a.m-2:15 p.m";"7:45 a.m-2:15 p.m";"7:45 a.m-2:15 p.m";"Closed";"Closed";
