"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"s"
1089693;"ELKHORN KIDS CAMPUS FIRE  RIDGE ELEMENTARY";"19660 FARNAM";"Elkhorn";"NE";68022;"DOUGLAS";"(402) 289-1727";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;"Elkhorn Kids Campus (EKC) exists to enrich the lives of children in elementary school by providing a fun, safe, and positive environment that encourages creativity, learning, and individuality.

The program is licensed by the State of Nebraska, with care provided at each of our elementary schools.";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;;"http://www.elkhornfoundation.org/wp-content/uploads/2013/03/EKC-Application-for-Employment.pdf";"http://www.elkhornfoundation.org/kids-campus-and-ace/ekc-registration-dates/";"http://www.elkhornfoundation.org/kids-campus-and-ace/handbook/";"n";"n";"n";"n";"y";"y";"http://www.elkhornfoundation.org/wp-content/uploads/2012/11/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089694;"ELKHORN KIDS CAMPUS  HILLRISE ELEMENTARY";"20110 HOPPER ST";"Elkhorn";"NE";68022;"DOUGLAS";"(402) 289-1727";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;"Elkhorn Kids Campus (EKC) exists to enrich the lives of children in elementary school by providing a fun, safe, and positive environment that encourages creativity, learning, and individuality.

The program is licensed by the State of Nebraska, with care provided at each of our elementary schools.";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;;"http://www.elkhornfoundation.org/wp-content/uploads/2013/03/EKC-Application-for-Employment.pdf";"http://www.elkhornfoundation.org/kids-campus-and-ace/ekc-registration-dates/";"http://www.elkhornfoundation.org/kids-campus-and-ace/handbook/";"n";"n";"n";"n";"y";"y";"http://www.elkhornfoundation.org/wp-content/uploads/2012/11/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089695;"ELKHORN KIDS CAMPUS  SKYLINE ELEMENTARY SCHOOL";"400 SOUTH 210th ST";"Elkhorn";"NE";68022;"DOUGLAS";"(402) 289-1727";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;"Elkhorn Kids Campus (EKC) exists to enrich the lives of children in elementary school by providing a fun, safe, and positive environment that encourages creativity, learning, and individuality.

The program is licensed by the State of Nebraska, with care provided at each of our elementary schools.";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;;"http://www.elkhornfoundation.org/wp-content/uploads/2013/03/EKC-Application-for-Employment.pdf";"http://www.elkhornfoundation.org/kids-campus-and-ace/ekc-registration-dates/";"http://www.elkhornfoundation.org/kids-campus-and-ace/handbook/";"n";"n";"n";"n";"y";"y";"http://www.elkhornfoundation.org/wp-content/uploads/2012/11/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089696;"ELKHORN KIDS CAMPUS WEST  DODGE STATION";"18480 CALIFORNIA ST";"Elkhorn";"NE";68022;"DOUGLAS";"(402) 289-1727";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;"Elkhorn Kids Campus (EKC) exists to enrich the lives of children in elementary school by providing a fun, safe, and positive environment that encourages creativity, learning, and individuality.

The program is licensed by the State of Nebraska, with care provided at each of our elementary schools.";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;;"http://www.elkhornfoundation.org/wp-content/uploads/2013/03/EKC-Application-for-Employment.pdf";"http://www.elkhornfoundation.org/kids-campus-and-ace/ekc-registration-dates/";"http://www.elkhornfoundation.org/kids-campus-and-ace/handbook/";"n";"n";"n";"n";"y";"y";"http://www.elkhornfoundation.org/wp-content/uploads/2012/11/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089697;"ELKHORN KIDS CAMPUS  WESTRIDGE ELEMENTARY ";"3100 NORTH 206th ST";"Elkhorn";"NE";68022;"DOUGLAS";"(402) 289-1727";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;"Elkhorn Kids Campus (EKC) exists to enrich the lives of children in elementary school by providing a fun, safe, and positive environment that encourages creativity, learning, and individuality.

The program is licensed by the State of Nebraska, with care provided at each of our elementary schools.";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;;"http://www.elkhornfoundation.org/wp-content/uploads/2013/03/EKC-Application-for-Employment.pdf";"http://www.elkhornfoundation.org/kids-campus-and-ace/ekc-registration-dates/";"http://www.elkhornfoundation.org/kids-campus-and-ace/handbook/";"n";"n";"n";"n";"y";"y";"http://www.elkhornfoundation.org/wp-content/uploads/2012/11/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089701;"ROOM 2 BLOOM CHILDCARE  INC";"11773 SOUTH HIGHWAY 6";"Gretna";"NE";68028;"SARPY";"402-884-2882 ";"http://room2bloomchildcare.com/";"Room2bloomcdc@yahoo.com";"Welcome to Room 2 Bloom Childcare located in Gretna, Nebraska. Established in 2013, we strive to provide quality learning and innovative tools for child development at a reasonable cost.

Our full-time childcare center offers care for children ages 6 weeks through 13 years of age.  Each classroom has tenured staff, as well as a program that will allow your child ""Room 2 Bloom!""";"http://room2bloomchildcare.com/";"https://www.facebook.com/pages/Room-2-Bloom-Child-Development-Center/1396793773881979";;;;;"y";"y";"y";"y";"y";"y";"http://room2bloomchildcare.com/images/0_r1_c3.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089703;"HOME FOR CHILDREN CHILD  CARE LLC";"981 PATRICIA RD";"Papillion";"NE";68046;"SARPY";"(402) 612-7613";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089704;"PAPILLION-LAVISTA KIDS CLUB -  HICKORY HILLS";"1307 ROGERS DR";"Papillion";"NE";68046;"SARPY";"(402) 898-0497";"http://www.plvschoolsfoundation.org/kids_club/kids_club_sites";"kidsclub@paplv.org";"The Papillion-La Vista School Foundation has successfully operated Kids Club school age children's program since August 1988. Kids Club provides quality, reliable childcare for school age children at a competitive price. Kids Club is a fun, safe program that provides quality child care for students at all fourteen Papillion-La Vista elementary schools.

""School age"" starts the first day of kindergarten and goes through the 6th grade.

Kids Club also offers an all-day program during the summer and out-of-school days. Breakfast, lunch, and afternoon snacks are served each day when school is out. Monthly fees include special guests, field trips,on-site activities, and swimming.";"http://www.plvschoolsfoundation.org/kids_club/kids_club_sites";;;"http://www.plvschoolsfoundation.org/kids_club/employee_application";"http://www.plvschoolsfoundation.org/kids_club/registration_checklist";"http://www.plvschoolsfoundation.org/kids_club/parent_handbook";"n";"n";"n";"n";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089705;"PAPIO CREEK PRESCHOOL";"213 S WASHINGTON ST #2";"Papillion";"NE";68046;"SARPY";"(402) 932-5578";"http://papiocreekpreschool.org/contact-us-2/";"cmarsh@papiocreek.org";"Papio Creek Church Parent’s Day Out and Preschool offer quality Christian based programs for children six weeks to five years old. We offer a safe place where children can learn and grow academically, socially and spiritually. We have been serving families in our community for more than 10 years with these ministries. ";"http://papiocreekpreschool.org/contact-us-2/";;;;;;"n";"n";"y";"y";"n";"n";"http://papiocreekpreschool.org/wp-content/uploads/2014/01/website-logo.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089706;"LIL' KIDZ DEPOT DAY CARE INC";"28484 REICHMUTH RD";"Valley";"NE";68064;"DOUGLAS";"(402) 871-0139";"http://www.lilkidzdepot.com/";"lilkidzdepot@gmail.com";"our Mission at Lil Kidz Depot Daycare to provide the very best and most personal care for all of our kids. It is also our mission to make our kids feel that when they are here that they feel as comfortable as they would at ""Grandma's"" house while providing a learning surrounding in not only age appropriate activities but also provide the all important social activities and skills needed.

We strive to make it a place where they want to go everyday and look forward to all of the activities that we offer to them. We are always looking for the next level of learning toys and activities for our kids and also try to provide the physical activities that are also important.

We know that Daycare for your children can be found in many places and that is why our Top Mission is to provide the best experience and learning opportunities that can be provided for your child.";"http://www.lilkidzdepot.com/";;"Monday through Friday, from 6:30 AM till 6:00 PM";"http://www.lilkidzdepot.com/job-opportunities.html";;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089707;"YMCA - TWIN RIVERS";"6100 TWIN RIVERS CIR";"VALLEY";"NE";68064;"DOUGLAS";"(402) 359-9622";"http://twin-rivers.metroymca.org/programs/youth/childcare/";"smiller@metroymca.org";"At the YMCA of Greater Omaha, strengthening community is our cause. Strong communities are the result of steady leadership and stewardship of strong values, which is what the Y is all about. We make life changing impact to the children, adults and families we serve through programs that focus on three key areas: youth development, healthy living and social responsibility.

As an organization, we strive to understand our community needs. We provide services and programs that cater specifically to the issues our children, families and neighborhoods face.  Through crucial partnerships with over 150 not-for-profit agencies, schools and organizations we are working hard to reach as many people as possible and making a lasting difference.

The Y is open to all people regardless of their ability to pay for programs and services, and as a result we provide over $1,000,000 of financial assistance each year.  By investing in our kids, our health and our neighbors, the YMCA of Greater Omaha ensures that everyone, regardless of age, income or background, has the opportunity to thrive—thereby strengthening our community.
";"http://twin-rivers.metroymca.org/programs/youth/childcare/";"https://www.facebook.com/ymcatwinrivers";;"https://careers-metroymca.icims.com/jobs/intro?hashed=0";"https://ops1.operations.daxko.com/Online/3129/Programs/Search.mvc";;"y";"y";"y";"y";"y";"y";"http://twin-rivers.metroymca.org/wp-content/themes/ymca/images/logo-ymca.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089713;"NORTH OMAHA LEARNING  CENTER";"4407 FONTENELLE BLVD";"Omaha";"NE";68104;"DOUGLAS";"(402) 502-7745";"http://www.northomahalearningcenter.org/";"nolc@gmail.com";"Throughout the year, the NOLC acts as a safe haven, serving hundreds of low-income youth after school, and on weekends—the hours our children are most at risk of developing negative behaviors. The NOLC has served more than three thousand young people over the past forty-two years--approximately 97% of our children have not had contact with the court system. 

 The NOLC's programs are nationally recognized for their success in building strong character, social values, 

and resiliency to drugs and alcohol. Former President George H. Bush named the NOLC the nation's 535th Point of Light in 1991. The late Joe Edmonson, NOLC's co-founder and director, received local, state, and national honors for his service to the youth of Omaha, including the Ike Friedman Community Service Award by the Knights of AK-SAR-BEN, the Otto Swanson Spirit of Service Award, and an honorary doctorate in humanitarian service from Creighton University. 

 All youth need adult role models who can inspire. By participating in the NOLC's activities and programs, inner city youth come in regular contact with compassionate, capable adults--NOLC's staff, coaches, recreation and computer aides, tutors, and community volunteers who offer support, guidance, and the encouragement to succeed in school and life. These mentor relationships allow the NOLC to steer its youth in positive social, academic, and vocational directions, and also provide the means for staff to proactively monitor each student's progress.
";"http://www.northomahalearningcenter.org/";;;;;;"n";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089714;"OSF - ROSE HILL ELEMENTARY";"5605 CORBY ST";"Omaha";"NE";68104;"DOUGLAS";"402-557-2045";"http://www.omahaschoolsfoundation.org/programs/early-childhood-education.html";"toba.cohendunning@ops.org";"The new early childhood program provided by the Omaha Schools Foundation will serve children ages 4-5 and will be available at Catlin and Harrison. Picotte has added a second classroom and is taking applications. There is a waiting list for Fullerton Elementary School.  

The philosophy of the early childhood program will mirror that of the Omaha Public Schools District.  It will be a parent-pay program. Currently we offer this wonderful preschool program at four sites:  Harrison, Fullerton, Catlin and Picotte. The program is full days with before and after school Kids Club. Creative Curriculum is used to provide the children with academic, social and emotional opportunities as they begin their learning journey. Please contact 402-557-2045 for enrollment information.";"http://www.omahaschoolsfoundation.org/programs/early-childhood-education.html";"https://www.facebook.com/OmahaSchoolsFoundation";"6:30 a.m.-6 p.m.";;;;"y";"y";"y";"y";"y";"y";"http://www.omahaschoolsfoundation.org/images/logo.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089718;"ELEMENT LEARNING CENTER";"7230 Florence Blvd";"Omaha";"NE";68107;"DOUGLAS";"402-502-5430";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089720;"LINAS CHILDREN CARE LLC";"4144 DREXEL ST";"Omaha";"NE";68107;"DOUGLAS";"(402) 731-0868";"https://www.facebook.com/Linaschildcare/info?tab=page_info";;"Lina's Learning Center has a structured learning environment, which children use their creativity & imagination to develop physically, emotionally, socially and intellectually. ";"https://www.facebook.com/Linaschildcare/info?tab=page_info";"https://www.facebook.com/Linaschildcare/info?tab=page_info";;;;;"n";"n";"y";"y";"y";"y";"https://scontent-lax1-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/1511128_1391268431127238_903695908_n.png?oh=67b3c4a0a61d5cb2503c1feb20e6c0b0&oe=564B42B5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089721;"OSF - GATEWAY ELEMENTARY";"5610 SOUTH 42nd ST";"Omaha";"NE";68107;"DOUGLAS";"402-557-2045";"http://www.omahaschoolsfoundation.org/programs/early-childhood-education.html";"toba.cohendunning@ops.org";"The new early childhood program provided by the Omaha Schools Foundation will serve children ages 4-5 and will be available at Catlin and Harrison. Picotte has added a second classroom and is taking applications. There is a waiting list for Fullerton Elementary School.  

The philosophy of the early childhood program will mirror that of the Omaha Public Schools District.  It will be a parent-pay program. Currently we offer this wonderful preschool program at four sites:  Harrison, Fullerton, Catlin and Picotte. The program is full days with before and after school Kids Club. Creative Curriculum is used to provide the children with academic, social and emotional opportunities as they begin their learning journey. Please contact 402-557-2045 for enrollment information.";"http://www.omahaschoolsfoundation.org/programs/early-childhood-education.html";"https://www.facebook.com/OmahaSchoolsFoundation";"6:30 a.m.-6 p.m.";;;;"y";"y";"y";"y";"y";"y";"http://www.omahaschoolsfoundation.org/images/logo.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089722;"YMCA - SOUTH";"3010 R ST";"Omaha";"NE";68107;"DOUGLAS";"(402) 731-3999";"http://south.metroymca.org/about/facilities-and-hours/";;"The SOUTH YMCA Program Center offers a fun, supervised environment for school age kids to stay active, work on homework, and grow as individuals.

Kids can play basketball in the gym, shoot some pool in the rec room, drawing in the arts & crafts center, use the computers for studying and practice their green thumb in the garden.";"http://south.metroymca.org/about/facilities-and-hours/";;"Monday-Friday: 3:00-10:00 pm
Saturday: 1:00-10:00 pm";"https://careers-metroymca.icims.com/jobs/intro?hashed=0";;;"n";"n";"n";"n";"y";"y";"http://south.metroymca.org/wp-content/themes/ymca/images/logo-ymca.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089723;"CORAZONCITOS LEARNING  CENTER";"2702 SOUTH 20th ST";"Omaha";"NE";68108;"DOUGLAS";"(402) 507-1911";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089727;"KASHAY'S CHILDCARE  LEARNING CENTER INC";"4137 GRAND AVE";"Omaha";"NE";68111;"DOUGLAS";"(402) 671-4222";"https://www.facebook.com/KASHAYSCLC/info?tab=page_info";;"At KCLC we are changing our community by changing the children in our community. We transport, provide meals, educate and have a great team. Join us today!";"https://www.facebook.com/KASHAYSCLC/info?tab=page_info";"https://www.facebook.com/KASHAYSCLC/info?tab=page_info";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/10685483_1517477978494321_2512902589802266742_n.jpg?oh=1ab36a7e2e3dc46618d4c89e518b04ec&oe=56565CFB&__gda__=1444277442_28e1d047e6887c9dba6df7c39df8c8ce";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089728;"WESTSIDE EARLY CHILDHOOD -  HILLSIDE BEFORE & AFTER ";"7500 WESTERN AVE";"Omaha";"NE";68114;"DOUGLAS";"(402) 390-3320";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089729;"WESTSIDE EARLY CHILDHOOD -  SWANSON BEFORE & AFTER ";"8601 HARNEY ST";"Omaha";"NE";68114;"DOUGLAS";"(402) 390-3324";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089731;"ELKHORN KIDS CAMPUS  MANCHESTER ELEMENTARY";"2750 N HWS CLEVELAND";"Omaha";"NE";68116;"DOUGLAS";"(402) 289-1727";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;"Elkhorn Kids Campus (EKC) exists to enrich the lives of children in elementary school by providing a fun, safe, and positive environment that encourages creativity, learning, and individuality.

The program is licensed by the State of Nebraska, with care provided at each of our elementary schools.";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;;"http://www.elkhornfoundation.org/wp-content/uploads/2013/03/EKC-Application-for-Employment.pdf";"http://www.elkhornfoundation.org/kids-campus-and-ace/ekc-registration-dates/";"http://www.elkhornfoundation.org/kids-campus-and-ace/handbook/";"n";"n";"n";"n";"y";"y";"http://www.elkhornfoundation.org/wp-content/uploads/2012/11/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089732;"ELKHORN KIDS CAMPUS  SAGEWOOD";"4910 NORTH 177th ST";"Omaha";"NE";68116;"DOUGLAS";"(402) 289-1727";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;"Elkhorn Kids Campus (EKC) exists to enrich the lives of children in elementary school by providing a fun, safe, and positive environment that encourages creativity, learning, and individuality.

The program is licensed by the State of Nebraska, with care provided at each of our elementary schools.";"http://www.elkhornfoundation.org/kids-campus-and-ace/";;;"http://www.elkhornfoundation.org/wp-content/uploads/2013/03/EKC-Application-for-Employment.pdf";"http://www.elkhornfoundation.org/kids-campus-and-ace/ekc-registration-dates/";"http://www.elkhornfoundation.org/kids-campus-and-ace/handbook/";"n";"n";"n";"n";"y";"y";"http://www.elkhornfoundation.org/wp-content/uploads/2012/11/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
