"FacilityID";"InspectionID";"Inspection Date";"Inspection Result"
"ManhattanDC2828";"61874ac722228a2f8cd70cf80eca5180";" 7/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC14468";"49ca8e4ad40ce9c352bf871bf76737e1";" 10/4/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC14950";"6f957c10e9fa2a3adeef1c9dd7909f33";" 4/1/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC23255";"1dd557f75f83cbfad44934a983149482";" 10/22/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC2263";"b454671325fed4493944911c690100c1";" 6/2/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC14816";"00e92045e7bc5af2cc30d7af273cc417";" 9/23/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"ManhattanDC32487";"067418413e27be2e69109e2703f92dd3";" 12/7/21";" Monitoring Inspection Non-Routine - Reinspection Not Required"
"ManhattanDC2682";"7a9a3d8a8cf5c4b965c7c0526f33a6c7";" 7/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC32488";"6e028555f54ea78326a76bfa2700bc7b";" 12/7/21";" Monitoring Inspection Non-Routine - Reinspection Not Required"
"ManhattanDC32417";"d71f79dce88b4850f72b71223c61ead8";" 9/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2783";"ff52ff8f2f295d717628dc39a61185c7";" 9/23/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"ManhattanDC17882";"237185d0e874befba09dcf58f619b189";" 4/21/21";" Initial Annual Inspection - Reinspection Required; Violations corrected at time of inspection"
"ManhattanDC17495";"928dc40db047dfd31effa959b4efd3fc";" 4/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC33083";"5ed86d193d1238fba876dbb1975ad11e";" 12/6/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC32606";"b268d1e53a1d5d4706123d7d1bd045a8";" 12/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC33457";"e60752b90ca212721925e46230461f8a";" 9/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC32416";"9842fde7fe68d5714e0c107ba6b3a77c";" 9/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC32607";"c6cf9d9b6ca26bd9f406d8570062e20c";" 12/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC33756";"90396938336bcf7a9f5b3291259d182c";" 9/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC23256";"aaef5056521ae2b529d008af339a0b8e";" 10/22/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC2700";"1be469b8ef4e8e9137abd36275e9a63c";" 9/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC16776";"25934727619a094a790a8a0e1086ebf0";" 9/14/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC14801";"7366bb1b3a7b09dc01939a50c16736da";" 9/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC25327";"769044ddac00fca3d315d4259bf1c71b";" 10/21/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC33082";"2209cfdc7ce99726b00a6dc49e6651ea";" 12/6/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC11087";"3c2992b528daf89175effb785fe00612";" 10/12/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC16775";"f8ffe66000bd20b40fe4559a38454694";" 11/17/21";" Monitoring Inspection Non-Routine - Reinspection Required; Fines pending"
"ManhattanDC23078";"81780ade66f5c567e07f02e68720a35a";" 10/12/21";
"ManhattanDC15129";"a29dcc7d9461225d635930460d5854df";" 11/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC24954";"7ac8f559afa7b87191c65ac528a16b6d";" 10/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC3123";"93db1ef4775ad45ca2ec47b3cf482197";" 10/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2133";"5ff4d609745464a4ae445ec65dc533d2";" 10/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2876";"8fd9fa974ea09804303215050d621d23";" 11/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC1478";"a74e759791c813e925937fb30c1dec29";" 2/1/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2210";"e8b93fa05e83a83f90d219c8cd368361";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC14287";"1820958666d5de79ce1adea96238d17c";" 1/27/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"ManhattanDC14403";"0b381832ece1b0a81ae22d728bf875a6";" 12/10/21";
"ManhattanDC25363";"743acd54997c1662e690ff41c0b6be38";" 10/14/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC25364";"1d2c7b3ffd31ea86d26aeeb020690d85";" 10/14/21";" Initial Annual Inspection - Reinspection Required; Violations corrected at time of inspection"
"ManhattanDC36224";"14ec8c6c594ebe843f7137b029b5330a";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC21253";"7bd5c6a6b2cbf21175779fa5af35dd95";" 12/15/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC21252";"1938f134f74937247dc5e1ddd00d6ee6";" 12/15/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC2592";"8d15b0d26cc313348042c852b02e75e5";" 10/4/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC37474";"34851388e180cf9c96596b7096ace7a1";" 10/18/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC3083";"6e8de1b3e4c0a1601b7965f5f3668c10";" 10/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC18127";"a8cef5a9f2d88fb0205020027bdacfd8";" 1/14/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC23141";"b4c7b9aa0035818d2dee3cbc099ac718";" 12/4/19";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC11884";"4fd0793438f54b097fb8a3238d97b127";" 5/21/21";" Initial Annual Inspection - Reinspection Required"
"ManhattanDC16955";"d5c52995b5a59fb803488bb6d5c9017a";" 6/3/21";" Initial Annual Inspection - Reinspection Required"
"ManhattanDC14324";"52086adae073ab0b033cbfe4aa79a824";" 12/16/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC2971";"9237c4be6324affa7dcc36c288c9a132";" 12/17/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC21711";"fd4dae90b2b1385bce76eab19d03fbea";" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC21712";"16456f8272ae8a91d1438a044c826314";" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC14296";"7aaebbf189fafbc885ac2af7f3c73581";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC14295";"9f8c79fd4c3b7d2dc55e05fff9cfeed3";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC22048";"e8ce966fdf48717c96a3ef219f0ddf97";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC22047";"5b785e6c6fbeb4dfc987bbfefe736dc8";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC26145";"c845bee0dea4d0811eafd51889aa9f73";" 12/6/21";" Monitoring Inspection Non-Routine - Reinspection Required; Violations corrected at time of inspection"
"ManhattanDC3058";"e6b9478d88ea8bb25f8fa3ebbec49f69";" 10/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC12369";"eff630ba021a919cbb5736725f9dca95";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC37236";"12b4d54a8a87f1ec281e7e90054610e3";" 1/12/22";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC25662";"24a466c930ff95dcec21bdff8376647a";" 6/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2627";"ff2830f5ad65ec321a9779b65f28544d";" 12/21/21";" Monitoring Inspection Non-Routine - Previously cited violations corrected"
"ManhattanDC2613";"ebd50db9509fae1ef7b9c5424c729130";" 12/15/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC2680";"bb63534503aad4c18cee87df0779b954";" 9/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC10945";"ffda503bcbf5e49920fc7dad6675b75c";" 1/31/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC14345";"bfed5cd8d2803ee0b488a11da1dc9ac0";" 1/31/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2417";"d769540b2d57ffe497d1f31fafaead3f";" 1/19/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"ManhattanDC1265";"f3384cd9e3220325d97985308a998538";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2156";"748d3159d08064d67b8c34f2578c3322";" 11/10/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"ManhattanDC2625";"47f962361d8809300f9753f5b53380b2";" 1/24/22";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"ManhattanDC39166";"3a8ebc970593e8d52af3d93dd056bc62";" 12/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2610";"cbdf95190249ceec8adc8fd5aaa2d99f";" 11/30/21";" Initial Annual Inspection - Reinspection Required"
"ManhattanDC2579";"a318aca52fb8a255c73d38b14a21054c";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2638";"243d09f4d87e72f833418cf14decba23";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2631";"210a10ec3b9f0669913b452bb6db8d88";" 6/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2132";"eb0c76025aa2459cf2f0526b064a43cb";" 10/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC26232";"b133d0b7dfadd1ba75ddf9acd9c64d4d";" 3/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC32373";"9629695577fc34d90a337b361f4684e6";" 9/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC1405";"41c3188f0ca73a95605aedef78362bc1";" 10/24/19";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC32659";"ea56e30d945402622c0ba3031271bf3d";" 9/29/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC2599";"7bcebb3a791007edfacb9b59e83e924b";" 11/23/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC1241";"1abe6b296d7a52a96c0a9626761fe84a";" 1/18/22";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC38903";"b0924f0b1ca19b09ed0ab89e49396794";" 2/1/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC31977";"f8ff0d000cca05fe8d73b32d3cde3d87";" 11/5/20";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC1124";"e890bded8e00f22ed2626be7f738dd42";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC33115";"7a1f57228d8aa0c2b284208bb3170b5e";" 11/18/21";" Initial Annual Inspection - Reinspection Required"
"ManhattanDC24613";"d70b68140b3e4424976cef8664237dc1";" 12/15/21";" Compliance Inspection of Open Violations - Previously closed program re-opened"
"ManhattanDC1493";"d03c9c9248c127025a99a69793061764";" 12/17/21";" Monitoring Inspection Non-Routine - Reinspection Required; Fines pending"
"ManhattanDC2153";"d68b227bbb3b41a91011cafdf72f38c6";" 10/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC11067";"7436c7f8bafaa3de5dcec98cf8dfb0bd";" 12/8/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC1242";"71eebcf6ed379a60838c293b7e947f6a";" 10/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC34361";"968c86bff73539a7c9aee47b856150a8";" 12/2/21";" Compliance Inspection of Open Violations - Reinspection Required"
"ManhattanDC32953";"a509500487e2e9e9fefdfbd4851e3ae1";" 1/27/22";" Initial Annual Inspection - Reinspection Required"
"ManhattanDC2635";"d1b62fc2cafde7602e0b8c3282ed0b09";" 10/20/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC1446";"2727a4b1cb579d046db860002c9ea432";" 8/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC16720";"a05ba1db53f7eac12d4988d750a3df63";" 12/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC37621";"a149a22d23edc5cce82d9462a27ea47d";" 12/8/21";" Initial Annual Inspection - Reinspection Required"
"ManhattanDC33838";"0290664228a437433271728579d30276";" 11/17/21";" Initial Annual Inspection - Reinspection Required"
"ManhattanDC34026";"1895bd5da4a1f06fe69183bf3018ee52";" 10/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC15104";"4b1e92cf448d43a4b6e6696b36c03074";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC18838";"9eeb8a353d5b1a8af59469536dc40093";" 1/31/22";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC32724";"11792b15448a5e8ae00cbdcc634b798c";" 12/14/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC32620";"31c61e08c4ea1760696e9a1f3d815021";" 7/7/21";" Monitoring Inspection Non-Routine - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC2648";"42f73f28c24cacd50279c416a1d6f652";" 5/13/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC20894";"8029681d62bf01e21cfc7ae0e0f54f11";" 11/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC2418";"b3d6c069b0d014432732684c7038763a";" 11/19/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC23034";"dbe3c91387adb7c3ab3e6425b3e21692";" 1/31/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC22082";"04c0feaf66aa7c1e6acbf3b47cb348ec";" 1/31/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC38529";"240456fa8bacf2fb3ee768159c703b16";" 9/15/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"ManhattanDC17816";"ea244b43d6b27d0b40b5121f66ebd198";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC14452";"b51289aa1c8f7d14172756c7f8abe85c";" 10/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC21851";"d62f1e58caaf6aa06ee21836d6b3be36";" 12/14/21";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC21692";"92a55057ca221c90db5902d575009706";" 1/27/22";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC21693";"8203286de010df6c5368b206b3a233a6";" 10/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC24718";"d53f2ba262a134f0eeea5e6694a813bb";" 11/16/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"ManhattanDC22599";"28b532260afae9a785a56fc241587cbc";" 9/29/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"ManhattanDC3040";"90c92c44ae50d13d91d6d489036f754f";" 8/17/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"ManhattanDC38685";"38d6c6a8b15cd3a1d5ee2d8796237c3e";" 10/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC25415";"65f8543ed4b9b95417c1187d3c8558a6";" 11/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC21091";"553ae88acfef766361dd63db968e5fde";" 2/1/22";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC2286";"edb635665a24f4b5035574e25a9a6d08";" 9/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC38155";"26bf8dcb7abe24bf3c5bd296868ada43";" 12/9/21";" Compliance Inspection of Open Violations - Reinspection Not Required"
"ManhattanDC36473";"837570c8e0d4a1bf63fa260597f446ea";" 2/1/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC1144";"5d58fd195c490ee5bfd89bda92f4b9fb";" 12/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC24706";"9829807d95e7b959641b0680990c9358";" 10/4/21";" Monitoring Inspection Non-Routine - Reinspection Not Required"
"ManhattanDC1249";"dddef697ed7d8795b083b3fb189b2f00";" 1/27/22";" Initial Annual Inspection - Reinspection Not Required"
"ManhattanDC1275";"18dd6b367f143f3baaae8ec30a5f78f3";" 2/1/22";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC25250";"d98c716dd65c365142bede2d4f459044";" 10/25/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC25249";"276b390e1a886dc9a7d71cb9c4d0abcc";" 5/12/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC35406";"017a9ea6dff62e2d61f9720ea6d3213a";" 11/17/21";" Initial Annual Inspection - Passed inspection with no violations"
"ManhattanDC3074";"7c88b5677f53bbeeb9d7435efe0a0722";" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations"
