Provider ID;SSPS Provider Number;License ID;License Cert;Authority;Facility Type;License Type;License Status;Provider Name;Provider Name Label;Primary Contact;First Initial License Date;First Full License Date;License Anniversary Date;License Expires;Primary Phone;Email;Fax;Capacity;Ages;AgeFromMonths;AgeToMonths;Mail Addr1;Mail Addr2;Mail Addr3;Mail City;Mail State;Mail Zip;Physical Addr1;Physical Addr2;Physical Addr3;Physical City;Physical State;Physical Zip;Business Addr1;Business Addr2;Business Addr3;Business City;Business State;Business Zip;Label Addr1;Label Addr2;Label Addr3;Label City;Label State;Label Zip;County;Licensor;Office;Service Area;Lattitude;Longitude;Early Achievers Status;Referral Status
597050;46304;609662;Licensed;DEL;Center;Non-Expiring;Open;LA PETITE ACADEMY #7316;LA PETITE ACADEMY #7316;;2/17/2011;2/17/2011;11-Aug;;2535293070;;2535293072;135;1 month to 12 years 11 months;1;155;31906 6TH AVE S;;;Federal Way;WA;98003;31906 6th Ave S;;;Federal Way;WA;98003;31906 6th Ave S;;;Federal Way;WA;98003;31906 6TH AVE S;;;Federal Way;WA;98003;King;Connie Acosta;Renton;Northwest;47.31588;-122.326464;Participating in Quality Improvement;Okay to refer
278806;133595;474357;Licensed;DEL;Center;Non-Expiring;Open;La Petite Academy III;La Petite Academy III;;2/14/1992;2/14/1992;13-Feb;;2539526607;;;103;1 month to 12 years;1;144;SCHOOL CARE PROGRAM;;2800 MILTON WAY STE 17;MILTON;WA;98354;2800 MILTON WAY SUITE 16;;;MILTON;WA;98354;2800 MILTON WAY SUITE 16;;;MILTON;WA;98354;SCHOOL CARE PROGRAM;;2800 MILTON WAY STE 17;MILTON;WA;98354;Pierce;Kathy Clark;Tacoma;Southwest;47.250951;-122.295856;Participating in Quality Improvement;Okay to refer
167290;292119;500386;Licensed;DEL;Center;Non-Expiring;Open;LA PETITE ACADEMY MILL CREEK;LA PETITE ACADEMY MILL CREEK;;1/19/1990;1/19/1990;18-Jul;;4253381651;;;130;1 month to 13 years;1;156;13231 Bothell-Everett HWY;;;Mill Creek;WA;98012;13231 BOTHELL-EVERETT HWY;;;Mill Creek;WA;98012;13231 BOTHELL-EVERETT HWY;;;Mill Creek;WA;98012;13231 Bothell-Everett HWY;;;Mill Creek;WA;98012;Snohomish;Diane Smith;Everett;North Central;47.876952;-122.209642;Participating in Quality Improvement;Okay to refer
131738;90499;709713;Licensed;DEL;Center;Non-Expiring;Open;LA PETITE ACADEMY MUKILTEO;LA PETITE ACADEMY MUKILTEO;;12/21/1993;12/21/1993;3-Aug;;4253474267;;;142;1 month to 13 years;1;156;12918 MUKILTEO SPEEDWAY;;;Lynnwood;WA;98087;12918 MUKILTEO SPEEDWAY;;;Lynnwood;WA;98087;12918 MUKILTEO SPEEDWAY;;;Lynnwood;WA;98087;12918 MUKILTEO SPEEDWAY;;;Lynnwood;WA;98087;Snohomish;Frances Conrad;Everett;North Central;47.879501;-122.2779909;Participating in Quality Improvement;Okay to refer
172190;457766;596690;Licensed;DEL;Center;Non-Expiring;Open;LA PETITE EARLY LEARNING CENTER LLC;LA PETITE EARLY LEARNING CENTER LLC;;1/15/1996;1/15/1996;14-Feb;;5094528648;;;70;12 months to 13 years;12;156;1216 S 24TH AVE;;;YAKIMA;WA;98902;1216 S 24TH AVE;;;YAKIMA;WA;98902;1216 S 24TH AVE;;;Yakima;WA;98902;1216 S 24TH AVE;;;YAKIMA;WA;98902;Yakima;Jose Radillo;Yakima;North Central;46.582476;-120.54126;Quality Level of Excellence;Okay to refer
221881;303727;619806;Licensed;DEL;Center;Non-Expiring;Open;LACEY CHILD/FAMILY 36-60 MON;LACEY CHILD/FAMILY 36-60 MON;;10/8/1999;10/8/1999;7-Oct;;3604075331;;;71;12 months to 5 years 11 months;12;71;6005 Tyee Dr SW;;;Tumwater;WA;98512;4540 CORPORATE CENTER DR SE;;;OLYMPIA;WA;98503;4540 CORPORATE CENTER DR SE;;;OLYMPIA;WA;98509;6005 Tyee Dr SW;;;Tumwater;WA;98512;Thurston;Mary O'Connor;Olympia;Southwest;46.998356;-122.829433;Not Participating;Okay to refer
411975;360553;679691;Licensed;DEL;Center;Non-Expiring;Open;Lacey Learning Center LLC;Lacey Learning Center;;6/3/2009;6/2/2012;1-Jun;;3604554495;laceylearning@yahoo.com;;130;1 month to 12 years 11 months;1;155;3221 Willamette Dr NE;;;Olympia;WA;98516;3221 Willamette Dr NE;;;Olympia;WA;98516;3221 Willamette Dr NE;;;Olympia;WA;98516;3221 Willamette Dr NE;;;Olympia;WA;98516;Thurston;Charlotte Dedman;Olympia;Southwest;47.0771283;-122.7515368;Participating in Quality Improvement;Okay to refer
733924;202987;526498;Licensed;DEL;Center;Non-Expiring;Open;Lacey Learning Center South;Lacey Learning Center South;;2/28/2013;8/27/2013;27-Feb;;3604554495;laceylearning@yahoo.com;3604554487;141;1 month to 12 years 11 months;1;155;3211 Willamette Drive NE;;;Lacey;WA;98516;3211 Willamette Drive NE;;;Lacey;WA;98516;3211 Willamette Drive NE;;;Lacey;WA;98516;3211 Willamette Drive NE;;;Lacey;WA;98516;Thurston;Charlotte Dedman;Olympia;Southwest;47.0342629;-122.8231915;Participating in Quality Improvement;Okay to refer
729869;204969;550606;Licensed;DEL;Center;Non-Expiring;Open;Ladders of Love Learning Center & Preschool;Ladders of Love Learning Center & Preschool;;3/1/2013;1/14/2014;28-Feb;;5096628088;laddersoflove@hotmail.com;;62;1 month to 13 years;1;156;324 N Miller;;;Wenatchee;WA;98801;324 N Miller;;;Wenatchee;WA;98801;324 N Miller;;;Wenatchee;WA;98801;324 N Miller;;;Wenatchee;WA;98801;Chelan;Eva Freimuth;Wenatchee;North Central;47.42892;-120.325681;Participating in Quality Improvement;Okay to refer
816104;503811;679687;Licensed;DEL;Center;Initial (1st);Open;Lagarllito's Garden Bilingual Spanish School;Lagarllito's Garden Bilingual Spanish School;;5/29/2014;;24-Nov;11/24/2015;4256570338;;4256570338;24;2 years 6 months to 13 years;30;156;16613 Issaquah Hobart Rd SE;;;Issaquah;WA;98027;295 NW Alder Ct;;;Issaquah;WA;98027;295 NW Alder Ct;;;Issaquah;WA;98027;16613 Issaquah Hobart Rd SE;;;Issaquah;WA;98027;King;Carol Artz;Bellevue;Northwest;47.5312948;-122.0416761;Not Participating;Okay to refer
487975;508790;501381;Licensed;DEL;Center;Non-Expiring;Open;LAKE FOREST PARK MONTESSORI;LAKE FOREST PARK MONTESSORI;;3/8/2010;3/8/2010;8-Jun;;2063674404;;;190;1 month to 11 years;1;132;19935 19TH AVE NE;;;Seattle;WA;98155;19935 19TH AVE NE;;;Seattle;WA;98155;19935 19TH AVE NE;;;Seattle;WA;98155;19935 19TH AVE NE;;;Seattle;WA;98155;King;Frances Conrad;Everett;North Central;47.7736341;-122.3093042;Not Participating;Okay to refer
175595;728856;596795;Licensed;DEL;Center;Non-Expiring;Open;LAKE FOREST PARK WHIZZ KIDS;LAKE FOREST PARK WHIZZ KIDS;;8/23/1996;8/23/1996;22-Aug;;2063626519;;;60;12 months to 6 years;12;72;18512 BALLINGER WAY NE;;;LAKE FOREST PARK;WA;98155;LAKE FOREST PARK WHIZZ KIDS;18512 BALLINGER WAY NORTHEAST;;Seattle;WA;98155;LAKE FOREST PARK WHIZZ KIDS;18512 BALLINGER WAY NORTHEAST;;LAKE FOREST PARK;WA;98155;18512 BALLINGER WAY NE;;;LAKE FOREST PARK;WA;98155;King;Kyla Scott;Bellevue;Northwest;47.7632258;-122.2921632;Quality Level of Excellence;Okay to refer
22642;490518;524559;Licensed;DEL;Center;Non-Expiring;Open;LAKE STEVENS CHRISTIAN ACADEMY & DAYCARE;LAKE STEVENS CHRISTIAN ACADEMY & DAYCARE;;9/19/1992;9/19/1992;18-Sep;;4253343700;;;100;1 month to 13 years;1;156;9805 31ST PLACE NE;;;LAKE STEVENS;WA;98258;9805 31ST PLACE NE;;;LAKE STEVENS;WA;98258;9805 31ST PLACE NE;;;LAKE STEVENS;WA;98258;9805 31ST PLACE NE;;;LAKE STEVENS;WA;98258;Snohomish;Wendy Lin;Everett;North Central;48.024515;-122.09915;Not Participating;Okay to refer
4709;662926;594709;Licensed;DEL;Center;Non-Expiring;Open;LAKE STEVENS DAY CARE;LAKE STEVENS DAY CARE;;3/19/1989;3/19/1989;25-Jul;;4253341390;;;34;12 months to 13 years;12;156;303 91ST AVE NE E502 PMB118;;;Lake Stevens;WA;98258;8730 11TH ST NE;;;LAKE STEVENS;WA;98258;8730 11TH NE;;;Lake Stevens;WA;98258;303 91ST AVE NE E502 PMB118;;;Lake Stevens;WA;98258;Snohomish;Wendy Lin;Everett;North Central;48.006364;-122.112301;Not Participating;Okay to refer
260940;833079;620655;Licensed;DEL;Center;Non-Expiring;Open;Lake Tapps Montessori;Lake Tapps Montessori;;9/30/2002;9/30/2002;29-Sep;;2538626556;laketappsmontessori@gmail.com;;55;2 years 6 months to 11 years 11 months;30;143;Lake Tapps Montessori;8520 58th Ave E.;Cynthia J. Mitchell;Puyallup;WA;98371;Lake Tapps Montessori;4118 West Tapps Drive;Cynthia J. Mitchell;Bonney Lake;WA;98391;Lake Tapps Montessori;4118 West Tapps Drive;Cynthia J. Mitchell;Bonney Lake;WA;98391;Lake Tapps Montessori;8520 58th Ave E.;Cynthia J. Mitchell;Puyallup;WA;98371;Pierce;Ed Manglona;Tacoma;Southwest;47.2191462;-122.1932035;Not Participating;Okay to refer
697683;372543;536529;Licensed;DEL;Center;Non-Expiring;Open;Lake WA Institute of Technology;Early Learning Center;;7/10/2012;7/10/2012;29-Nov;;4257398117;;;65;12 months to 7 years;12;84;Early Learning Center;11605 132nd Ave NE;;Kirkland;WA;98034;Early Learning Center;11605 132nd Ave NE;;Kirkland;WA;98034;Early Learning Center;11605 132nd Ave NE;;Kirkland;WA;98034;Early Learning Center;11605 132nd Ave NE;;Kirkland;WA;98034;King;Julia Dunham;Bellevue;Northwest;47.7045101;-122.1672002;Quality Level of Excellence;Okay to refer
232423;883500;666844;Licensed;DEL;Center;Non-Expiring;Open;LAKEMONT ACADEMY;LAKEMONT ACADEMY;;4/10/2000;4/10/2000;9-Apr;;4255648200;;;129;18 months to 12 years;18;144;5015 LAKEMONT BLVD SE;;;BELLEVUE;WA;98006;5015 LAKEMONT BLVD SE;;;BELLEVUE;WA;98006;5015 LAKEMONT BLVD SE;;LAKEMONT ACADEMY/KINDERCARE;BELLEVUE;WA;98006;5015 LAKEMONT BLVD SE;;;BELLEVUE;WA;98006;King;Carol Artz;Bellevue;Northwest;47.556851;-122.120006;Quality Level of Excellence;Okay to refer
638976;999875;651692;Licensed;DEL;Center;Non-Expiring;Open;LAKESHORE MONTESSORI SCHOOL;LAKESHORE MONTESSORI SCHOOL;;1/6/2012;7/4/2012;15-Jan;;3605734103;Lakeshoremontessori01@gmail.com;;34;2 years 6 months to 6 years 11 months;30;83;4803 NE 15th Avenue;;;Vancouver;WA;98663;4803 NE 15TH AVE;;;Vancouver;WA;98663;4803 NE 15th Avenue;;;Vancouver;WA;98663;4803 NE 15th Avenue;;;Vancouver;WA;98663;Clark;Lecion Brogan;Vancouver;Southwest;45.655978;-122.655392;Quality Level of Excellence;Okay to refer
262256;819558;610681;Licensed;DEL;Center;Non-Expiring;Open;LAKESIDE MONTESSORI AT PINE LAKE;LAKESIDE MONTESSORI AT PINE LAKE;;9/25/2002;9/25/2002;24-Sep;;4253929400;office@lakesidemontessori.com;;138;2 years 5 months to 6 years;29;72;3520 ISSAQUAH PINE LK RD;;;ISSAQUAH;WA;98029;PINE LAKE CAMPUS;3520 ISSAQUAH-PINE LAKE RD SE;;ISSAQUAH;WA;98029;3520 ISSAQUAH-PINE LAKE RD SE;;;ISSAQUAH;WA;98029;3520 ISSAQUAH PINE LK RD;;;ISSAQUAH;WA;98029;King;Jane Inglis;Bellevue;Northwest;47.5784374;-122.0258579;Not Participating;Okay to refer
283878;725748;547538;Licensed;DEL;Center;Non-Expiring;Open;LAKESIDE MONTESSORI AT THE HIGHLANDS;LAKESIDE MONTESSORI AT THE HIGHLANDS;;1/7/2005;1/7/2005;6-Jan;;4253941000;highlands@lakesidemontessori.com;;60;2 years 6 months to 6 years;30;72;2001 15TH AVE NE;;;ISSAQUAH;WA;98029;2001 15TH AVE NE;;;ISSAQUAH;WA;98029;2001 15TH AVE NE;;;ISSAQUAH;WA;98029;2001 15TH AVE NE;;;ISSAQUAH;WA;98029;King;Jane Inglis;Bellevue;Northwest;47.549105;-122.009212;Not Participating;Okay to refer
680946;819558;488461;Licensed;DEL;Center;Non-Expiring;Open;LAKESIDE MONTESSORI SCHOOL II;LAKESIDE MONTESSORI SCHOOL II;;10/1/2012;3/30/2013;1-Oct;;4253920100;office@lakesidemontessori.com;;20;2 years 6 months to 5 years 11 months;30;71;3520 Issaquah Pine Lake Rd SE;;;Issaquah;WA;98029;3522 Issaquah Pine Lake Rd SE;;;Issaquah;WA;98029;3522 Issaquah Pine Lake Rd SE;;;Issaquah;WA;98029;3520 Issaquah Pine Lake Rd SE;;;Issaquah;WA;98029;King;Jane Inglis;Bellevue;Northwest;47.578269;-122.0258;Not Participating;Okay to refer
196973;239284;486421;Licensed;DEL;Center;Non-Expiring;Open;Lakeview Day Care Center;Lakeview Day Care Center;;4/9/1998;4/9/1998;8-Apr;;3604590868;;;60;12 months to 12 years 11 months;12;155;4640 Ruddell Road SE;;;Lacey;WA;98503;4640 RUDDELL ROAD SE;;;LACEY;WA;98513;4640 RUDDELL ROAD SE;;;LACEY;WA;98513;4640 Ruddell Road SE;;;Lacey;WA;98503;Thurston;Mary O'Connor;Olympia;Southwest;47.005541;-122.806287;Participating in Quality Improvement;Okay to refer
525007;804511;521586;Licensed;DEL;Center;Non-Expiring;Open;LAKEVIEW MONTESSORI SCHOOL;LAKEVIEW MONTESSORI SCHOOL;;9/20/2010;9/18/2011;19-Sep;;4258890900;;;79;2 years 6 months to 6 years 11 months;30;83;420 6th Street S;;;Kirkland;WA;98033;420 6th Street S;;;Kirkland;WA;98033;420 6th Street S;;;Kirkland;WA;98033;420 6th Street S;;;Kirkland;WA;98033;King;Julia Dunham;Bellevue;Northwest;47.672354;-122.195569;Not Participating;Okay to refer
256227;420670;567628;Licensed;DEL;Center;Non-Expiring;Open;Lambs of Faith;Lambs of Faith Pre-Kindergarten & Extended Care;;3/5/2002;3/5/2002;4-Mar;;2535372696;office@faith-wels.org;;25;3 years to 12 years 11 months;36;155;Faith Evangelical Lutheran;119 S 96th Street;;Tacoma;WA;98444;119 S 96th Street;;;Tacoma;WA;98444;Fairth Evangelical Lutheran;119 S 96th Street;;Tacoma;WA;98444;Faith Evangelical Lutheran;119 S 96th Street;;Tacoma;WA;98444;Pierce;Desiree Eberhart;Tacoma;Southwest;47.170122;-122.4321301;Participating in Quality Improvement;Okay to refer
126576;148056;642653;Licensed;DEL;Center;Non-Expiring;Open;Lapetite Academy;La Petite Academy;;1/4/1991;1/4/1991;3-Jan;;2538401093;;;129;1 month to 12 years;1;144;1006 39th Ave SE;;;Puyallup;WA;98374;1006 39TH AVENUE SE;;;PUYALLUP;WA;98374;1006-39TH AVENUE SE;;;PUYALLUP;WA;98374;1006 39th Ave SE;;;Puyallup;WA;98374;Pierce;Karen Ford;Tacoma;Southwest;47.154522;-122.281285;Participating in Quality Improvement;Okay to refer
131255;145393;682662;Licensed;DEL;Center;Non-Expiring;Open;LaPetite Academy;LaPetite Academy;;6/6/1994;6/6/1994;6-Jun;;2538484185;;;130;1 month to 12 years;1;144;16028 Gem Heights Drive East;;;Puyallup;WA;98375;16028 GEM HEIGHTS DRIVE EAST;;;PUYALLUP;WA;98375;16028 GEM HEIGHTS DRIVE EAST;;;Puyallup;WA;98375;16028 Gem Heights Drive East;;;Puyallup;WA;98375;Pierce;Karen Ford;Tacoma;Southwest;47.109634;-122.308376;Participating in Quality Improvement;Okay to refer
132634;284323;531593;Licensed;DEL;Center;Non-Expiring;Open;LCC Headstart/ECEAP;LCC Headstart/ECEAP;;5/7/1992;5/7/1992;5-Nov;;3604422800;;;157;3 years to 6 years;36;72;PO BOX 3010;;;LONGVIEW;WA;98632;1600 Maple Street;;;Longview;WA;98632;1720 20TH AVENUE;;;LONGVIEW;WA;98632;PO BOX 3010;;;LONGVIEW;WA;98632;Cowlitz;Irene Higgins;Vancouver;Southwest;46.142547;-122.937997;Rated Quality Level of Excellence;Okay to refer
118431;924920;627739;Licensed;DEL;Center;Non-Expiring;Open;LCC HOME & FAMILY;LCC HOME & FAMILY;;9/14/1999;9/14/1999;13-Oct;;3604422890;;;80;1 month to 6 years 11 months;1;83;H&FL CCC - ATTN FINANCE;;PO BOX 3010;LONGVIEW;WA;98632;1600 MAPLE;;;LONGVIEW;WA;98632;1600 MAPLE;;;LONGVIEW;WA;98632;H&FL CCC - ATTN FINANCE;;PO BOX 3010;LONGVIEW;WA;98632;Cowlitz;Irene Higgins;Vancouver;Southwest;46.142547;-122.937997;Quality Level of Excellence;Okay to refer
816106;500507;640666;Licensed;DEL;Center;Non-Expiring;Open;Leafling Preschool;Leafling Preschool;;4/28/2014;10/27/2014;27-Apr;;4258036000;;;40;12 months to 6 years;12;72;315 3rd Ave S;;;Kirkland;WA;98033;315 3rd Ave S;;;Kirkland;WA;98033;315 3rd Ave S;;;Kirkland;WA;98033;315 3rd Ave S;;;Kirkland;WA;98033;King;Julia Dunham;Bellevue;Northwest;47.6731295;-122.2016468;Participating in Quality Improvement;Okay to refer
611989;908148;582761;Licensed;DEL;Center;Non-Expiring;Open;Leap N Learn Early Learning Center;Leap N Learn Early Learning Center;;7/18/2011;1/15/2013;17-Jul;;5096984006;;;24;12 months to 6 years;12;72;312 N Wenas Road;;;Selah;WA;98942;312 N Wenas Road;;;Selah;WA;98942;312 N Wenas Road;;;Selah;WA;98942;312 N Wenas Road;;;Selah;WA;98942;Yakima;Alisha Burkett;Yakima;North Central;46.6577;-120.526439;Participating in Quality Improvement;Okay to refer
766015;285147;568759;Licensed;DEL;Center;Non-Expiring;Open;Leaps & Bounds Child Care & Early Learning;Leaps & Bounds Child Care & Early Learning;;9/16/2013;3/15/2014;14-Sep;;3604582273;leaping.bounds@yahoo.com;;57;1 month to 12 years 11 months;1;155;407 103rd Avenue NE;;;Yelm;WA;98597;407 103rd Avenue NE;;;Yelm;WA;98597;407 103rd Avenue NE;;;Yelm;WA;98597;407 103rd Avenue NE;;;Yelm;WA;98597;Thurston;Charlotte Dedman;Olympia;Southwest;46.938502;-122.594006;Quality Level of Excellence;Okay to refer
428974;149058;636652;Licensed;DEL;Center;Non-Expiring;Open;LEARN & GROW CHILDCARE;LEARN & GROW CHILDCARE;;6/8/2009;6/8/2009;29-Dec;;3608636906;learnandgrow@comcast.net;;24;1 month to 6 years;1;72;PO BOX 941;;;Lake Stevens;WA;98258;15106 179TH AVE SE;;;Monroe;WA;98272;15106 179th AVE SE;;;Monroe;WA;98272;PO BOX 941;;;Lake Stevens;WA;98258;Snohomish;Diane Smith;Everett;North Central;47.860119;-121.991065;Not Participating;Okay to refer
294292;541897;617670;Licensed;DEL;Center;Non-Expiring;Open;LEARNING ADVENTURES/GODDARD;LEARNING ADVENTURES/GODDARD;;9/6/2005;9/6/2005;5-Sep;;3602532988;vancouverwa@goddardschools.com;;135;1 month to 12 years;1;144;3111 SE 192ND AVE;;;VANCOUVER;WA;98683;3111 SE 192ND AVENUE;;;VANCOUVER;WA;98683;3111 SE 192ND AVENUE;;;VANCOUVER;WA;98683;3111 SE 192ND AVE;;;VANCOUVER;WA;98683;Clark;Lecion Brogan;Vancouver;Southwest;45.598254;-122.476384;Participating in Quality Improvement;Okay to refer
7042;188470;508543;Licensed;DEL;Center;Non-Expiring;Open;Learning Avenues CCC;Learning Avenues CCC;;8/23/1990;8/23/1990;5-Jul;;3606944411;;;55;2 years 6 months to 6 years 11 months;30;83;5701 MACARTHUR BLVD;;;VANCOUVER;WA;98661;5701 MACARTHUR BLVD.;;;Vancouver;WA;98661;5701 MACARTHUR BLVD;;;Vancouver;WA;98661;5701 MACARTHUR BLVD;;;VANCOUVER;WA;98661;Clark;Lecion Brogan;Vancouver;Southwest;45.622864;-122.612595;Participating in Head Start/ECEAP Pathway;Okay to refer
329283;182847;601727;Licensed;DEL;Center;Non-Expiring;Open;LEARNING CARE C;Learning Care Children's Center;;8/18/2008;2/3/2010;17-Aug;;5098542400;;;96;1 month to 13 years;1;156;PO BOX 1109;;;GRANGER;WA;98932;603 GRANGER AVE;;;GRANGER;WA;98932;603 Granger Ave;;;Granger;WA;98932;PO BOX 1109;;;GRANGER;WA;98932;Yakima;Jose Radillo;Yakima;North Central;46.369303;-120.1987608;Participating in Quality Improvement;Okay to refer
506954;336087;484351;Licensed;DEL;Center;Non-Expiring;Open;Learning Land CCC Kent Campus;Learning Land CCC Kent Campus;;4/16/2010;4/16/2010;28-Mar;;2536307507;learningland@aol.com;2536394467;80;1 month to 12 years;1;144;12808 Kent Kangley Rd;;;Kent;WA;98030;12808 Kent Kangley Rd;;;Kent;WA;98030;12808 Kent Kangley Rd;;;Kent;WA;98030;12808 Kent Kangley Rd;;;Kent;WA;98030;King;Tom Burchard;Renton;Northwest;47.360188;-122.17042;Quality Level of Excellence;Okay to refer
840261;468477;655676;Licensed;DEL;Center;Non-Expiring;Open;Learning Land Express Sunnyside LLC.;Learning Land Express Sunnyside LLC.;;7/28/2014;1/27/2015;27-Jul;;5098392300;;5098393180;148;1 month to 13 years;1;156;1650 Sheller Rd.;;;Sunnyside;WA;98944;1650 Sheller Rd.;;;Sunnyside;WA;98944;1650 Sheller Rd.;;;Sunnyside;WA;98944;1650 Sheller Rd.;;;Sunnyside;WA;98944;Yakima;Jose Radillo;Yakima;North Central;46.330992;-119.9986774;Participating in Quality Improvement;Okay to refer
206247;687890;521584;Licensed;DEL;Center;Non-Expiring;Open;LEARNING LAND II/RENTON;LEARNING LAND II/RENTON;;10/1/1998;10/1/1998;1-Oct;;4252351849;;4257935925;59;1 month to 12 years 11 months;1;155;4907 TALBOT RD S;;;RENTON;WA;98055;4907 TALBOT RD S;;;RENTON;WA;98055;4907 TALBOT RD S;;;RENTON;WA;98055;4907 TALBOT RD S;;;RENTON;WA;98055;King;Cathryn Green;Renton;Northwest;47.435515;-122.213677;Quality Level of Excellence;Okay to refer
317353;162376;603663;Licensed;DEL;Center;Non-Expiring;Open;Learning To Grow - Clubhouse;Learning To Grow - Clubhouse;;9/22/2008;3/22/2009;21-Sep;;3604825439;info@ltgkids.com;;39;2 years 6 months to 12 years 11 months;30;155;PO Box 1247;;;Elma;WA;98541;215 S FOURTH ST;;;ELMA;WA;98541;215 S FOURTH ST;;;ELMA;WA;98541;PO Box 1247;;;Elma;WA;98541;Grays Harbor;Linda Robertson;Olympia;Southwest;47.002528;-123.405185;Quality Level of Excellence;Okay to refer
294174;59245;620767;Licensed;DEL;Center;Non-Expiring;Open;Learning To Grow Child Care;Learning To Grow Child Care;;10/18/2005;10/18/2005;17-Oct;;3604825439;info@ltgkids.com;;39;12 months to 12 years 11 months;12;155;PO Box 1247;;;Elma;WA;98541;410 W EATON ST;;;ELMA;WA;98541;410 W EATON ST;;;ELMA;WA;98541;PO Box 1247;;;Elma;WA;98541;Grays Harbor;Linda Robertson;Olympia;Southwest;47.002485;-123.40557;Quality Level of Excellence;Okay to refer
134559;336663;628715;Licensed;DEL;Center;Non-Expiring;Open;LEARNING TREE;LEARNING TREE;;12/18/1990;12/18/1990;17-Dec;;2063244788;;;45;2 years 6 months to 6 years;30;72;The Learning Tree Montessori CC;1721 15th Ave;;SEATTLE;WA;98122;1721 15th Ave;;;SEATTLE;WA;98122;1721 15th Ave;;;SEATTLE;WA;98122;The Learning Tree Montessori CC;1721 15th Ave;;SEATTLE;WA;98122;King;Celestine Lanier-Mcclary;Renton;Northwest;47.617126;-122.313135;Quality Level of Excellence;Okay to refer
937256;726289;709678;Licensed;DEL;Center;Non-Expiring;Open;Learning Tree E.C.E.L Center;Learning Tree E.C.E.L Center;;7/24/2015;7/28/2015;22-Jan;;5094262466;Learningtree1@yahoo.com;;34;12 months to 6 years 11 months;12;83;108 S. 3rd Ave.;;;Yakima;WA;98902;108 S. 3rd Ave.;;;Yakima;WA;98902;108 S. 3rd Ave.;;;Yakima;WA;98902;108 S. 3rd Ave.;;;Yakima;WA;98902;Yakima;Alisha Burkett;Yakima;North Central;46.5988394;-120.5120302;Not Participating;Okay to refer
77003;800133;528553;Licensed;DEL;Center;Non-Expiring;Open;LEARNING WAY SCHOOL & DAYCARE;LEARNING WAY SCHOOL & DAYCARE;;6/28/1995;6/28/1995;2-Jan;;2067623199;;;39;1 month to 12 years;1;144;9202 21st Ave SW;;;SEATTLE;WA;98106;9202 21st Ave SW;;;SEATTLE;WA;98106;9202 21st Ave SW;;;SEATTLE;WA;98106;9202 21st Ave SW;;;SEATTLE;WA;98106;King;Cathryn Green;Renton;Northwest;47.520775;-122.360132;Quality Level of Excellence;Okay to refer
127767;140977;508471;Payment Only;Tribal;Center;Non-Expiring;Open - Payment Only;LESKINEN COLLEEN L;LESKINEN COLLEEN L;;1/6/2003;1/6/2003;1-Jan;;;;;35;birth to 12 years;0;144;PO BOX 450;;;Nespelem;WA;99155;;;;;;;;;;;;;PO BOX 450;;;Nespelem;WA;99155;Unknown;Gabriel Ortiz;Wenatchee;North Central;48.152028;-118.99111;Not Participating;Okay to refer
654955;10600;657746;Licensed;DEL;Center;Non-Expiring;Open;Lewis County Adventist School;Lewis County Adventist School;;2/14/2012;8/13/2012;13-Feb;;3607483213;;;10;2 years 6 months to 5 years 11 months;30;71;PO Box 1203;;;Chehalis;WA;98532;2102 Scheuber Rd;;;Chehalis;WA;98532;2102 Scheuber Rd;;;Chehalis;WA;98532;PO Box 1203;;;Chehalis;WA;98532;Lewis;Mary O'Connor;Olympia;Southwest;46.661791;-123.014243;Participating in Quality Improvement;Okay to refer
825397;438401;672753;Licensed;DEL;Center;Initial (1st);Open;Liberty Learning Centers Inc - Orting;Liberty Learning Centers Inc - Orting;;5/5/2014;;2-Nov;11/2/2015;3608728392;;;53;1 month to 12 years 11 months;1;155;PO Box 1222;;;Orting;WA;983609356;20503 193rd Ave E;;;Orting;WA;983609356;20503 193rd Ave E;;;Orting;WA;98360;PO Box 1222;;;Orting;WA;983609356;Pierce;Kathy Clark;Tacoma;Southwest;47.0703879;-122.1739575;Not Participating;Okay to refer
