"ProviderNumber";"Report_Date";"Arrival_Time";"Report_Type";"Filename"
"FR-9900107442";"Apr 19, 2019";"12:10 PM";"Monitoring Visit";"FR-9900107442_MV_04192019_1.pdf"
"FR-9900107442";"Sep 26, 2018";"01:20 PM";"Licensing Study";"FR-9900107442_LS_09262018_1.pdf"
"FR-22725";"Feb 03, 2023";"02:00 PM";"Licensing Study";"shme_FR-22725_LS_232023_(0).pdf"
"FR-22725";"Aug 18, 2022";"10:45 AM";"Monitoring Visit";"wnsy_FR-22725_MV_8182022_(0).pdf"
"FR-22725";"May 03, 2022";"12:30 PM";"Licensing Study";"shme_FR-22725_LS_532022_(0)_1.pdf"
"FR-22725";"Sep 28, 2021";"01:00 PM";"Monitoring Visit";"shme_FR-22725_MV_9282021_(1)_1.pdf"
"FR-22725";"Feb 19, 2021";"01:00 PM";"Licensing Study";"FR-22725_LS_02192021_1.pdf"
"FR-22725";"Aug 14, 2020";"01:30 PM";"Monitoring Visit";"FR-22725_MV_08142020_1.pdf"
"FR-22725";"Feb 07, 2020";"11:30 AM";"Licensing Study";"FR-22725_LS_02072020_1.pdf"
"FR-22725";"Aug 15, 2019";"01:05 PM";"Monitoring Visit";"FR-22725_MV_08152019_1.pdf"
"FR-22725";"Feb 28, 2019";"08:35 AM";"Licensing Study";"FR-22725_LS_02282019_1.pdf"
"FR-22725";"Sep 06, 2018";"12:30 PM";"Monitoring Visit";"FR-22725_MV_09062018_1.pdf"
"FR-0000310366";"Aug 03, 2023";"09:20 AM";"Licensing Study";"bdna_FR-0000310366_LS_832023_(0).pdf"
"FR-0000310366";"Jan 26, 2023";"03:45 PM";"Monitoring Visit";"bdna_FR-0000310366_MV_1262023_(0).pdf"
"FR-0000310366";"Jul 28, 2022";"12:10 PM";"Licensing Study";"mrcl_FR-0000310366_LS_7282022_(0)_1.pdf"
"FR-0000310366";"Mar 31, 2022";"10:00 AM";"Monitoring Visit";"wnsy_FR-0000310366_MV_3312022_(0)_1.pdf"
"FR-0000310366";"Oct 01, 2021";"02:00 PM";"Licensing Study";"ssmi_FR-0000310366_LS_1012021_(0)_1.pdf"
"FR-0000310366";"Jan 29, 2021";"09:30 AM";"Monitoring Visit";"FR-0000310366_MV_01292021_1.pdf"
"FR-0000310366";"Sep 08, 2020";"11:00 AM";"Licensing Study";"FR-0000310366_LS_09082020_1.pdf"
"FR-0000310366";"Jan 07, 2020";"09:00 AM";"Monitoring Visit";"FR-0000310366_MV_01072020_1.pdf"
"FR-0000310366";"Sep 10, 2019";"11:10 AM";"Licensing Study";"FR-0000310366_LS_09102019_1.pdf"
"FR-0000310366";"Feb 28, 2019";"11:50 AM";"Licensing Study";"FR-0000310366_LS_02282019_1.pdf"
"CCLC-56892";"Apr 28, 2023";"11:45 AM";"Monitoring Visit";"bdna_CCLC-56892_MV_4282023_(0).pdf"
"CCLC-56892";"Dec 22, 2022";"01:00 PM";"Initial Licensing Study";"wsti_CCLC-56892_ILS_12222022_(1).pdf"
"CCLC-55058";"Apr 17, 2023";"12:30 PM";"Licensing Study";"tani_CCLC-55058_LS_4172023_(0).pdf"
"CCLC-55058";"Sep 21, 2022";"09:45 AM";"Monitoring Visit";"hyoa_CCLC-55058_MV_9212022_(0).pdf"
"CCLC-55058";"Dec 03, 2021";"03:50 PM";"Complaint Closure";"hyoa_CCLC-55058_ComplaintClosure_1212021_(0)_1.pdf"
"CCLC-55058";"Dec 01, 2021";"03:50 PM";"Complaint Investigation Follow Up";"hyoa_CCLC-55058_CIFollowUp_1212021_(0)_1.pdf"
"CCLC-55058";"Nov 04, 2021";"09:30 AM";"Initial Licensing Study";"trth_CCLC-55058_ILS_1142021_(2)_1.pdf"
"FR-000006463";"Mar 21, 2023";"10:30 AM";"Complaint Closure";"tani_FR-000006463_ComplaintClosure_372023_(0).pdf"
"FR-000006463";"Mar 07, 2023";"10:30 AM";"Complaint Investigation & Monitoring Visit";"tani_FR-000006463_CIMV_372023_(0).pdf"
"FR-000006463";"Aug 16, 2022";"09:30 AM";"Licensing Study";"hyoa_FR-000006463_LS_8162022_(0).pdf"
"FR-000006463";"Feb 10, 2022";"10:50 AM";"Monitoring Visit";"FR-000006463_MV_02102022_1.pdf"
"FR-000006463";"Sep 28, 2021";"02:00 PM";"Licensing Study";"shay_FR-000006463_LS_9282021_(0)_1.pdf"
"FR-000006463";"Jun 07, 2021";"04:25 PM";"Monitoring Visit";"hyoa_FR-000006463_MV_672021_(0)_1.pdf"
"FR-000006463";"Dec 18, 2020";"01:00 PM";"Licensing Study";"FR-000006463_LS_12182020_1.pdf"
"FR-000006463";"Jan 14, 2020";"09:40 AM";"Monitoring Visit";"FR-000006463_MV_01142020_1.pdf"
"FR-000006463";"Aug 27, 2019";"09:30 AM";"Licensing Study";"FR-000006463_LS_08272019_1.pdf"
"FR-000006463";"Jun 26, 2019";"12:20 PM";"Monitoring Visit";"FR-000006463_MV_06262019_1.pdf"
"FR-000006463";"Dec 31, 2018";"12:25 PM";"Licensing Study";"FR-000006463_LS_12312018_1.pdf"
"CCLC-34872";"Jun 23, 2023";"12:10 PM";"Licensing Study";"tani_CCLC-34872_LS_6232023_(0).pdf"
"CCLC-34872";"Mar 29, 2023";"10:30 AM";"Incident Investigation Closure";"btly_CCLC-34872_IncidentInvestigationClosure_3132023_(1).pdf"
"CCLC-34872";"Mar 28, 2023";"11:40 AM";"Complaint Closure";"tani_CCLC-34872_ComplaintClosure_3142023_(2).pdf"
"CCLC-34872";"Mar 14, 2023";"11:40 AM";"Complaint Investigation & Monitoring Visit";"tani_CCLC-34872_CIMV_3142023_(2).pdf"
"CCLC-34872";"Mar 13, 2023";"10:30 AM";"Incident Investigation & Follow Up";"btly_CCLC-34872_IIFollowUp_3132023_(1).pdf"
"CCLC-34872";"Nov 08, 2022";"09:35 AM";"Follow-Up";"bnrl1_CCLC-34872_CIFollowUp_1182022_(0).pdf"
"CCLC-34872";"Oct 07, 2022";"10:45 AM";"Incident Investigation Closure";"CCLC-34872_IncidentInvestigationClosure_10072022.pdf"
"CCLC-34872";"Oct 07, 2022";"10:45 AM";"Incident Investigation-Monitoring Visit";"hyoa_CCLC-34872_IIMV_1072022_(1).pdf"
"CCLC-34872";"Jul 15, 2022";"10:00 AM";"Complaint Investigation & Monitoring Visit";"hyoa_CCLC-34872_CIMV_7152022_(0)_1.pdf"
"CCLC-34872";"Sep 01, 2021";"01:05 PM";"Monitoring Visit";"CCLC-34872_CI_MV_09012021_1.pdf"
"CCLC-34872";"Aug 10, 2021";"09:00 AM";"Monitoring Visit";"CCLC-34872_CI_MV_08102021_1.pdf"
"CCLC-34872";"Mar 31, 2021";"01:00 PM";"Licensing Study";"CCLC-34872_LS_03312021_1.pdf"
"CCLC-34872";"Aug 28, 2020";"02:30 PM";"Monitoring Visit";"CCLC-34872_MV_08282020_1.pdf"
"CCLC-34872";"May 14, 2020";"04:55 PM";"Licensing Study";"CCLC-34872_LS_05142020_1.pdf"
"CCLC-34872";"Feb 05, 2020";"09:50 AM";"Complaint Closure";"CCLC-34872_ComplaintClosure_02052020_1.pdf"
"CCLC-34872";"Feb 05, 2020";"09:50 AM";"Complaint Investigation & Monitoring Visit";"CCLC-34872_CI_MV_02052020_1.pdf"
"CCLC-34872";"Sep 11, 2019";"09:30 AM";"Follow-Up";"CCLC-34872_CIFollowUp_09112019_1.pdf"
"CCLC-34872";"Aug 05, 2019";"09:20 AM";"Monitoring Visit";"CCLC-34872_MV_08052019_1.pdf"
"CCLC-34872";"Apr 18, 2019";"01:30 PM";"Monitoring Visit";"CCLC-34872_CI_MV_04182019_1.pdf"
"CCLC-34872";"Feb 06, 2019";"12:25 PM";"Monitoring Visit";"CCLC-34872_CI_MV_02062019_1.pdf"
"CCLC-34872";"Sep 26, 2018";"09:00 AM";"Licensing Study";"CCLC-34872_LS_09262018_1.pdf"
"CCLC-518";"Jul 31, 2023";"10:40 AM";"Monitoring Visit";"tani_CCLC-518_CIMV_7312023_(0).pdf"
"CCLC-518";"May 03, 2023";"10:00 AM";"Licensing Study";"tani_CCLC-518_LS_532023_(1).pdf"
"CCLC-518";"Oct 14, 2022";"10:30 AM";"Monitoring Visit";"CCLC-518_CI_MV_10142022.pdf"
"CCLC-518";"Aug 30, 2022";"11:00 AM";"Monitoring Visit";"hyoa_CCLC-518_MV_8302022_(0).pdf"
"CCLC-518";"Feb 17, 2022";"09:30 AM";"Licensing Study";"hyoa_CCLC-518_LS_2172022_(0)_1.pdf"
"CCLC-518";"Jul 21, 2021";"02:15 PM";"Monitoring Visit";"hyoa_CCLC-518_MV_7212021_(1)_1.pdf"
"CCLC-518";"May 24, 2021";"09:45 AM";"Incident Investigation & Follow Up";"tnsi_CCLC-518_IIFollowUp_5242021_(0)_1.pdf"
"CCLC-518";"Feb 26, 2021";"11:35 AM";"Monitoring Visit";"CCLC-518_MV_02262021_1.pdf"
"CCLC-518";"Aug 26, 2020";"02:00 PM";"Licensing Study";"CCLC-518_LS_08262020_1.pdf"
"CCLC-518";"Mar 03, 2020";"08:10 AM";"Follow-Up";"CCLC-518_CIFollowUp_03032020_1.pdf"
"CCLC-518";"Jan 21, 2020";"09:55 AM";"Complaint Closure";"CCLC-518_ComplaintClosure_01212020_1.pdf"
"CCLC-518";"Jan 21, 2020";"09:55 AM";"Complaint Investigation & Licensing Study";"CCLC-518_CI_LS_01212020_1.pdf"
"CCLC-518";"Aug 22, 2019";"09:30 AM";"Follow-Up";"CCLC-518_CIFollowUp_08222019_1.pdf"
"CCLC-518";"Jul 11, 2019";"09:30 AM";"Monitoring Visit";"CCLC-518_MV_07112019_1.pdf"
"CCLC-518";"Mar 07, 2019";"12:30 PM";"Monitoring Visit";"CCLC-518_MV_03072019_1.pdf"
"CCLC-518";"Sep 19, 2018";"11:55 AM";"Licensing Study";"CCLC-518_LS_09192018_1.pdf"
"CCLC-258";"Aug 14, 2023";"10:10 AM";"POI Follow Up";"tani_CCLC-258_POIFollow-Up_8142023_(0).pdf"
"CCLC-258";"Jun 16, 2023";"09:50 AM";"Licensing Study";"tani_CCLC-258_LS_6162023_(1).pdf"
"CCLC-258";"Sep 26, 2022";"01:00 PM";"Monitoring Visit";"hyoa_CCLC-258_MV_9262022_(0).pdf"
"CCLC-258";"Apr 20, 2022";"10:00 AM";"Follow-Up";"hyoa_CCLC-258_CIFollowUp_4202022_(0)_1.pdf"
"CCLC-258";"Mar 23, 2022";"10:00 AM";"Licensing Study";"CCLC-258_LS_03232022_1.pdf"
"CCLC-258";"Sep 09, 2021";"02:15 PM";"MV POI Follow Up";"CCLC-258_MVPOI_Follow-Up_09092021_1.pdf"
"CCLC-258";"Jun 23, 2021";"02:00 PM";"Incident Investigation Closure";"CCLC-258_IncidentInvestigationClosure_05202021_1.pdf"
"CCLC-258";"May 20, 2021";"02:00 PM";"Incident Investigation & Follow Up";"pdby_CCLC-258_IIFollowUp_5202021_(4)_1.pdf"
"CCLC-258";"Feb 16, 2021";"01:35 PM";"Licensing Study";"CCLC-258_LS_02162021_1.pdf"
"CCLC-258";"Oct 26, 2020";"09:30 AM";"Follow-Up";"CCLC-258_CIFollowUp_10262020_1.pdf"
"CCLC-258";"Aug 17, 2020";"10:00 AM";"Monitoring Visit";"CCLC-258_MV_08172020_1.pdf"
"CCLC-258";"Jan 22, 2020";"10:15 AM";"Licensing Study";"CCLC-258_LS_01222020_1.pdf"
"CCLC-258";"Aug 29, 2019";"01:10 PM";"Monitoring Visit";"CCLC-258_MV_08292019_1.pdf"
"CCLC-258";"Mar 19, 2019";"02:55 PM";"Monitoring Visit";"CCLC-258_MV_03192019_1.pdf"
"CCLC-258";"Oct 12, 2018";"10:30 AM";"Monitoring Visit";"CCLC-258_CI_MV_10122018_1.pdf"
"CCLC-258";"Sep 25, 2018";"08:40 AM";"Licensing Study";"CCLC-258_LS_09252018_1.pdf"
"CCLC-39108";"Jun 23, 2023";"08:50 AM";"Licensing Study";"tani_CCLC-39108_LS_6232023_(1).pdf"
"CCLC-39108";"Aug 30, 2022";"09:35 AM";"Monitoring Visit";"hyoa_CCLC-39108_MV_8302022_(0).pdf"
"CCLC-39108";"Nov 01, 2021";"01:05 PM";"Monitoring Visit";"hyoa_CCLC-39108_CIMV_1112021_(0)_1.pdf"
"CCLC-39108";"Sep 01, 2021";"10:00 AM";"Monitoring Visit";"shay_CCLC-39108_MV_912021_(1)_1.pdf"
"CCLC-39108";"Feb 22, 2021";"11:00 AM";"Licensing Study";"CCLC-39108_LS_02222021_1.pdf"
"CCLC-39108";"Aug 26, 2020";"12:00 PM";"Monitoring Visit";"CCLC-39108_MV_08262020_1.pdf"
"CCLC-39108";"Jan 29, 2020";"09:35 AM";"Licensing Study";"CCLC-39108_LS_01292020_1.pdf"
"CCLC-39108";"Dec 17, 2019";"09:35 AM";"Follow-Up";"CCLC-39108_CIFollowUp_12172019_1.pdf"
"CCLC-39108";"Aug 13, 2019";"12:45 PM";"Monitoring Visit";"CCLC-39108_MV_08132019_1.pdf"
"CCLC-39108";"Feb 25, 2019";"11:55 AM";"Monitoring Visit";"CCLC-39108_MV_02252019_1.pdf"
"CCLC-39108";"Sep 17, 2018";"02:45 PM";"Licensing Study";"CCLC-39108_LS_09172018_1.pdf"
"CCLC-55140";"Aug 14, 2023";"12:25 PM";"Monitoring Visit";"tani_CCLC-55140_CIMV_8142023_(0).pdf"
"CCLC-55140";"May 10, 2023";"01:00 PM";"Licensing Study";"tani_CCLC-55140_LS_5102023_(0).pdf"
"CCLC-55140";"Sep 22, 2022";"09:40 AM";"Monitoring Visit";"hyoa_CCLC-55140_MV_9222022_(0).pdf"
"CCLC-55140";"Apr 14, 2022";"10:00 AM";"Monitoring Visit";"hyoa_CCLC-55140_MV_4142022_(0)_1.pdf"
"CCLC-55140";"Nov 17, 2021";"09:45 AM";"Initial Licensing Study";"trth_CCLC-55140_ILS_11172021_(4)_1.pdf"
"CCLC-3210";"Jan 20, 2023";"11:30 AM";"Complaint Closure";"mdta1_CCLC-3210_ComplaintClosure_11172022_(0).pdf"
"CCLC-3210";"Nov 17, 2022";"11:30 AM";"Complaint Investigation Follow Up";"mdta1_CCLC-3210_CIFollowUp_11172022_(1).pdf"
"CCLC-3210";"Sep 26, 2022";"09:30 AM";"Monitoring Visit";"hyoa_CCLC-3210_MV_9262022_(0).pdf"
"CCLC-3210";"May 05, 2022";"11:15 AM";"Licensing Study";"hyoa_CCLC-3210_LS_552022_(0)_1.pdf"
"CCLC-3210";"Oct 14, 2021";"11:30 AM";"Complaint Closure";"hyoa_CCLC-3210_ComplaintClosure_10142021_(0)_1.pdf"
"CCLC-3210";"Oct 14, 2021";"11:30 AM";"Complaint Investigation & Monitoring Visit";"hyoa_CCLC-3210_CIMV_10142021_(1)_1.pdf"
"CCLC-3210";"Jun 02, 2021";"12:30 PM";"Monitoring Visit";"hyoa_CCLC-3210_MV_622021_(0)_1.pdf"
"CCLC-3210";"Mar 10, 2021";"05:15 PM";"Licensing Study";"CCLC-3210_LS_03102021_1.pdf"
"CCLC-3210";"Sep 16, 2019";"11:45 AM";"Monitoring Visit";"CCLC-3210_MV_09162019_1.pdf"
"CCLC-3210";"Jun 11, 2019";"11:40 AM";"Monitoring Visit";"CCLC-3210_MV_06112019_1.pdf"
"CCLC-3210";"Oct 29, 2018";"09:30 AM";"Licensing Study";"CCLC-3210_LS_10292018_1.pdf"
"CCLC-53503";"May 18, 2023";"10:55 AM";"Licensing Study";"tani_CCLC-53503_LS_5182023_(1).pdf"
"CCLC-53503";"Nov 22, 2022";"09:20 AM";"POI Follow Up";"bnrl1_CCLC-53503_POIFollow-Up_11222022_(0).pdf"
"CCLC-53503";"Oct 11, 2022";"12:55 PM";"Monitoring Visit";"bnrl1_CCLC-53503_MV_10112022_(1).pdf"
"CCLC-53503";"Mar 28, 2022";"11:00 AM";"Licensing Study";"hyoa_CCLC-53503_LS_3282022_(0)_1.pdf"
"CCLC-53503";"Sep 07, 2021";"12:15 PM";"Monitoring Visit";"CCLC-53503_MV_09072021_1.pdf"
"CCLC-53503";"Jan 27, 2021";"11:00 AM";"Initial Licensing Study";"CCLC-53503_ILS_01272021_1.pdf"
"CCLC-33297";"Apr 06, 2023";"10:30 AM";"Licensing Study";"tani_CCLC-33297_LS_462023_(0).pdf"
"CCLC-33297";"Aug 31, 2022";"10:25 AM";"Monitoring Visit";"hyoa_CCLC-33297_MV_8312022_(0).pdf"
"CCLC-33297";"Mar 25, 2022";"10:00 AM";"Licensing Study";"CCLC-33297_LS_03252022_1.pdf"
"CCLC-33297";"Sep 08, 2021";"11:35 AM";"Monitoring Visit";"CCLC-33297_MV_09082021_1.pdf"
"CCLC-33297";"Feb 23, 2021";"12:30 PM";"Licensing Study";"CCLC-33297_LS_02232021_1.pdf"
"CCLC-33297";"Sep 01, 2020";"12:30 PM";"Monitoring Visit";"CCLC-33297_MV_09012020_1.pdf"
"CCLC-33297";"Mar 02, 2020";"09:30 AM";"Licensing Study";"CCLC-33297_LS_03022020_1.pdf"
"CCLC-33297";"Aug 13, 2019";"09:35 AM";"Monitoring Visit";"CCLC-33297_MV_08132019_1.pdf"
"CCLC-33297";"Jan 17, 2019";"11:00 AM";"Monitoring Visit";"CCLC-33297_MV_01172019_1.pdf"
"CCLC-33297";"Sep 11, 2018";"11:45 AM";"Licensing Study";"CCLC-33297_LS_09112018_1.pdf"
"CCLC-53429";"Jun 26, 2023";"10:40 AM";"Follow-Up";"tani_CCLC-53429_CIFollowUp_6262023_(0).pdf"
"CCLC-53429";"May 24, 2023";"12:25 PM";"Licensing Study";"tani_CCLC-53429_LS_5242023_(1).pdf"
"CCLC-53429";"Sep 22, 2022";"10:45 AM";"Monitoring Visit";"hyoa_CCLC-53429_MV_9222022_(0).pdf"
"CCLC-53429";"May 05, 2022";"10:00 AM";"Licensing Study";"hyoa_CCLC-53429_LS_552022_(0)_1.pdf"
"CCLC-53429";"Nov 17, 2021";"11:00 AM";"Monitoring Visit";"hyoa_CCLC-53429_MV_11172021_(0)_1.pdf"
"CCLC-53429";"Jul 28, 2021";"09:30 AM";"Initial Licensing Study";"CCLC-53429_ILS_07282021_1.pdf"
"CCLC-4235";"Jun 07, 2023";"09:15 AM";"Licensing Study";"tani_CCLC-4235_LS_672023_(2).pdf"
"CCLC-4235";"Sep 16, 2021";"10:00 AM";"Monitoring Visit";"shay_CCLC-4235_MV_9162021_(0)_1.pdf"
"CCLC-4235";"May 18, 2021";"12:45 PM";"Licensing Study";"hyoa_CCLC-4235_LS_5182021_(1)_1.pdf"
"CCLC-4235";"Mar 26, 2021";"03:15 PM";"Monitoring Visit";"CCLC-4235_MV_03262021_1.pdf"
"CCLC-4235";"Feb 20, 2020";"09:45 AM";"Licensing Study";"CCLC-4235_LS_02202020_1.pdf"
"CCLC-4235";"Sep 17, 2019";"09:30 AM";"Monitoring Visit";"CCLC-4235_MV_09172019_1.pdf"
"CCLC-4235";"Jun 11, 2019";"09:10 AM";"Follow-Up";"CCLC-4235_CIFollowUp_06112019_1.pdf"
"CCLC-4235";"May 09, 2019";"03:10 PM";"Follow-Up";"CCLC-4235_CIFollowUp_05092019_1.pdf"
"CCLC-4235";"Mar 04, 2019";"12:30 PM";"Monitoring Visit";"CCLC-4235_MV_03042019_1.pdf"
"CCLC-4235";"Sep 25, 2018";"01:10 PM";"Licensing Study";"CCLC-4235_LS_09252018_1.pdf"
"CCLC-51649";"Jun 13, 2023";"09:55 AM";"LS POI Follow Up";"tani_CCLC-51649_LSPOIFollow-Up_6132023_(1).pdf"
"CCLC-51649";"May 04, 2023";"02:30 PM";"Incident Investigation Closure";"pdby_CCLC-51649_IncidentInvestigationClosure_3232023_(1).pdf"
"CCLC-51649";"Mar 23, 2023";"02:30 PM";"Incident Investigation & Follow Up";"pdby_CCLC-51649_IIFollowUp_3232023_(1).pdf"
"CCLC-51649";"Oct 11, 2022";"10:30 AM";"Monitoring Visit";"hyoa_CCLC-51649_MV_10112022_(0).pdf"
"CCLC-51649";"Sep 13, 2021";"03:20 PM";"Monitoring Visit";"CCLC-51649_MV_09132021_1.pdf"
"CCLC-51649";"Jun 22, 2021";"12:05 PM";"Licensing Study";"CCLC-51649_LS_06222021_1.pdf"
"CCLC-51649";"Mar 10, 2021";"02:10 PM";"Monitoring Visit";"CCLC-51649_MV_03102021_1.pdf"
"CCLC-51649";"Aug 20, 2019";"09:40 AM";"Initial Licensing Study";"CCLC-51649_ILS_08202019_1.pdf"
"CCLC-51649";"Aug 14, 2019";"09:45 AM";"Initial Licensing Study";"CCLC-51649_ILS_08142019_1.pdf"
"CCLC-56640";"May 10, 2023";"10:00 AM";"Licensing Study";"tani_CCLC-56640_LS_5102023_(0).pdf"
"CCLC-56640";"Sep 20, 2022";"11:20 AM";"Monitoring Visit";"hyoa_CCLC-56640_MV_9202022_(0).pdf"
"CCLC-56640";"May 20, 2022";"10:00 AM";"Initial Licensing Study";"nnwa_CCLC-56640_ILS_5202022_(0)_1.pdf"
"CCLC-52392";"Apr 17, 2023";"10:00 AM";"Licensing Study";"tani_CCLC-52392_LS_4172023_(0).pdf"
"CCLC-52392";"Sep 21, 2022";"12:00 PM";"Monitoring Visit";"hyoa_CCLC-52392_MV_9212022_(0).pdf"
"CCLC-52392";"Mar 23, 2022";"12:15 PM";"Licensing Study";"CCLC-52392_LS_03232022_1.pdf"
"CCLC-52392";"Jul 23, 2021";"01:15 PM";"Monitoring Visit";"hyoa_CCLC-52392_MV_7232021_(0)_1.pdf"
"CCLC-52392";"Mar 17, 2021";"01:05 PM";"Licensing Study";"CCLC-52392_LS_03172021_1.pdf"
"CCLC-52392";"Aug 13, 2020";"11:00 AM";"Monitoring Visit";"CCLC-52392_MV_08132020_1.pdf"
"CCLC-52392";"Apr 30, 2020";"12:30 PM";"Initial Licensing Study";"CCLC-52392_ILS_04302020_1.pdf"
"CCLC-49987";"Jun 06, 2023";"10:50 AM";"Licensing Study";"tani_CCLC-49987_LS_662023_(0).pdf"
"CCLC-49987";"Oct 20, 2022";"10:40 AM";"Monitoring Visit";"CCLC-49987_MV_10202022.pdf"
"CCLC-49987";"Mar 18, 2022";"11:00 AM";"Licensing Study";"hyoa_CCLC-49987_LS_3182022_(0)_1.pdf"
"CCLC-49987";"Aug 25, 2021";"11:00 AM";"Monitoring Visit";"slmn_CCLC-49987_IIMV_8252021_(0)_1.pdf"
"CCLC-49987";"Feb 17, 2021";"01:45 PM";"Licensing Study";"CCLC-49987_LS_02172021_1.pdf"
"CCLC-49987";"Sep 01, 2020";"10:30 AM";"Monitoring Visit";"CCLC-49987_MV_09012020_1.pdf"
"CCLC-49987";"Feb 26, 2020";"10:00 AM";"Licensing Study";"CCLC-49987_LS_02262020_1.pdf"
"CCLC-49987";"Sep 17, 2019";"11:55 AM";"Monitoring Visit";"CCLC-49987_MV_09172019_1.pdf"
"CCLC-49987";"Jun 11, 2019";"09:45 AM";"Monitoring Visit";"CCLC-49987_MV_06112019_1.pdf"
"CCLC-49987";"Nov 15, 2018";"08:25 AM";"Initial Licensing Study";"CCLC-49987_ILS_11152018_1.pdf"
"CCLC-30959";"Jun 07, 2023";"01:00 PM";"Licensing Study";"tani_CCLC-30959_LS_672023_(0).pdf"
"CCLC-30959";"Aug 31, 2022";"09:25 AM";"Monitoring Visit";"hyoa_CCLC-30959_MV_8312022_(0).pdf"
"CCLC-30959";"Jan 18, 2022";"02:05 PM";"Licensing Study";"hyoa_CCLC-30959_LS_1182022_(1)_1.pdf"
"CCLC-30959";"Jul 20, 2021";"01:40 PM";"Monitoring Visit";"hyoa_CCLC-30959_MV_7202021_(0)_1.pdf"
"CCLC-30959";"Feb 23, 2021";"01:25 PM";"Licensing Study";"CCLC-30959_LS_02232021_1.pdf"
"CCLC-30959";"Aug 26, 2020";"10:00 AM";"Monitoring Visit";"CCLC-30959_MV_08262020_1.pdf"
"CCLC-30959";"Jan 15, 2020";"01:05 PM";"Licensing Study";"CCLC-30959_LS_01152020_1.pdf"
"CCLC-30959";"Aug 29, 2019";"10:00 AM";"Monitoring Visit";"CCLC-30959_MV_08292019_1.pdf"
"CCLC-30959";"May 10, 2019";"09:15 AM";"Complaint Closure";"CCLC-30959_ComplaintClosure_04292019_1.pdf"
"CCLC-30959";"Apr 29, 2019";"09:15 AM";"Complaint Investigation Follow Up";"CCLC-30959_CIFollowUp_04292019_1.pdf"
"CCLC-30959";"Mar 04, 2019";"02:10 PM";"Monitoring Visit";"CCLC-30959_MV_03042019_1.pdf"
"CCLC-30959";"Sep 11, 2018";"01:50 PM";"Licensing Study";"CCLC-30959_LS_09112018_1.pdf"
"CCLC-37786";"May 24, 2023";"09:55 AM";"Licensing Study";"tani_CCLC-37786_LS_5242023_(0).pdf"
"CCLC-37786";"Nov 30, 2022";"09:45 AM";"Follow-Up";"CCLC-37786_CIFollowUp_11302022.pdf"
"CCLC-37786";"Sep 20, 2022";"10:05 AM";"Monitoring Visit";"hyoa_CCLC-37786_MV_9202022_(0).pdf"
"CCLC-37786";"Mar 29, 2022";"12:00 PM";"Licensing Study";"hyoa_CCLC-37786_LS_3292022_(0)_1.pdf"
"CCLC-37786";"Aug 31, 2021";"09:35 AM";"Monitoring Visit";"CCLC-37786_MV_08312021_1.pdf"
"CCLC-37786";"Mar 31, 2021";"10:00 AM";"Licensing Study";"CCLC-37786_LS_03312021_1.pdf"
"CCLC-37786";"Aug 31, 2020";"10:10 AM";"Follow-Up";"CCLC-37786_CIFollowUp_08312020_1.pdf"
"CCLC-37786";"Aug 14, 2020";"12:05 PM";"Monitoring Visit";"CCLC-37786_MV_08142020_1.pdf"
"CCLC-37786";"Mar 02, 2020";"12:35 PM";"Licensing Study";"CCLC-37786_LS_03022020_1.pdf"
"CCLC-37786";"Oct 18, 2019";"09:30 AM";"Follow-Up";"CCLC-37786_CIFollowUp_10182019_1.pdf"
"CCLC-37786";"Sep 16, 2019";"09:30 AM";"Monitoring Visit";"CCLC-37786_MV_09162019_1.pdf"
"CCLC-37786";"May 29, 2019";"10:40 AM";"Licensing Study";"CCLC-37786_LS_05292019_1.pdf"
"CCLC-37786";"Mar 14, 2019";"12:00 PM";"Follow-Up";"CCLC-37786_CIFollowUp_03142019_1.pdf"
"CCLC-37786";"Dec 05, 2018";"09:25 AM";"Complaint Closure";"CCLC-37786_ComplaintClosure_10252018_1.pdf"
"CCLC-37786";"Oct 25, 2018";"09:25 AM";"Complaint Investigation Follow Up";"CCLC-37786_CIFollowUp_10252018_1.pdf"
"CCLC-37786";"Oct 18, 2018";"11:50 AM";"Monitoring Visit";"CCLC-37786_CI_MV_10182018_1.pdf"
"EX-51387";"Jun 28, 2023";"12:00 PM";"Exemption Monitoring";"byja_EX-51387_16442_EX-Monitoring_6282023_(0).pdf"
"CCLC-52";"Aug 17, 2023";"11:30 AM";"Follow-Up";"pdby_CCLC-52_CIFollowUp_8172023_(1).pdf"
"CCLC-52";"Jan 23, 2023";"09:10 AM";"Licensing Study";"CCLC-52_LS_01232023.pdf"
"CCLC-52";"Jan 18, 2022";"10:00 AM";"Licensing Study";"CCLC-52_LS_01182022_1.pdf"
"CCLC-52";"Jul 15, 2021";"10:00 AM";"Monitoring Visit";"CCLC-52_MV_07152021_1.pdf"
"CCLC-52";"Mar 02, 2021";"10:00 AM";"Licensing Study";"CCLC-52_LS_03022021_1.pdf"
"CCLC-52";"Aug 28, 2020";"09:30 AM";"Monitoring Visit";"CCLC-52_MV_08282020_1.pdf"
"CCLC-52";"Feb 10, 2020";"09:45 AM";"Licensing Study";"CCLC-52_LS_02102020_1.pdf"
"CCLC-52";"Aug 23, 2019";"09:30 AM";"Complaint Closure";"CCLC-52_ComplaintClosure_07252019_1.pdf"
